rank,company,founded,employees,score,ceo,state,hq,industry
21,Lamborghini,1963,"1,001 - 5,000",9.06,Stephan Winkelmann,Emilia-Romagna,Sant’Agata Bolognese,"Automotive, Aeronautics and Defense"
22,Roche,1959,"1,001 - 5,000",9.06,Stefanos Tsamousis,Lombardy,Monza,"Pharmaceutical, Chemical and Biotechnology"
23,Sirti,1921,"1,001 - 5,000",9.05,Laura Cioli,Lombardy,Sesto,"Internet, IT and Telecommunications"
24,Microsoft,1985,"1,001 - 5,000",9.05,Vincenzo Esposito,Lombardy,Milano,"Internet, IT and Telecommunications"
25,Hitachi,1995,"1,001 - 5,000",9.03,Claudio Facchin,Lombardy,Assago,"Electronics, Electrical Engineering and Medical Equipment"
26,Webuild,2014,"50,001 - 100,000",9.02,Pietro Salini,Lombardy,Rozzano,Building and Construction
27,Michelin,1901,"1,001 - 5,000",9.02,Matteo De Tomasi,Piedmont,Torino,"Automotive, Aeronautics and Defense"
28,Nestlé,1913,"1,001 - 5,000",9.01,Marco Travaglia,Lombardy,Assago,"Food and Beverages, Other Non-Durable Consumer Goods"
29,Bricocenter,1983,"1,001 - 5,000",9,Frederic Capdeville,Lombardy,Rozzano,Retail and Wholesale
30,American Express,1914,"1,001 - 5,000",8.99,Sarà Tabitha Lens,Lazio,Roma,"Banks, Insurance and Financial Services"
31,Bayer,1903,"1,001 - 5,000",8.99,Monica Poggio,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
32,Banca d'Italia,1893,"5,001 - 10,000",8.98,Fabio Penetta,Lazio,Roma,"Banks, Insurance and Financial Services"
33,Banca Mediolanum,1997,"5,001 - 10,000",8.98,Massimo Antonio Doris,Lombardy,Basiglio,"Banks, Insurance and Financial Services"
34,Metro,1972,"1,001 - 5,000",8.98,Arnoud J. van Wingerde,Lombardy,San Donato Milanese,Retail and Wholesale
35,Milano Ristorazione,2000,"501 - 1,000",8.98,Davide Vincenzo Dell'Acqua,Lombardy,Milano,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
36,adidas,2007,"501 - 1,000",8.97,Bjørn Gulden,Lombardy,Monza,"Fashion, Accessories, Sports Equipment (Production and Trade)"
37,ABB,1988,"5,001 - 10,000",8.96,Simona Alberini,Lombardy,Milano,Mechanical Engineering and Plant Engineering
38,Università degli Studi di Napoli Federico II,1224,"5,001 - 10,000",8.96,Alessandro Buttà,Campania,Napoli,Education and Research
39,Mercedes-Benz Italia,1973,"1,001 - 5,000",8.96,Marc Langenbrinck,Lazio,Roma,"Automotive, Aeronautics and Defense"
40,Trenitalia,1905,"50,001 - 100,000",8.94,Luigi Ferraris,Lazio,Roma,Transportation and Logistics
41,Barilla,1877,"1,001 - 5,000",8.94,Gianluca di Tondo,Emilia-Romagna,Parma,"Food and Beverages, Other Non-Durable Consumer Goods"
42,Heineken,1974,"1,001 - 5,000",8.93,Alexander Koch,Aosta Valley,Pollein,"Food and Beverages, Other Non-Durable Consumer Goods"
43,STMicroelectronics,1987,"10,001 - 50,000",8.93,Jean-Marc Chery,Lombardy,Agrate Brianza,"Electronics, Electrical Engineering and Medical Equipment"
44,De'Longhi,1902,200 - 500,8.93,Fabio de' Longhi,Veneto,Treviso,Finished Products and Consumer Durables
45,Alpitour,1947,"1,001 - 5,000",8.93,Gabriele Burgio,Piedmont,Torino,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
46,Sielte,1925,"1,001 - 5,000",8.93,Salvatore Turrisi,Sicily,San Gregorio Di Catania,"Internet, IT and Telecommunications"
47,Ferrero,1946,"5,001 - 10,000",8.93,Lapo Civiletti,Piedmont,Alba,"Food and Beverages, Other Non-Durable Consumer Goods"
48,Helvetia,1948,"501 - 1,000",8.92,Roberto Lecciso,Lombardy,Milano,"Banks, Insurance and Financial Services"
49,Sanofi,1973,"1,001 - 5,000",8.92,Marcello Cattani,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
50,Acea,1909,"10,001 - 50,000",8.92,Fabrizio Palermo,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
51,Finecobank Banca Fineco,1999,"1,001 - 5,000",8.91,Alessandro Foti,Lombardy,Milano,"Banks, Insurance and Financial Services"
52,Prada,1913,"1,001 - 5,000",8.9,Lorenzo Bertelli,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
53,Mapei,1937,"1,001 - 5,000",8.9,Marco Squinzi,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
54,Costa Crociere,1948,"5,001 - 10,000",8.89,Mario Zanetti,Liguria,Genova,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
55,Mundys,2002,"10,001 - 50,000",8.89,Andrea Mangoni,Lazio,Roma,Transportation and Logistics
56,Bialetti,1919,"1,001 - 5,000",8.89,Egidio Cozzi,Lombardy,Coccaglio,Finished Products and Consumer Durables
57,Banca Sella,1886,"1,001 - 5,000",8.89,Massimo Vigo,Piedmont,Biella,"Banks, Insurance and Financial Services"
58,Terna,1999,"1,001 - 5,000",8.89,Giuseppina Di Foggia,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
59,Yves Rocher,1984,200 - 500,8.88,Carlo Bertolatti,Lombardy,Milano,"Food and Beverages, Other Non-Durable Consumer Goods"
60,Intesa Sanpaolo,1998,"50,001 - 100,000",8.88,Carlo Messina,Piedmont,Torino,"Banks, Insurance and Financial Services"
61,Unipol Gruppo Finanziario,1963,"10,001 - 50,000",8.87,Matteo Laterza,Emilia-Romagna,Bologna,"Banks, Insurance and Financial Services"
62,Novartis,1996,"1,001 - 5,000",8.87,Valentino Confalone,Lombardy,Origgio,"Pharmaceutical, Chemical and Biotechnology"
63,Buzzi Unicem,1907,"1,001 - 5,000",8.86,Pietro Buzzi,Piedmont,Casale Monferrato,Building and Construction
64,Enel,1962,"10,001 - 50,000",8.86,Flavio Cattaneo,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
65,SAP,1988,"501 - 1,000",8.85,Carla Masperi,Lombardy,Vimercate,"Internet, IT and Telecommunications"
66,NTV Italo,2006,"1,001 - 5,000",8.85,Gianbattista La Rocca,Lazio,Roma,Transportation and Logistics
67,Università degli Studi di Milano-Bicocca,1998,"1,001 - 5,000",8.85,Giovanna Iannantuoni,Lombardy,Milano,Education and Research
68,Boero Bartolomeo,1831,200 - 500,8.85,Giorgio Rupnik,Liguria,Genova,Building and Construction
69,Amadori,1930,"5,001 - 10,000",8.85,Denis Amadori,Emilia-Romagna,San Vittore Di Cesena,"Food and Beverages, Other Non-Durable Consumer Goods"
70,Wind Tre,1997,"5,001 - 10,000",8.84,Gianluca Corti,Lombardy,Rho,"Internet, IT and Telecommunications"
71,Granarolo,1957,"1,001 - 5,000",8.84,Gianpietro Corbari,Emilia-Romagna,Bologna,"Food and Beverages, Other Non-Durable Consumer Goods"
72,Italgas,1837,"1,001 - 5,000",8.83,Paolo Gallo,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
73,Decathlon,1993,"5,001 - 10,000",8.83,Jean Francois Mace,Lombardy,Lissone,"Fashion, Accessories, Sports Equipment (Production and Trade)"
74,Mediaset,1993,"1,001 - 5,000",8.83,Pier Silvio Berlusconi,Lazio,Roma,"Mass Media and Communication, Information and Culture"
75,Deutsche Bank,1977,"1,001 - 5,000",8.82,Roberto Parazzini,Lombardy,Milano,"Banks, Insurance and Financial Services"
76,Mediobanca,1946,"1,001 - 5,000",8.82,Alberto Nagel,Lombardy,Milano,"Banks, Insurance and Financial Services"
77,Fastweb,1999,"1,001 - 5,000",8.82,Walter Renna,Lombardy,Milano,"Internet, IT and Telecommunications"
78,Safilo Group,1878,"501 - 1,000",8.82,Angelo Trocchia,Veneto,Padova,"Fashion, Accessories, Sports Equipment (Production and Trade)"
79,GSK,1932,"1,001 - 5,000",8.81,Fabio Landazabal,Veneto,Verona,"Pharmaceutical, Chemical and Biotechnology"
80,BMW,1973,200 - 500,8.81,Massimiliano Di Silvestre,Lombardy,San Donato Milanese,"Automotive, Aeronautics and Defense"
81,Amazon,2010,"10,001 - 50,000",8.81,Mariangela Marseglia,Lombardy,Milano,Retail and Wholesale
82,Allianz,2007,"1,001 - 5,000",8.81,Giacomo Campora,Lombardy,Milano,"Banks, Insurance and Financial Services"
83,Trenord,2011,"1,001 - 5,000",8.8,Marco Giovanni Piuri,Lombardy,Milano,Transportation and Logistics
84,Tod’s,1900,"5,001 - 10,000",8.8,Diego Della Valle,Marche,Sant'Elpidio A Mare,"Fashion, Accessories, Sports Equipment (Production and Trade)"
85,Università degli Studi di Roma La Sapienza,1303,"5,001 - 10,000",8.8,Antonella Polimeni,Lazio,Roma,Education and Research
86,IBM,1990,"1,001 - 5,000",8.8,Stefano Rebattoni,Lombardy,Segrate,"Internet, IT and Telecommunications"
87,MD,1994,"5,001 - 10,000",8.79,Marco Podini,Campania,Gricignano Di Aversa,Retail and Wholesale
88,Siemens,1899,"1,001 - 5,000",8.79,Floriano Masoero,Lombardy,Milano,"Electronics, Electrical Engineering and Medical Equipment"
89,ELT Elettronica,1951,"501 - 1,000",8.79,Enzo Benigni,Lazio,Roma,"Electronics, Electrical Engineering and Medical Equipment"
90,CRIF,1988,"1,001 - 5,000",8.78,Carlo Gherardi,Emilia-Romagna,Bologna,"Consulting, Agencies, Law Firms and Auditing"
91,ANAS,1946,"5,001 - 10,000",8.78,Aldo Isi,Lazio,Roma,Transportation and Logistics
92,Università degli Studi di Firenze,1321,"1,001 - 5,000",8.78,Marco Degli Esposti,Tuscany,Firenze,Education and Research
93,Alia Servizi Ambientali,2017,"1,001 - 5,000",8.78,Alberto Irace,Tuscany,Firenze,"Raw Materials, Energy, Procurement and Disposal"
94,Unicredit,1998,"10,001 - 50,000",8.78,Andrea Orcel,Lombardy,Milano,"Banks, Insurance and Financial Services"
95,Ermenegildo Zegna Group,1910,200 - 500,8.78,Gildo Zegna,Piedmont,Valdilana,"Fashion, Accessories, Sports Equipment (Production and Trade)"
96,Leonardo,1948,"10,001 - 50,000",8.78,Roberto Cingolani,Lazio,Roma,"Automotive, Aeronautics and Defense"
97,AGOS,1986,"1,001 - 5,000",8.78,François Edouard Drion,Lombardy,Milano,"Banks, Insurance and Financial Services"
98,EssilorLuxottica,1999,"1,001 - 5,000",8.78,Francesco Milleri,Lombardy,Milano,Finished Products and Consumer Durables
99,Adecco,1997,"10,001 - 50,000",8.77,Angelo Lo Vecchio,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
100,Eni,1953,"10,001 - 50,000",8.77,Claudio Descalzi,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
101,NIKE Retail,1998,200 - 500,8.77,Andrea Dossena,Lombardy,Assago,"Fashion, Accessories, Sports Equipment (Production and Trade)"
102,Bubbles Bidco (Acqua & Sapone),1992,"1,001 - 5,000",8.77,Carlo Schiavo,Lombardy,Milano,Retail and Wholesale
103,Scuola normale superiore,1810,200 - 500,8.77,Luigi Ambrosio,Tuscany,Pisa,Education and Research
104,Gruppo Megamark,2000,"1,001 - 5,000",8.77,Giovanni Pomarico,Apulia,Trani,Retail and Wholesale
105,Trentino Trasporti Esercizio,2002,"1,001 - 5,000",8.76,Roberto Murru,Trentino-Alto Adige/Südtirol,Trento,Transportation and Logistics
106,EdiliziAcrobatica,1994,"1,001 - 5,000",8.76,Anna Marras,Lombardy,Milano,Building and Construction
107,Policlinico Umberto I di Roma,1888,"1,001 - 5,000",8.76,Fabrizio D'Alba,Lazio,Roma,Health and Social
108,Moncler,1952,"1,001 - 5,000",8.76,Remo Ruffini,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
109,Angelini,1919,"1,001 - 5,000",8.75,Jacopo Andreose,Lazio,Roma,"Pharmaceutical, Chemical and Biotechnology"
110,Scuola superiore Sant'Anna,1987,200 - 500,8.75,Giuliano Amato,Tuscany,Pisa,Education and Research
111,Retelit,1999,"501 - 1,000",8.75,Jorge Álvarez,Lombardy,Milano,"Internet, IT and Telecommunications"
112,Electrolux,1933,"1,001 - 5,000",8.75,Manuela Soffientini,Friuli-Venezia Giulia,Porcia,Finished Products and Consumer Durables
113,Fiamm,1942,"501 - 1,000",8.75,Fujio Owa,Veneto,Montecchio Maggiore,"Automotive, Aeronautics and Defense"
114,Huawei,1987,200 - 500,8.74,Wilson Wang,Lombardy,Milano,"Internet, IT and Telecommunications"
115,Esselunga,1957,"10,001 - 50,000",8.74,Marina Caprotti,Lombardy,Milano,Retail and Wholesale
116,Philip Morris,2001,"1,001 - 5,000",8.74,Marco Hannappel,Lazio,Roma,"Food and Beverages, Other Non-Durable Consumer Goods"
117,2I Rete GAS,2009,"1,001 - 5,000",8.73,Enrico De Censi,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
118,H&M Hennes & Mauritz,2003,"1,001 - 5,000",8.73,Katarzyna Niemirowicz,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
119,Acquedotto Pugliese,1919,"1,001 - 5,000",8.73,Nicola De Sanctis,Apulia,Bari,"Raw Materials, Energy, Procurement and Disposal"
120,CNH Industrial,1973,"1,001 - 5,000",8.73,Carlo Lambro,Piedmont,Torino,"Automotive, Aeronautics and Defense"
121,Edison,1884,"5,001 - 10,000",8.73,Nicola Monti,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
122,Generali Italia,2015,"10,001 - 50,000",8.72,Giancarlo Fancel,Veneto,Mogliano,"Banks, Insurance and Financial Services"
123,Medtronic,1976,"1,001 - 5,000",8.72,Paola Pirotta,Lombardy,Milano,"Electronics, Electrical Engineering and Medical Equipment"
124,Politecnico di Milano,1863,"1,001 - 5,000",8.72,Ferruccio Resta,Lombardy,Milano,Education and Research
125,Lilly,1959,"1,001 - 5,000",8.72,Huzur Devletsah,Tuscany,Sesto Fiorentino,"Pharmaceutical, Chemical and Biotechnology"
126,Gefran,1998,200 - 500,8.71,Marcello Perini,Lombardy,Provaglio D'Iseo,"Electronics, Electrical Engineering and Medical Equipment"
127,Johnson & Johnson,1975,"501 - 1,000",8.71,Mario Sturion,Lazio,Pomezia,"Pharmaceutical, Chemical and Biotechnology"
128,BNP Paribas,1967,"10,001 - 50,000",8.71,Elena Goitini,Tuscany,Firenze,"Banks, Insurance and Financial Services"
129,Calzedonia,1986,"1,001 - 5,000",8.71,Sandro Veronesi,Veneto,Dossobuono Di Villafranca,"Fashion, Accessories, Sports Equipment (Production and Trade)"
130,A2A,2008,"10,001 - 50,000",8.7,Renato Mazzoncini,Lombardy,Milano,"Raw Materials, Energy, Procurement and Disposal"
131,Pizzarotti,1910,"501 - 1,000",8.7,Riccardo Garrè,Emilia-Romagna,Parma,Building and Construction
132,MM Spa,1955,"1,001 - 5,000",8.7,Francesco Mascolo,Lombardy,Milano,Building and Construction
133,Policlinico S. Orsola - Malpighi,1592,"5,001 - 10,000",8.7,Chiara Gibertoni,Emilia-Romagna,Bologna,Health and Social
134,Consiglio Nazionale delle Ricerche,1923,"5,001 - 10,000",8.7,Maria Chiara Carrozza,Lazio,Roma,Education and Research
135,IKEA,1989,"5,001 - 10,000",8.69,Nicoletta Basile,Lombardy,Carugate,Retail and Wholesale
136,Unilever,1966,"1,001 - 5,000",8.69,Fulvio Guarnieri,Lazio,Roma,"Food and Beverages, Other Non-Durable Consumer Goods"
137,Tper,2012,"1,001 - 5,000",8.69,Giuseppina Gualtieri,Emilia-Romagna,Bologna,Transportation and Logistics
138,Biesse,1969,"1,001 - 5,000",8.69,Massimo Potenza,Marche,Pesaro,Mechanical Engineering and Plant Engineering
139,Bosch,1904,"5,001 - 10,000",8.68,Gerhard Dambach,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
140,Vittoria Assicurazioni,1921,"501 - 1,000",8.68,Cesare Caldarelli,Lombardy,Milano,"Banks, Insurance and Financial Services"
141,Dompé Farmaceutici,1940,200 - 500,8.68,Nathalie Dompé,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
142,FedEx,1986,"1,001 - 5,000",8.68,Frédéric François,Lombardy,Cernusco Sul Naviglio,Transportation and Logistics
143,Alstom,1917,"1,001 - 5,000",8.68,Michele Viale,Lazio,Roma,"Automotive, Aeronautics and Defense"
144,IMA,1961,"1,001 - 5,000",8.68,Alberto Vacchi,Emilia-Romagna,Ozzano Dell’Emilia,Mechanical Engineering and Plant Engineering
145,Brembo,1961,"1,001 - 5,000",8.67,Daniele Schillaci,Lombardy,Curno,"Automotive, Aeronautics and Defense"
146,Bondioli & Pavesi,1950,"501 - 1,000",8.67,Gabriele Venturini,Lombardy,Suzzara,"Products for Industry, Construction and Agriculture (Production and Processing)"
147,Gabetti Property Solutions Agency,1950,"1,001 - 5,000",8.67,Roberto Busso,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
148,Università Cattolica del Sacro Cuore,1921,"5,001 - 10,000",8.67,Franco Anelli,Lombardy,Milano,Education and Research
149,Prysmian Group,1879,"1,001 - 5,000",8.66,Massimo Battaini,Lombardy,Milano,"Products for Industry, Construction and Agriculture (Production and Processing)"
150,Samsung,1991,200 - 500,8.66,Carlo Barlocco,Lombardy,Milano,Finished Products and Consumer Durables
151,Gruppo Bracco,1927,"1,001 - 5,000",8.65,Diana Bracco,Lombardy,Milano,"Pharmaceutical, Chemical and Biotechnology"
152,DHL,1978,"1,001 - 5,000",8.65,Nazzarena Franco,Lombardy,Peschiera Borromeo,Transportation and Logistics
153,Banco BPM,2017,"10,001 - 50,000",8.65,Giuseppe Castagna,Lombardy,Milano,"Banks, Insurance and Financial Services"
154,CLF - Costruzioni Linee Ferroviarie,1999,200 - 500,8.65,Enrico Peola,Emilia-Romagna,Bologna,Building and Construction
155,Elemaster,1978,200 - 500,8.64,Valentina Cogliati,Lombardy,Lomagna,"Electronics, Electrical Engineering and Medical Equipment"
156,Immobiliare.it,2005,200 - 500,8.64,Silvio Pagliani,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
157,Foot Locker,1974,"1,001 - 5,000",8.64,Mary Dillon,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
158,Inditex,2002,"5,001 - 10,000",8.64,Lorenzo Marcheselli,Lombardy,Milano,Retail and Wholesale
159,Pirelli,1872,200 - 500,8.63,Andrea Casaluci,Lombardy,Milano,"Automotive, Aeronautics and Defense"
160,F.lli De Cecco Di Filippo,1831,"501 - 1,000",8.63,Francesco Fattori,Abruzzo,Fara San Martino,"Food and Beverages, Other Non-Durable Consumer Goods"
161,Cefla,1932,"1,001 - 5,000",8.63,Paolo Bussolari,Emilia-Romagna,Imola,Mechanical Engineering and Plant Engineering
162,Università degli Studi Salerno,1968,"1,001 - 5,000",8.62,Flavio Moretti,Campania,Fisciano,Education and Research
163,Dayco Europe,1905,"1,001 - 5,000",8.62,Craig Frohock,Abruzzo,Manoppello,Mechanical Engineering and Plant Engineering
164,Università degli Studi di Bari Aldo Moro,1925,"501 - 1,000",8.62,Gaetano Prudente,Apulia,Bari,Education and Research
165,Lactalis,1988,"5,001 - 10,000",8.62,Giovanni Pomella,Lombardy,Milano,"Food and Beverages, Other Non-Durable Consumer Goods"
166,Teamsystem,1979,"1,001 - 5,000",8.61,Federico Leproux,Marche,Pesaro,"Internet, IT and Telecommunications"
167,Poltronesofà,1995,"1,001 - 5,000",8.61,Renzo Ricci,Emilia-Romagna,Valsamoggia,Finished Products and Consumer Durables
168,DB Schenker,1963,"1,001 - 5,000",8.61,Federico Girgenti,Lombardy,Peschiera Borromeo,Transportation and Logistics
169,IRCCS Ospedale Policlinico San Martino,1422,"1,001 - 5,000",8.6,Marco Damonte Prioli,Liguria,Genova,Health and Social
170,Università degli Studi di Bologna,1088,"5,001 - 10,000",8.6,Sabrina Luccarini,Emilia-Romagna,Bologna,Education and Research
171,Happy Casa Store,2008,"1,001 - 5,000",8.59,Adriano Cassano,Apulia,Taranto,Retail and Wholesale
172,ING,2001,"1,001 - 5,000",8.59,Michal Szczurek,Lombardy,Milano,"Banks, Insurance and Financial Services"
173,Verisure,1988,"1,001 - 5,000",8.59,Stefan Konrad Mendez,Lazio,Roma,Finished Products and Consumer Durables
174,Linkem,1998,"1,001 - 5,000",8.59,Davide Rota,Sardinia,Cagliari,"Internet, IT and Telecommunications"
175,Enea,1952,"1,001 - 5,000",8.58,Giorgio Graditi,Lazio,Roma,"Raw Materials, Energy, Procurement and Disposal"
176,Flying Tiger Copenhagen,2011,"1,001 - 5,000",8.57,Stefano Scarpa,Piedmont,Torino,Retail and Wholesale
177,Università degli Studi di Siena,1240,"1,001 - 5,000",8.57,Beatrice Sassi,Tuscany,Siena,Education and Research
178,Università di Pisa,1862,"1,001 - 5,000",8.57,Rosario Di Bartolo,Tuscany,Pisa,Education and Research
179,Thales Group,1988,"1,001 - 5,000",8.56,Donato Amoroso,Tuscany,Sesto Fiorentino,"Automotive, Aeronautics and Defense"
180,Sole 365,2013,"1,001 - 5,000",8.56,Antonio Apuzzo,Campania,Napoli,Retail and Wholesale
181,CMB,1977,"501 - 1,000",8.56,Carlo Zini,Emilia-Romagna,Carpi,Building and Construction
182,Gewiss,1970,"1,001 - 5,000",8.56,Paolo Cervini,Lombardy,Cenate Sotto,"Electronics, Electrical Engineering and Medical Equipment"
183,AB medica,1984,"501 - 1,000",8.55,Francesca Cerruti,Lombardy,Cerro Maggiore,"Pharmaceutical, Chemical and Biotechnology"
184,ALDI,2018,"5,001 - 10,000",8.55,Michael Gscheidlinger,Trentino-Alto Adige/Südtirol,Bolzano,Retail and Wholesale
185,Gruppo Hera,2002,"5,001 - 10,000",8.55,Orazio Iacono,Emilia-Romagna,Bologna,"Raw Materials, Energy, Procurement and Disposal"
186,Giorgio Armani,1975,"1,001 - 5,000",8.55,Giorgio Armani,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
187,Arco Spedizioni,1970,"501 - 1,000",8.54,Leandro Riva,Lombardy,Monza,Transportation and Logistics
188,Unieuro,1967,"5,001 - 10,000",8.54,Giancarlo Nicosanti Monterastelli,Emilia-Romagna,Forlì,Retail and Wholesale
189,Gruppo Veronesi,1958,"5,001 - 10,000",8.54,Alessandro d'Este,Veneto,Verona,"Food and Beverages, Other Non-Durable Consumer Goods"
190,Coldiretti,1977,"1,001 - 5,000",8.53,Ettore Prandini,Lazio,Roma,"Consulting, Agencies, Law Firms and Auditing"
191,Lidl,1992,"10,001 - 50,000",8.53,Massimiliano Silvestri,Veneto,Arcole,Retail and Wholesale
192,Fincantieri,1959,"10,001 - 50,000",8.53,Pierroberto Folgiero,Friuli-Venezia Giulia,Trieste,"Automotive, Aeronautics and Defense"
193,Starhotels,1980,"501 - 1,000",8.53,Elisabetta Fabri,Tuscany,Firenze,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
194,Randstad,1999,"1,001 - 5,000",8.53,Marco Ceresa,Lombardy,Milano,"Employment Agencies, Real Estate, General Services"
195,Swatch Group,1983,"501 - 1,000",8.53,Calogero Polizzi,Lombardy,Milano,"Fashion, Accessories, Sports Equipment (Production and Trade)"
196,Salvatore Ferragamo,1927,"1,001 - 5,000",8.53,Marco Gobbetti,Tuscany,Firenze,"Fashion, Accessories, Sports Equipment (Production and Trade)"
197,Axitea,2011,"1,001 - 5,000",8.52,Marco Bavazzano,Lombardy,Milano,"Internet, IT and Telecommunications"
198,General Electric,1921,"10,001 - 50,000",8.52,Antonio Spera,Lombardy,Milano,Mechanical Engineering and Plant Engineering
199,GLS,2001,"5,001 - 10,000",8.52,Andrea Ambrogio,Lombardy,San Giuliano Milanese,Transportation and Logistics
200,Zucchetti,1978,"1,001 - 5,000",8.52,Alessandro Zucchetti,Lombardy,Lodi,"Internet, IT and Telecommunications"
201,Cofidis,1996,200 - 500,8.51,Alessandro Borzacca,Lombardy,Milano,"Banks, Insurance and Financial Services"
202,Eataly,2007,"5,001 - 10,000",8.51,Andrea Cipolloni,Piedmont,Torino,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
203,GPI,1988,"5,001 - 10,000",8.51,Fausto Manzana,Trentino-Alto Adige/Südtirol,Trento,"Internet, IT and Telecommunications"
204,Crai,1973,"1,001 - 5,000",8.5,Giangiacomo Ibba,Lombardy,Milano,Retail and Wholesale
205,BRT Corriere Espresso,1928,"5,001 - 10,000",8.5,Stefania Pezzetti,Lombardy,Milano,Transportation and Logistics
206,Mondo Convenienza,1985,"1,001 - 5,000",8.5,Gianfranco Stefanoni,Lazio,Roma,Retail and Wholesale
207,Banca Ifis,1983,"1,001 - 5,000",8.5,Frederik Geertman,Veneto,Venezia,"Banks, Insurance and Financial Services"
208,Autogrill,1947,"5,001 - 10,000",8.5,Paolo Roverato,Piedmont,Novara,"Catering, Tourism, Hotel, Entertainment and Recreational Activities"
209,NTT Data,1988,"5,001 - 10,000",8.5,Ludovico Diaz,Lombardy,Milano,"Internet, IT and Telecommunications"
210,Istituto Clinico Humanitas,1999,"1,001 - 5,000",8.5,Pietro Manzonetto,Lombardy,Rozzano,Health and Social
