rank,company,founded,employees,score,ceo,state,hq,industry
24,Amazon,1994,>1000000,87.04,Andy Jassy,United States,Seattle,"IT, Internet, Software & Services"
25,Osaka Gas,1897,"10,001 - 50,000",86.95,Masataka Fujiwara,Japan,Osaka,"Construction, Oil & Gas Operations, Mining and Chemicals"
26,Volkswagen Group,1937,"500,001 - 1,000,000",86.84,Oliver Blume,Germany,Wolfsburg,Automotive (Automotive and Suppliers)
27,Marriott International,1927,"100,001 - 500,000",86.76,Anthony Capuano,United States,Bethesda,Travel & Leisure
28,Rossmann,1972,"50,001 - 100,000",86.75,Raoul Rossmann,Germany,Burgwedel,Retail and Wholesale
29,Mercedes-Benz Group,1998,"100,001 - 500,000",86.61,Ola Kallenius,Germany,Stuttgart,Automotive (Automotive and Suppliers)
30,L'Oreal,1909,"50,001 - 100,000",85.84,Nicolas Hieronimus,France,Clichy,Packaged Goods
31,Chanel,1910,"10,001 - 50,000",85.78,Leena Nair,United Kingdom,London,"Clothing, Shoes, Sports Equipment"
32,Siemens,1847,"100,001 - 500,000",85.75,Roland Busch,Germany,Munich,"Engineering, Manufacturing"
33,Volvo Group,1927,"100,001 - 500,000",85.57,Martin Lundstedt,Sweden,Gothenburg,"Engineering, Manufacturing"
34,Pfizer,1849,"50,001 - 100,000",85.51,Albert Bourla,United States,New York,Drugs & Biotechnology
35,Roche,1896,"100,001 - 500,000",85.27,Thomas Schinecker,Switzerland,Basel,Drugs & Biotechnology
36,Toyota Group,2009,"100,001 - 500,000",85.24,Koji Sato,Japan,Toyota,Automotive (Automotive and Suppliers)
37,Novartis,1996,"100,001 - 500,000",85.18,Vasant Narasimhan,Switzerland,Basel,Drugs & Biotechnology
38,Rolls-Royce Holdings,1906,"10,001 - 50,000",85.05,Tufan Erginbilgic,United Kingdom,London,Aerospace & Defense
39,Salesforce,1999,"50,001 - 100,000",84.94,Marc Benioff,United States,San Francisco,"IT, Internet, Software & Services"
40,Paypal,1998,"10,001 - 50,000",84.68,Alex Chriss,United States,San Jose,Banking and Financial Services
41,Schindler Holding,1874,"50,001 - 100,000",84.62,Silvio Napoli,Switzerland,Ebikon,"Engineering, Manufacturing"
42,State Grid Corporation of China,2002,>1000000,84.55,Xin Baoan,China,Beijing,Utilities
43,Rolex,1905,"10,001 - 50,000",84.53,Jean-Frédéric Dufour,Switzerland,Geneva,"Clothing, Shoes, Sports Equipment"
44,Sandvik,1862,"10,001 - 50,000",84.5,Stefan Widing,Sweden,Stockholm,"Engineering, Manufacturing"
45,Puma,1948,"10,001 - 50,000",84.28,Arne Freundt,Germany,Herzogenaurach,"Clothing, Shoes, Sports Equipment"
46,Nintendo,1889,"5,001 - 10,000",84.23,Shuntaro Furukawa,Japan,Kyoto,Media & Advertising
47,Indeed,2004,"10,001 - 50,000",84.22,Chris Hyams,United States,Austin,"IT, Internet, Software & Services"
48,Panasonic,1918,"50,001 - 100,000",83.89,Yuki Kusumi,Japan,Osaka,"Engineering, Manufacturing"
49,Boehringer Ingelheim,1885,"50,001 - 100,000",83.86,Hubertus von Baumbach,Germany,Ingelheim,Drugs & Biotechnology
50,Enel,1962,"50,001 - 100,000",83.81,Flavio Cattaneo,Italy,Rome,Utilities
51,Lvmh Moet Hennessy - Louis Vuitton,1987,"100,001 - 500,000",83.77,Bernard Arnault,France,Paris,"Clothing, Shoes, Sports Equipment"
52,Hyatt Hotels Corporation,1957,"100,001 - 500,000",83.62,Mark S. Hoplamazian,United States,Chicago,Travel & Leisure
53,American Express,1850,"50,001 - 100,000",83.46,Stephen Squeri,United States,New York,Banking and Financial Services
54,HP,1939,"50,001 - 100,000",83.45,Enrique Lores,United States,Palo Alto,"IT, Internet, Software & Services"
55,BASF,1865,"100,001 - 500,000",83.45,Markus Kamieth,Germany,Ludwigshafen am Rhein,"Construction, Oil & Gas Operations, Mining and Chemicals"
56,Shopify,2006,"5,001 - 10,000",83.27,Tobias Lütke,Canada,Ottawa,"IT, Internet, Software & Services"
57,Honda Motor,1948,"100,001 - 500,000",83.18,Toshihiro Mibe,Japan,Tokyo,Automotive (Automotive and Suppliers)
58,Fidelity Investments,1946,"50,001 - 100,000",83.02,Abigail Johnson,United States,Boston,Banking and Financial Services
59,Netflix,1997,"10,001 - 50,000",82.97,Ted Sarandos Greg Peters,United States,Los Gatos,Media & Advertising
60,JPMorgan Chase,2000,"100,001 - 500,000",82.94,Jamie Dimon,United States,New York,Banking and Financial Services
61,Costco,1983,"100,001 - 500,000",82.89,Ron M. Vachris,United States,Issaquah,Retail and Wholesale
62,Prada,1913,"10,001 - 50,000",82.62,Andrea Guerra,Italy,Milan,"Clothing, Shoes, Sports Equipment"
63,SAP,1972,"100,001 - 500,000",82.47,Christian Klein,Germany,Walldorf,"IT, Internet, Software & Services"
64,Yamaha,1887,"10,001 - 50,000",82.4,Atsushi Yamaura,Japan,Hamamatsu,"Engineering, Manufacturing"
65,Tokio Marine Holdings,1879,"10,001 - 50,000",82.28,Satoru Komiya,Japan,Tokyo,Insurance
66,TUI,1923,"50,001 - 100,000",82.22,Sebastian Ebel,Germany,Hannover,Travel & Leisure
67,Heineken,1864,"50,001 - 100,000",82.16,Dolf van den Brink,Netherlands,Amsterdam,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
68,Lockheed Martin,1912,"100,001 - 500,000",82.13,James D. Taiclet,United States,Bethesda,Aerospace & Defense
69,PTT,1978,"1,001 - 5,000",82.06,Kongkrapan Intarajang,Thailand,Bangkok,"Construction, Oil & Gas Operations, Mining and Chemicals"
70,Target,1902,"100,001 - 500,000",81.97,Brian Cornell,United States,Minneapolis,Retail and Wholesale
71,Home Depot,1978,"100,001 - 500,000",81.6,Ted Decker,United States,Atlanta,Retail and Wholesale
72,ABB,1883,"100,001 - 500,000",81.34,Björn Rosengren,Switzerland,Zürich,"Engineering, Manufacturing"
73,Oracle,1977,"100,001 - 500,000",81.29,Safra Catz,United States,Austin,"IT, Internet, Software & Services"
74,Ford Motor Company,1903,"100,001 - 500,000",81.25,Jim Farley,United States,Dearborn,Automotive (Automotive and Suppliers)
75,Cathay Financial,2001,"50,001 - 100,000",81.03,Hong-Tu Tsai,Taiwan,Taipei City,Banking and Financial Services
76,Spotify,2006,"5,001 - 10,000",80.95,Daniel Ek,Sweden,Stockholm,"IT, Internet, Software & Services"
77,Johnson & Johnson,1886,"100,001 - 500,000",80.87,Joaquin Duato,United States,New Brunswick,Drugs & Biotechnology
78,Isuzu Motors,1916,"10,001 - 50,000",80.83,Masanori Katayama,Japan,Yokohama,Automotive (Automotive and Suppliers)
79,Bacardi,1862,"5,001 - 10,000",80.76,Mahesh Madhavan,Bermuda,Hamilton,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
80,Air France - KLM,2004,"50,001 - 100,000",80.73,Benjamin Smith,France,Paris,Transportation and Logistics
81,Canon,1937,"100,001 - 500,000",80.64,Fujio Mitarai,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
82,Sanofi,2004,"50,001 - 100,000",80.57,Paul Hudson,France,Paris,Drugs & Biotechnology
83,Northrop Grumman,1994,"50,001 - 100,000",80.49,Kathy Warden,United States,Falls Church,Aerospace & Defense
84,Viatris,1961,"10,001 - 50,000",80.41,Scott A. Smith,United States,Canonsburg,Health Care Equipment & Services
85,Eli Lilly,1876,"10,001 - 50,000",80.36,David A. Ricks,United States,Indianapolis,Drugs & Biotechnology
86,Petronas,1974,"10,001 - 50,000",80.35,YM Tan Sri Tengku Muhammad Taufik Tengku Kamadjaja Aziz,Malaysia,Kuala Lumpur,Drugs & Biotechnology
87,Nexon,2002,"5,001 - 10,000",80.23,Junghun Lee,Japan,Tokyo,"IT, Internet, Software & Services"
88,Deutsche Telekom,1995,"100,001 - 500,000",80.2,Timotheus Höttges,Germany,Bonn,"Telecommunications Services, Cable Supplier"
89,San Miguel,1890,"50,001 - 100,000",80.16,Ramon S. Ang,Philippines,Mandaluyong,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
90,BHP Group,1885,"50,001 - 100,000",80.14,Mike Henry,Australia,Melbourne,"Construction, Oil & Gas Operations, Mining and Chemicals"
91,Meta Platforms,2004,"50,001 - 100,000",80.11,Mark Zuckerberg,United States,Menlo Park,"IT, Internet, Software & Services"
92,Shinhan Financial Group,2001,"10,001 - 50,000",80.08,Okdong Jin,South Korea,Seoul,Banking and Financial Services
93,Colgate Palmolive,1806,"10,001 - 50,000",79.89,Noel Wallace,United States,New York,Packaged Goods
94,Alibaba Group,1999,"100,001 - 500,000",79.74,Daniel Zhang,China,Hangzhou,"IT, Internet, Software & Services"
95,Shiseido Company,1872,"10,001 - 50,000",79.73,Masahiko Uotani,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
96,Saudi Aramco,1933,"50,001 - 100,000",79.71,Amin H. Nasser,Saudi Arabia,Dhahran,"Construction, Oil & Gas Operations, Mining and Chemicals"
97,Mastercard,1966,"10,001 - 50,000",79.67,Michael Miebach,United States,Purchase,Banking and Financial Services
98,Air New Zealand,1940,"10,001 - 50,000",79.61,Greg Foran,New Zealand,Aukland,Transportation and Logistics
99,Carlsberg,1847,"10,001 - 50,000",79.57,Cees't Hart,Denmark,Copenhagen,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
100,Hasbro,1923,"1,001 - 5,000",79.56,Chris Cocks,United States,Pawtucket,Retail and Wholesale
101,Komatsu,1921,"50,001 - 100,000",79.56,Hiroyuki Ogawa,Japan,Tokyo,"Engineering, Manufacturing"
102,Ace Hardware,1924,"5,001 - 10,000",79.53,John Venhuizen,United States,Oak Brook,Retail and Wholesale
103,Caterpillar,1925,"100,001 - 500,000",79.52,Jim Umpleby,United States,Irving,"Engineering, Manufacturing"
104,Infineon Technologies,1999,"50,001 - 100,000",79.5,Jochen Hanebeck,Germany,Neubiberg,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
105,Merck & Co.,1891,"50,001 - 100,000",79.48,Robert M. Davis,United States,Rahway,Drugs & Biotechnology
106,Novo Nordisk,1923,"50,001 - 100,000",79.42,Lars Fruergaard Jørgensen,Denmark,Bagsværd,Banking and Financial Services
107,HubSpot,2006,"5,001 - 10,000",79.42,Yamini Rangan,United States,Cambridge,"IT, Internet, Software & Services"
108,KIA Motors,1944,"50,001 - 100,000",79.36,Ho-Sung Song,South Korea,Seoul,Automotive (Automotive and Suppliers)
109,Chevron,1879,"10,001 - 50,000",79.27,Michael K. Wirth,United States,San Ramon,"Construction, Oil & Gas Operations, Mining and Chemicals"
110,Kawasaki Heavy Industries,1896,"10,001 - 50,000",79.2,Yasuhiko Hashimoto,Japan,Tokyo,"Engineering, Manufacturing"
111,Continental,1871,"100,001 - 500,000",79.08,Nikolai Setzer,Germany,Hanover,Automotive (Automotive and Suppliers)
112,Philips,1891,"50,001 - 100,000",79.02,Roy Jakobs,Netherlands,Amsterdam,Health Care Equipment & Services
113,Four Seasons Hotels and Resorts,1960,"10,001 - 50,000",78.98,Alejandro Reynal,Canada,Toronto,Travel & Leisure
114,Fujifilm,1934,"50,001 - 100,000",78.98,Teiichi Goto,Japan,Tokyo,Conglomerate
115,Schneider Electric,1836,"100,001 - 500,000",78.9,Peter Herweck,France,Rueil-Malmaison,"Engineering, Manufacturing"
116,Emerson Electric,1890,"50,001 - 100,000",78.87,Lal Karsanbhai,United States,St. Louis,"Engineering, Manufacturing"
117,Warner Bros. Discovery,2022,"10,001 - 50,000",78.86,David Zaslav,United States,New York,Media & Advertising
118,Koç Holding,1963,"100,001 - 500,000",78.65,Levent Çakıroğlu,Türkiye,Istanbul,Conglomerate
119,3M Company,1902,"50,001 - 100,000",78.64,William M. Brown,United States,Saint Paul,Conglomerate
120,Tencent,1998,"50,001 - 100,000",78.59,Ma Huateng,China,Shenzhen,"IT, Internet, Software & Services"
121,SC Johnson & SON,1886,"10,001 - 50,000",78.56,H. Fisk Johnson,United States,Racine,"Engineering, Manufacturing"
122,Michelin Group,1889,"100,001 - 500,000",78.49,Florent Menegaux,France,Clermont-Ferrand,Automotive (Automotive and Suppliers)
123,Industrial Bank of Korea,1961,"10,001 - 50,000",78.46,Kim Sung-tae,South Korea,Seoul,Banking and Financial Services
124,JD.com,1998,"10,001 - 50,000",78.25,Sandy Ran Xu,China,Beijing,Retail and Wholesale
125,The Hartford,1810,"10,001 - 50,000",78.24,Christopher J. Swift,United States,Hartford,Banking and Financial Services
126,Hitachi,1910,"100,001 - 500,000",78.21,Keiji Kojima,Japan,Tokyo,Conglomerate
127,Huawei,1987,"100,001 - 500,000",78.17,Zhengfei Ren,China,Shenzen,"Telecommunications Services, Cable Supplier"
128,International Red Cross,1863,"10,001 - 50,000",78.01,Peter Maurer,Switzerland,Geneva,Healthcare & Social
129,Bridgestone,1931,"100,001 - 500,000",78.01,Shuichi Ishibashi,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
130,Unilever,1929,"100,001 - 500,000",77.95,Hein Schumacher,United Kingdom,London,Packaged Goods
131,Expedia Group,1996,"10,001 - 50,000",77.81,Ariane Gorin,United States,Seattle,Travel & Leisure
132,Autodesk,1982,"10,001 - 50,000",77.81,Andrew Anagnost,United States,San Rafael,"IT, Internet, Software & Services"
133,GSK,2000,"50,001 - 100,000",77.78,Emma Walmsley,United Kingdom,London,Drugs & Biotechnology
134,A.P. Moller - Maersk,1904,"100,001 - 500,000",77.78,Vincent Clerc,Denmark,Copenhagen,Transportation and Logistics
135,DBS Bank,1968,"10,001 - 50,000",77.62,Piyush Gupta,Singapore,Singapore,Banking and Financial Services
136,Reliance Steel,1939,"10,001 - 50,000",77.59,Karla Lewis,United States,Los Angeles,"Engineering, Manufacturing"
137,Hyundai Motor Group,1967,"100,001 - 500,000",77.54,Chung Eui-sun,South Korea,Seoul,Automotive (Automotive and Suppliers)
138,Mitsubishi,1954,"50,001 - 100,000",77.38,Katsuya Nakanishi,Japan,Tokyo,Conglomerate
139,Visa,1958,"10,001 - 50,000",77.31,Ryan McInerney,United States,San Francisco,Banking and Financial Services
140,BCG (Boston Consulting Group),1963,"10,001 - 50,000",77.29,Christoph Schweizer,United States,Boston,Professional Services
141,Giorgio Armani,1975,"5,001 - 10,000",77.17,Giorgio Armani,Italy,Milan,"Clothing, Shoes, Sports Equipment"
142,Xiaomi,2010,"10,001 - 50,000",77.17,Lei Jun,China,Beijing,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
143,Ferrari,1947,"1,001 - 5,000",77.15,Benedetto Vigna,Italy,Maranello,Automotive (Automotive and Suppliers)
144,Wesfarmers,1914,"100,001 - 500,000",77.07,Rob Scott,Australia,Perth,Retail and Wholesale
145,Bayer,1863,"100,001 - 500,000",77.03,Bill Anderson,Germany,Leverkusen,"Construction, Oil & Gas Operations, Mining and Chemicals"
146,Ubisoft,1986,"10,001 - 50,000",76.88,Yves Guillemot,France,Montreuil,Media & Advertising
147,Henkel,1876,"10,001 - 50,000",76.84,Carsten Knobel,Germany,Düsseldorf,Packaged Goods
148,Naver,1999,"1,001 - 5,000",76.76,Choi Soo-yeon,South Korea,Seongnam-si,"IT, Internet, Software & Services"
149,B. Braun,1839,"50,001 - 100,000",76.73,Anna Maria Braun,Germany,Melsungen,Health Care Equipment & Services
150,Revlon,1932,"5,001 - 10,000",76.7,Debra G. Perelman,United States,New York,Retail and Wholesale
151,Mitsubishi Heavy Industries,1884,"50,001 - 100,000",76.54,Seiji Izumisawa,Japan,Tokyo,"Engineering, Manufacturing"
152,Procter & Gamble,1837,"100,001 - 500,000",76.41,Jon R. Moeller,United States,Cincinnati,Packaged Goods
153,SK Group,1953,"100,001 - 500,000",76.35,Tae-won Chey,South Korea,Seoul,Conglomerate
154,Kaercher,1935,"10,001 - 50,000",76.34,Hartmut Jenner,Germany,Winnenden,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
155,Takeda Pharmaceutical,1781,"10,001 - 50,000",76.3,Christophe Weber,Japan,Tokyo,Drugs & Biotechnology
156,Sage,1981,"10,001 - 50,000",76.18,Steve Hare,United Kingdom,Newcastle upon Tyne,"IT, Internet, Software & Services"
157,Toto,1917,"10,001 - 50,000",76.18,Noriaki Kiyota,Japan,Fukuoka,"Engineering, Manufacturing"
158,KBC Group,1998,"10,001 - 50,000",76.15,Johan Thijs,Belgium,Brussels,Banking and Financial Services
159,Danfoss,1933,"10,001 - 50,000",76.14,Kim Fausing,Denmark,Nordborg,"Engineering, Manufacturing"
160,ANZ Group Holdings,1835,"10,001 - 50,000",76.02,Shayne Elliott,Australia,Melbourne,Banking and Financial Services
161,Orange,1988,"100,001 - 500,000",76.01,Christel Heydemann,France,Paris,"Telecommunications Services, Cable Supplier"
162,Maybank,1960,"10,001 - 50,000",75.99,Dato’ Khairussaleh Ramli,Malaysia,Kuala Lumpur,Banking and Financial Services
163,Kajima,1840,"10,001 - 50,000",75.88,Hiromasa Amano,Japan,Tokyo,"Construction, Oil & Gas Operations, Mining and Chemicals"
164,Hewlett Packard Enterprise,2015,"50,001 - 100,000",75.82,Antonio Neri,United States,Spring,"IT, Internet, Software & Services"
165,Beiersdorf,1882,"10,001 - 50,000",75.8,Vincent Warnery,Germany,Hamburg,Packaged Goods
166,Tokyo Electron,1963,"10,001 - 50,000",75.74,Toshiki Kawai,Japan,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
167,Takenaka Corporation,1610,"5,001 - 10,000",75.69,Masato Sasaki,Japan,Osaka,"Engineering, Manufacturing"
168,Japan Tobacco,1985,"10,001 - 50,000",75.68,Eddy Pirard,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
169,Fuji Electric,1923,"10,001 - 50,000",75.66,Michihiro Kitazawa,Japan,Tokyo,"Engineering, Manufacturing"
170,"Merck KGaA, Darmstadt, Germany and its affiliates",1668,"50,001 - 100,000",75.55,Belen Garijo,Germany,Darmstadt,Drugs & Biotechnology
171,LG,1958,"10,001 - 50,000",75.51,Mo Koo Kwang,South Korea,Seoul,Conglomerate
172,Nestle,1866,"100,001 - 500,000",75.49,Mark Schneider,Switzerland,Vevey,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
173,Sapporo Holdings,1876,"5,001 - 10,000",75.47,Hiroyuki Nose,Japan,Tokyo,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
174,Intercontinental Hotels Group,2003,"100,001 - 500,000",75.47,Elie Maalouf,United Kingdom,Denham,Travel & Leisure
175,Renault,1898,"100,001 - 500,000",75.45,Luca de Meo,France,Boulogne-Billancourt,Automotive (Automotive and Suppliers)
176,Omron,1933,"10,001 - 50,000",75.36,Junta Tsujinaga,Japan,Kyoto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
177,Qualcomm,1985,"10,001 - 50,000",75.34,Cristiano Amon,United States,San Diego,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
178,Otto,1949,"10,001 - 50,000",75.34,Alexander Birken,Germany,Hamburg,Retail and Wholesale
179,Dassault Group,1929,"10,001 - 50,000",75.3,Éric Trappier,France,Paris,Aerospace & Defense
180,Dr. Oetker,1891,"10,001 - 50,000",75.2,Albert Christmann,Germany,Bielefeld,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
181,Mitsubishi Electric Corporation,1921,"100,001 - 500,000",75.2,Kei Uruma,Japan,Tokyo,"Engineering, Manufacturing"
182,Lowe's Companies,1921,"100,001 - 500,000",75.2,Marvin R. Ellison,United States,Mooresville,Retail and Wholesale
183,Asustek Computer,1989,"10,001 - 50,000",75.19,S.Y. Hsu Samson Hu,Taiwan,Taipei,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
184,Honeywell International,1906,"50,001 - 100,000",75.19,Vimal Kapur,United States,Charlotte,Aerospace & Defense
185,Janssen Pharmaceutica,1953,"10,001 - 50,000",75.11,Nadine Paul,Belgium,Beerse,Drugs & Biotechnology
186,Microchip Technology,1989,"10,001 - 50,000",75.1,Ganesh Moorthy,United States,Chandler,"Engineering, Manufacturing"
187,Grupo Argos,1934,"10,001 - 50,000",75.08,Jorge Mario Velasquez,Colombia,Medellín,"Construction, Oil & Gas Operations, Mining and Chemicals"
188,BBVA,1857,"100,001 - 500,000",75.07,Onur Genç,Spain,Madrid,Banking and Financial Services
189,Celltrion,2002,"1,001 - 5,000",75.05,Kee Woo-sung,South Korea,Incheon,Drugs & Biotechnology
190,Sherwin Williams,1866,"50,001 - 100,000",75.02,Heidi G. Petz,United States,Cleveland,"Construction, Oil & Gas Operations, Mining and Chemicals"
191,Chery Automobile,1997,"50,001 - 100,000",74.96,Yin Tongyue,China,Wuhu,Automotive (Automotive and Suppliers)
192,Fraunhofer Society,1949,"10,001 - 50,000",74.95,Holger Hanselka,Germany,Munich,Healthcare & Social
193,Seiko Epson,1942,"50,001 - 100,000",74.92,Yasunori Ogawa,Japan,Nagano,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
194,Nedbank Group,1888,"10,001 - 50,000",74.83,Michael William Thomas Brown,South Africa,Sandton,Business Services & Supplies
195,Sabanci Holding,1967,"50,001 - 100,000",74.79,Cenk Alper,Türkiye,Istanbul,Conglomerate
196,Deere & Company,1837,"50,001 - 100,000",74.77,John C. May,United States,Moline,"Engineering, Manufacturing"
197,Micro-Star International,1986,"10,001 - 50,000",74.75,Eric Lindberg,Taiwan,New Taipei City,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
198,SABIC,1976,"10,001 - 50,000",74.74,Abdulrahman Al-Fageeh,Saudi Arabia,Riyadh,"Construction, Oil & Gas Operations, Mining and Chemicals"
199,Intuit,1983,"10,001 - 50,000",74.51,Sasan Goodarzi,United States,Mountain View,"IT, Internet, Software & Services"
200,Jindal Stainless,1970,"10,001 - 50,000",74.47,Tarun Kumar Khulbe,India,New Delhi,"Engineering, Manufacturing"
201,The Swatch Group,1983,"10,001 - 50,000",74.45,Nick Hayek Jr.,Switzerland,Biel,"Engineering, Manufacturing"
202,Ebay,1995,"10,001 - 50,000",74.42,Jamie Iannone,United States,San Jose,"IT, Internet, Software & Services"
203,UnitedHealth Group,1977,"100,001 - 500,000",74.38,Andrew Witty,United States,Minnetonka,Insurance
204,Ackermans & van Haaren,1876,"10,001 - 50,000",74.34,John-Eric Bertrand Piet Dejonghe,Belgium,Antwerp,"Construction, Oil & Gas Operations, Mining and Chemicals"
205,Motorola Solutions,2011,"10,001 - 50,000",74.25,Gregory Q. Brown,United States,Chicago,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
206,Alstom,1928,"50,001 - 100,000",74.23,Henri Poupart-Lafarge,France,Saint-Ouen-sur-seine,"Engineering, Manufacturing"
207,Burberry Group,1856,"1,001 - 5,000",74.18,Joshua Schulman,United Kingdom,London,Retail and Wholesale
208,Midea Group,1968,"100,001 - 500,000",74.14,Fang Hongbo,China,Guandong,"Engineering, Manufacturing"
209,Sumitomo Corporation,1919,"50,001 - 100,000",74.13,Masayuki Hyodo,Japan,Tokyo,Retail and Wholesale
210,ExxonMobil,1999,"50,001 - 100,000",74.12,Darren W. Woods,United States,Irving,"Construction, Oil & Gas Operations, Mining and Chemicals"
211,Barclays,1896,"50,001 - 100,000",74.1,C.S. Venkatakrishnan,United Kingdom,London,Banking and Financial Services
212,Marubeni,1858,"50,001 - 100,000",74.09,Masumi Kakinoki,Japan,Tokyo,Conglomerate
213,Virgin Group,1970,"50,001 - 100,000",74.04,Josh Bayliss,United Kingdom,London,Business Services & Supplies
214,Engie,2008,"50,001 - 100,000",73.97,Catherine MacGregor,France,La Defense,Utilities
215,NetEase,1997,"10,001 - 50,000",73.91,William Lei Ding,China,Hangzhou,"IT, Internet, Software & Services"
216,Rohm Company,1958,"10,001 - 50,000",73.91,Isao Matsumoto,Japan,Kyoto,"Engineering, Manufacturing"
217,Ericsson,1876,"50,001 - 100,000",73.89,Boerje Ekholm,Sweden,Stockholm,"Telecommunications Services, Cable Supplier"
218,TSMC,1987,"50,001 - 100,000",73.76,C.C. Wei,Taiwan,Hsinchu,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
219,EDF Group,1946,"100,001 - 500,000",73.75,Luc Rémont,France,Paris,Utilities
220,Korea Electric Power,1898,"10,001 - 50,000",73.73,Kim Dong-Cheol,South Korea,Naju,Utilities
221,Leonardo,1948,"50,001 - 100,000",73.68,Roberto Cingolani,Italy,Rome,Aerospace & Defense
222,Danone,1919,"50,001 - 100,000",73.62,Antoine de Saint-Affrique,France,Paris,"Food, Soft Beverages, Alcohol & Tobacco (including Agriculture Production)"
