rank,company,founded,employees,score,ceo,state,hq,industry
32,Microsoft,1975,"100,001 - 500,000",92.96,Satya Nadella,Washington,Redmond,IT Software & Services
33,Houston Methodist,1919,"10,001 - 50,000",92.96,Marc L. Boom,Texas,Houston,Healthcare & Social Services
34,George Washington University,1821,"10,001 - 50,000",92.81,Ellen M. Granberg,District of Columbia,Washington,Education
35,American Electric Power,1906,"10,001 - 50,000",92.48,Benjamin G.S. Fowke,Ohio,Columbus,Utilities
36,"University of California, Irvine",1965,"10,001 - 50,000",92.46,Howard Gillman,California,Irvine,Education
37,Intel,1968,"100,001 - 500,000",92.36,Patrick Gelsinger,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
38,"The Ohio State University, Columbus",1870,"10,001 - 50,000",92.17,Ted Carter,Ohio,Columbus,Education
39,Sephora,1970,"10,001 - 50,000",92.13,Artemis Patrick,California,San Francisco,Retail and Wholesale
40,University of Virginia Health System,1901,"10,001 - 50,000",92.03,James E. Ryan,Virginia,Charlottesville,Healthcare & Social Services
41,Ohio University,1804,"1,001 - 5,000",92,Lori Gonzalez,Ohio,Athens,Education
42,IKEA,1985,"100,001 - 500,000",91.86,Jon Abrahamsson Ring,Pennsylvania,Conshohocken,Retail and Wholesale
43,The Community College of Baltimore County,1957,"1,001 - 5,000",91.84,Sandra Kurtinitis,Maryland,Baltimore,Education
44,Northrop Grumman Corporation,1939,"100,001 - 500,000",91.72,Kathy Warden,Virginia,Falls Church,Aerospace & Defense
45,Home Instead Senior Care,1994,"50,001 - 100,000",91.68,Seth Sternberg,Nebraska,Omaha,Healthcare & Social Services
46,Novartis,1996,"10,001 - 50,000",91.58,Vasant Narasimhan,New Jersey,East Hanover,Drugs & Biotechnology
47,24 Hour Fitness,1983,>5000,91.54,Kalr Sanft,California,San Ramon,Travel & Leisure
48,BlueCross BlueShield of Tennessee,1945,>5000,91.29,JD Hickey,Tennessee,Chattanooga,Insurance
49,The Container Store,1978,"5,001 - 10,000",91.27,Satish Malhotra,Texas,Coppell,Retail and Wholesale
50,Boston Children's Hospital,1869,>10000,91.26,Kevin B. Churchwell,Massachusetts,Boston,Healthcare & Social Services
51,Booz Allen Hamilton,1914,"10,001 - 50,000",91.16,Horacio Rozanski,Virginia,McLean,Professional Services
52,Cleveland State University,1964,"1,001 - 5,000",91.05,Laura Bloomberg,Ohio,Cleveland,Education
53,Fred Hutchinson Cancer Research Center,1975,"5,001 - 10,000",90.93,Thomas J. Lynch Jr.,Washington,Seattle,Healthcare & Social Services
54,Businessolver,1998,"1,001 - 5,000",90.88,Jon Shanahan,Iowa,West Des Moines,IT Software & Services
55,Autodesk,1982,"10,001 - 50,000",90.84,Andrew Anagnost,California,San Rafael,IT Software & Services
56,Coca-Cola,1886,"5,001 - 10,000",90.83,James Quincey,Georgia,Atlanta,"Food, Soft Beverages, Alcohol & Tobacco"
57,GlaxoSmithKline,2000,"50,001 - 100,000",90.74,Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
58,Intuit,1983,"10,001 - 50,000",90.68,Sasan Goordazi,California,Mountain View,IT Software & Services
59,Kirklands,1966,"1,001 - 5,000",90.62,Amy E. Sullivan,Tennessee,Brentwood,Retail and Wholesale
60,Procter & Gamble,1837,"10,001 - 50,000",90.49,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
61,Rolls-Royce,1904,"5,001 - 10,000",90.33,Tufan Erginbilgic,Virginia,Reston,"Engineering, Manufacturing"
62,"Conroe Independent School District, Conroe, TX",1892,"5,001 - 10,000",90.3,Curtis Null,Texas,Conroe,Education
63,North Kansas City Hospital,1958,"1,001 - 5,000",90.23,Steve Reintjes Sr.,Missouri,Kansas City,Healthcare & Social Services
64,"Colorado State University, Fort Collins",1903,"5,001 - 10,000",90.22,Amy Parsons,Colorado,Fort Collins,Education
65,"Mesquite Independent School District, Mesquite, TX",1901,"5,001 - 10,000",89.94,Ángel Rivera,Texas,Mesquite,Education
66,JJ Keller & Associates,1953,"1,001 - 5,000",89.93,Rustin Keller,Wisconsin,Neenah,Professional Services
67,General Mills,1866,"10,001 - 50,000",89.91,Jeffrey L. Harmening,Minnesota,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
68,Rutgers University,1766,"10,001 - 50,000",89.85,Jonathan Holloway,New Jersey,New Brunswick,Education
69,Unum Group,1848,"5,001 - 10,000",89.68,Richard P. McKenney,Tennessee,Chattanooga,Insurance
70,"University of California, Berkeley",1868,"10,001 - 50,000",89.68,Carol Christ,California,Berkeley,Education
71,First Horizon National,1864,"5,001 - 10,000",89.65,Bryan Jordan,Tennessee,Memphis,Banking and Financial Services
72,Dutch Bros. Coffee,1992,"10,001 - 50,000",89.65,Christine Barone,Oregon,Grants Pass,Restaurants
73,CareCentrix,1996,"1,001 - 5,000",89.56,Steve Horowitz,Florida,Tampa,Health Care Equipment & Services
74,Southern New Hampshire University,1932,"10,001 - 50,000",89.48,Paul J. LeBlanc,New Hampshire,Manchester,Education
75,H&M,1947,"100,001 - 500,000",89.45,Daniel Ervér,New York,New York,"Clothing, Shoes, Sports Equipment"
76,Lindsay,1955,"1,001 - 5,000",89.32,Randy Wood,Nebraska,Omaha,"Engineering, Manufacturing"
77,SAP,1972,"100,001 - 500,000",89.28,Lloyd Adams,Pennsylvania,Newtown Square,IT Software & Services
78,Cushman & Wakefield,1917,"10,001 - 50,000",89.17,Michelle M. MacKay,Illinois,Chicago,Business Services & Supplies
79,BayCare,1997,"10,001 - 50,000",89.11,Stephanie Conners,Florida,Clearwater,Healthcare & Social Services
80,"University of California, San Diego",1960,"10,001 - 50,000",88.96,Pradeep K. Khosla,California,La Jolla,Education
81,University of Tennessee Medical Center,1956,"5,001 - 10,000",88.94,Joseph R. Landsman,Tennessee,Knoxville,Healthcare & Social Services
82,Fannie Mae,1938,"5,001 - 10,000",88.81,Priscilla Almodovar,District of Columbia,Washington,Banking and Financial Services
83,Texas Health Resources,1997,"10,001 - 50,000",88.72,Barclay E. Berdan,Texas,Arlington,Healthcare & Social Services
84,Sun Life Financial,1865,"50,001 - 100,000",88.67,Kevin D. Strain,Massachusetts,Wellesley Hills,Banking and Financial Services
85,The Guthrie Clinic,1910,>5000,88.64,Edmund Sabanegh,Pennsylvania,Sayre,Healthcare & Social Services
86,TD Bank,1855,"100,001 - 500,000",88.64,Bharat Masrani,New Jersey,Cherry Hill,Banking and Financial Services
87,Advanced Call Center Technologies,1997,>5000,88.58,Hunter Croft,Pennsylvania,Berwyn,Business Services & Supplies
88,Evangelical Community Hospital,1926,"1,001 - 5,000",88.56,Kendra A. Aucker,Pennsylvania,Lewisburg,Healthcare & Social Services
89,Michelin Group,1889,"100,001 - 500,000",88.55,Florent Menegaux,South Carolina,Greenville,Automotive (Automotive and Suppliers)
90,Cook Children's Health Care Systems,1993,"5,001 - 10,000",88.41,Rick W. Merrill,Texas,Fort Worth,Healthcare & Social Services
91,Expedia Group,1996,"10,001 - 50,000",88.39,Ariane Gorin,Washington,Seattle,Travel & Leisure
92,Arkansas Children's Hospital,1912,"5,001 - 10,000",88.27,Marcella Doderer,Arkansas,Little Rock,Healthcare & Social Services
93,LinkedIn,2002,"10,001 - 50,000",88.25,Ryan Roslansky,California,Sunnyvale,IT Software & Services
94,"LSU Health, New Orleans",1988,>1000,88.23,Steve Nelson,Louisiana,New Orleans,Healthcare & Social Services
95,Harris Health System,1966,>5000,88.21,Esmaeil Porsa,Texas,Houston,Healthcare & Social Services
96,American Savings Bank Hawaii,1925,"1,001 - 5,000",88.2,Ann Teranishi,Hawaii,Honolulu,Banking and Financial Services
97,UMass Memorial Health,1871,"10,001 - 50,000",88.18,Eric Dickson,Massachusetts,Worcester,Healthcare & Social Services
98,University of Missouri Health Care,1839,"5,001 - 10,000",88.17,Ric Ramson,Missouri,Columbia,Healthcare & Social Services
99,Cisco Systems,1984,"10,001 - 50,000",87.98,Chuck Robbins,California,San Jose,IT Software & Services
100,HealthPartners,1957,"10,001 - 50,000",87.97,Andrea M. Walsh,Minnesota,Bloomington,Healthcare & Social Services
101,Atrium Health,1940,"50,001 - 100,000",87.97,Eugene A. Woods,North Carolina,Charlotte,Healthcare & Social Services
102,Wake Forest University,1834,>1000,87.96,Susan R. Wente,North Carolina,Winston-Salem,Education
103,Excellus BlueCross BlueShield,1932,"1,001 - 5,000",87.78,James R. Reed,New York,Rochester,Insurance
104,In-N-Out Burger,1948,"10,001 - 50,000",87.62,Lynsi Snyder,California,Irvine,Restaurants
105,Vera Bradley,1982,"1,001 - 5,000",87.6,Jacqueline Ardrey,Indiana,Fort Wayne,"Clothing, Shoes, Sports Equipment"
106,Grand Canyon University,1949,>1000,87.44,Brian Mueller,Arizona,Phoenix,Education
107,"Recreational Equipment, Inc.",1938,"10,001 - 50,000",87.31,Eric Artz,Washington,Kent,"Clothing, Shoes, Sports Equipment"
108,Lilly,1876,"10,001 - 50,000",87.3,David A. Ricks,Indiana,Indianapolis,Drugs & Biotechnology
109,OhioHealth,1891,"10,001 - 50,000",87.2,Stephen E. Markovich,Ohio,Columbus,Healthcare & Social Services
110,The University of Kansas Health System,1906,"10,001 - 50,000",87.17,Bob Page,Kansas,Kansas City,Healthcare & Social Services
111,Mercy Medical Center,1874,>1000,87.16,David N. Maine,Maryland,Baltimore,Healthcare & Social Services
112,University of Arkansas for Medical Sciences,1879,"5,001 - 10,000",87.12,Cam Patterson,Arkansas,Little Rock,Education
113,University of Texas Southwestern Medical Center,1943,"10,001 - 50,000",86.98,Daniel K. Podolsky,Texas,Dallas,Healthcare & Social Services
114,Wolters Kluwer,1987,"10,001 - 50,000",86.96,Nancy McKinstry,South Holland,Alphen aan Den Rijn,Professional Services
115,"Ankeny Comm School District, Ankeny, IA",1850,"1,001 - 5,000",86.94,Erick Pruitt,Iowa,Ankeny,Education
116,Blue Cross and Blue Shield of Kansas City,1938,>1000,86.93,Erin Stucky,Missouri,Kansas City,Insurance
117,Fairway Independent Mortgage Corporation,1996,"5,001 - 10,000",86.71,Steve Jacobson,Wisconsin,Madison,Banking and Financial Services
118,Cardinal Health,1971,"10,001 - 50,000",86.7,Jason Hollar,Ohio,Dublin,Health Care Equipment & Services
119,SAIC,1969,"10,001 - 50,000",86.7,Toni Townes-Whitley,Virginia,Reston,IT Software & Services
120,Virgin Group,1970,"50,001 - 100,000",86.68,Josh Bayliss,England,London,Travel & Leisure
121,Arizona State University-Tempe,1885,"1,001 - 5,000",86.6,Michael M. Crow,Arizona,Tempe,Education
122,Westat,1963,"1,001 - 5,000",86.53,Scott Royal,Maryland,Rockville,Professional Services
123,"St. Luke's Hospital (Chesterfield, MO)",1866,"5,001 - 10,000",86.48,Andrew Bagnall,Missouri,Chesterfield,Healthcare & Social Services
124,BlueCross BlueShield of Michigan,1939,"10,001 - 50,000",86.46,Daniel J. Loepp,Michigan,Detroit,Insurance
125,University of South Florida,1956,"10,001 - 50,000",86.46,Rhea Law,Florida,Tampa,Education
126,Marriott International,1927,"100,001 - 500,000",86.4,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
127,New York Life,1845,"10,001 - 50,000",86.36,Craig DeSanto,New York,New York,Insurance
128,Stantec,1954,"10,001 - 50,000",86.36,Gord Johnston,Alberta,Edmonton,Professional Services
129,AHRC New York City,1948,"1,001 - 5,000",86.34,Marco Damiani,New York,New York,Healthcare & Social Services
130,Apple,1976,"100,001 - 500,000",86.34,Tim Cook,California,Cupertino,"Semiconductors, Electronics, Electrical Engineering"
131,Florida Blue,1945,"5,001 - 10,000",86.33,Patrick J. Geraghty,Florida,Jacksonville,Insurance
132,JPMorgan Chase,2000,"100,001 - 500,000",86.32,James Dimon,New York,New York,Banking and Financial Services
133,Neiman Marcus Group,1907,"5,001 - 10,000",86.27,Geoffroy van Raemdonck,Texas,Dallas,Retail and Wholesale
134,Inspira Health Network,1899,>5000,86.24,Amy B. Mansue,New Jersey,Mullica Hill,Healthcare & Social Services
135,Western Carolina University,1889,"1,001 - 5,000",86.22,Kelli R. Brown,North Carolina,Cullowhee,Education
136,Jacobs Engineering,1947,"50,001 - 100,000",86.19,Bob Pragada,Texas,Dallas,"Construction, Chemicals, Raw Materials"
137,PG&E (Pacific Gas and Electric),1905,"10,001 - 50,000",86.1,Patricia K. Poppe,California,San Francisco,Utilities
138,"Cherry Creek School District No. 5 In The County Of Arapah, Greenwood Village, CO",1950,"5,001 - 10,000",86.06,Christopher Smith,Colorado,Greenwood Village,Education
139,Dayton Children's,1967,"1,001 - 5,000",85.99,Deborah A. Feldmann,Ohio,Dayton,Healthcare & Social Services
140,Robert Half,1948,"10,001 - 50,000",85.96,M. Keith Waddell,California,Menlo Park,Business Services & Supplies
141,JetBlue Airways,1999,"10,001 - 50,000",85.95,Joanna Geraghty,New York,Long Island City,Transportation and Logistics
142,"Chandler Unified District #80, Chandler, AZ",1912,"1,001 - 5,000",85.93,Franklin R. Narducci,Arizona,Chandler,Education
143,"Palm Beach School District, West Palm Beach, FL",1909,"10,001 - 50,000",85.92,Jamie Wyatt,Florida,West Palm Beach,Education
144,Ally Financial,1919,"10,001 - 50,000",85.9,Douglas Timmerman,Michigan,Detroit,Banking and Financial Services
145,Capri Holdings,1981,"10,001 - 50,000",85.88,John D. Idol,New York,New York,"Clothing, Shoes, Sports Equipment"
146,Stanford University,1891,"10,001 - 50,000",85.88,Richard Saller,California,Stanford,Education
147,Advocates,1975,>1000,85.85,Diane Gould,Massachusetts,Framingham,Professional Services
148,"Lewisville Independent School District, Lewisville, TX",1902,"5,001 - 10,000",85.84,Lori Rapp,Texas,Lewisville,Education
149,New York-Presbyterian Hospital,1998,"10,001 - 50,000",85.83,Steven J. Corwin,New York,New York,Healthcare & Social Services
150,Christiana Care Health System,1888,"10,001 - 50,000",85.8,Janice E. Nevin,Delaware,Newark,Healthcare & Social Services
151,Duke University Health System,1998,"10,001 - 50,000",85.78,Craig T. Albanese,North Carolina,Durham,Healthcare & Social Services
152,Roswell Park Comprehensive Cancer Center,1898,"1,001 - 5,000",85.74,Candace S. Johnson,New York,Buffalo,Healthcare & Social Services
153,Staffmark,1970,"1,001 - 5,000",85.66,Stacy Lane,Ohio,Cincinnati,Business Services & Supplies
154,Great Clips,1982,"10,001 - 50,000",85.64,Steve Hockett,Minnesota,Minneapolis,Retail and Wholesale
155,Aon,1982,"10,001 - 50,000",85.6,Gregory C. Case,England,London,Professional Services
156,Carnegie Mellon University,1900,"5,001 - 10,000",85.56,Farnam Jahanian,Pennsylvania,Pittsburgh,Education
157,Primerica,1977,"1,001 - 5,000",85.53,Glenn J. Williams,Georgia,Duluth,Insurance
158,Inova Health System,1956,"10,001 - 50,000",85.5,J. Stephen Jones,Virginia,Falls Church,Healthcare & Social Services
159,Ulta Beauty,1990,"50,001 - 100,000",85.43,Dave Kimbell,Illinois,Bolingbrook,Retail and Wholesale
160,Miami University,1809,"1,001 - 5,000",85.39,Gregory Crawford,Ohio,Oxford,Education
161,Capella University,1993,>1000,85.37,Constance St. Germain,Minnesota,Minneapolis,Education
162,Cone Health,1953,"10,001 - 50,000",85.32,Mary Jo Cagle,North Carolina,Greensboro,Healthcare & Social Services
163,South Shore Hospital,1922,"5,001 - 10,000",85.31,Allen Smith,Massachusetts,Weymouth,Healthcare & Social Services
164,Principal Financial Group,1879,"10,001 - 50,000",85.26,Daniel J. Houston,Iowa,Des Moines,Banking and Financial Services
165,Nike,1964,"50,001 - 100,000",85.25,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
166,Austin Community College District,1973,>1000,85.25,Russell Lowery Hart,Texas,Austin,Education
167,MD Anderson Cancer Center,1941,"10,001 - 50,000",85.23,Peter WT Pisters,Texas,Houston,Healthcare & Social Services
168,Lone Star College,1973,"5,001 - 10,000",85.15,Mario K. Castillo J.D.,Texas,The Woodlands,Education
169,Veterans United,2002,>1000,85.13,Nathan Long,Missouri,Columbia,Banking and Financial Services
170,American Family Care,1982,"1,001 - 5,000",85.1,Randy Johansen,Alabama,Birmingham,Healthcare & Social Services
171,Anywhere Real Estate Inc.,2006,"5,001 - 10,000",85.05,Ryan M. Schneider,New Jersey,Madison,Business Services & Supplies
172,Fidelity National Information Services (FIS),2006,"10,001 - 50,000",85.01,Stephanie Ferris,Florida,Jacksonville,IT Software & Services
173,Ronald McDonald House Charities,1974,"1,001 - 5,000",84.99,Katie Fitzgerald,Illinois,Chicago,Healthcare & Social Services
174,"Muscogee County School District, Columbus, GA",1950,"1,001 - 5,000",84.9,David Lewis,Georgia,Columbus,Education
175,eBay,1995,"5,001 - 10,000",84.89,Jamie Iannone,California,San Jose,Retail and Wholesale
176,FirstEnergy,1997,"10,001 - 50,000",84.89,Brian X. Tierney,Ohio,Akron,Utilities
177,AMN Healthcare,1985,"1,001 - 5,000",84.8,Cary Grace,California,San Diego,Business Services & Supplies
178,BlueCross BlueShield of North Carolina,1933,"5,001 - 10,000",84.79,Tunde Sotunde,North Carolina,Durham,Insurance
179,"Worcester School District, Worcester, MA",1900,"1,001 - 5,000",84.77,Rachel H. Monárrez,Massachusetts,Worcester,Education
180,SoFi,2011,"1,001 - 5,000",84.64,Anthony Noto,California,San Fransisco,Banking and Financial Services
181,American Express,1850,"10,001 - 50,000",84.63,Stephen J. Squeri,New York,New York,Banking and Financial Services
182,Syracuse University,1870,"1,001 - 5,000",84.61,Kent Syverud,New York,Syracuse,Education
183,Washington University in Saint Louis,1853,"10,001 - 50,000",84.61,Andrew D. Martin,Missouri,St. Louis,Education
184,L'Oréal USA,1909,"10,001 - 50,000",84.59,David Greenberg,New York,New York,Packaged Goods
185,"Olentangy Local School District, Lewis Center, OH",1911,"1,001 - 5,000",84.58,Todd R. Meyer,Ohio,Lewis Center,Education
186,PSEG (Public Service Enterprise Group),1903,"10,001 - 50,000",84.56,Ralph LaRossa,New Jersey,Newark,Utilities
187,"Bellevue Public Schools, Bellevue, NE",1869,"1,001 - 5,000",84.55,Jeff Rippe,Nebraska,Bellevue,Education
188,Iowa State University,1858,"10,001 - 50,000",84.49,Wendy Wintersteen,Iowa,Ames,Education
189,Consolidated Edison,1823,"10,001 - 50,000",84.46,Timothy P. Cawley,New York,New York,Utilities
190,Dell Technologies,1984,"10,001 - 50,000",84.28,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering"
191,Victoria’s Secret & Co.,1977,"10,001 - 50,000",84.26,Martin Waters,Ohio,Reynoldsburg,"Clothing, Shoes, Sports Equipment"
192,Takeda Pharmaceutical,1781,"10,001 - 50,000",84.24,Christophe Weber,Massachusetts,Lexington,Drugs & Biotechnology
193,"Mansfield Independent School District, Mansfield, TX",1909,"1,001 - 5,000",84.22,Kimberley Cantu,Texas,Mansfield,Education
194,Penguin Random House,1927,"5,001 - 10,000",84.19,Nihar Malaviya,New York,New York,Media & Advertising
195,Ralph Lauren,1967,"10,001 - 50,000",84.17,Patrice Louvet,New York,New York,"Clothing, Shoes, Sports Equipment"
196,Fidelity Investments,1946,"50,001 - 100,000",84.14,Abigail Johnson,Massachusetts,Boston,Banking and Financial Services
197,Merck,1891,"10,001 - 50,000",84.12,Robert M. Davis,New Jersey,Kenilworth,Drugs & Biotechnology
198,Velera,1977,"1,001 - 5,000",84.01,Charles E. Fagan,Florida,St. Petersburg,Banking and Financial Services
199,Capital Group,1930,"5,001 - 10,000",83.96,Mike Gitlin,California,Los Angeles,Banking and Financial Services
200,Humana,1961,"50,001 - 100,000",83.94,Bruce D. Broussard,Kentucky,Louisville,Insurance
201,PAREXEL International,1982,"10,001 - 50,000",83.9,Jamie Macdonald,Massachusetts,Waltham,Drugs & Biotechnology
202,Edward Jones,1922,"10,001 - 50,000",83.88,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
203,Mercedes-Benz Group AG,1886,"100,001 - 500,000",83.84,Ola Källenius,Baden-Württemberg,Stuttgart,Automotive (Automotive and Suppliers)
204,U.S. Cellular,1983,"1,001 - 5,000",83.83,Laurent Therivel,Illinois,Chicago,"Telecommunications Services, Cable Supplier"
205,Publicis Groupe,1926,"100,001 - 500,000",83.74,Andrew Bruce,New York,New York,Media & Advertising
206,BAE Systems,1999,"10,001 - 50,000",83.73,Tom Arseneault,Virginia,Falls Church,Aerospace & Defense
207,Gwinnett County Public Schools (GCPS),1996,"10,001 - 50,000",83.73,Calvin J. Watts,Georgia,Suwanee,Education
208,Western Governors University,1997,"5,001 - 10,000",83.7,Scott D. Pulsipher,Utah,Salt Lake City,Education
209,Epic,1979,"10,001 - 50,000",83.63,Judy Faulkner,Wisconsin,Verona,IT Software & Services
210,Zara,1975,"100,001 - 500,000",83.62,Oscar Garcia Maceiras,New York,New York,"Clothing, Shoes, Sports Equipment"
211,"Kanawha County Schools, Charleston, WV",1933,"1,001 - 5,000",83.62,Tom Williams,West Virginia,Charleston,Education
212,Augusta University,1828,>5000,83.61,Brooks A. Keel,Georgia,Augusta,Education
213,RAND Corporation,1948,"1,001 - 5,000",83.55,Jason Matheny,California,Santa Monica,Professional Services
214,MOD Pizza,2008,>1000,83.47,Beth Scott,Washington,Bellevue,Restaurants
215,Adidas,1949,"5,001 - 10,000",83.46,Bjørn Gulden,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
216,PayPal,1998,"10,001 - 50,000",83.39,Alex Chriss,California,San Jose,Banking and Financial Services
217,Emory University,1836,"10,001 - 50,000",83.39,Gregory L. Fenves,Georgia,Atlanta,Education
218,University of Alabama at Birmingham,1969,"10,001 - 50,000",83.37,Ray L. Watts,Alabama,Birmingham,Education
219,Wegmans Food Markets,1916,"50,001 - 100,000",83.34,Colleen Wegman,New York,Rochester,Retail and Wholesale
220,AstraZeneca,1953,"10,001 - 50,000",83.25,Joris Silon,Delaware,Wilmington,Drugs & Biotechnology
221,University of Washington,1861,"10,001 - 50,000",83.24,Ana Mari Cauce,Washington,Seattle,Education
222,Carhartt,1889,"1,001 - 5,000",83.22,Mark Valade,Michigan,Dearborn,"Clothing, Shoes, Sports Equipment"
223,Princeton University,1746,"5,001 - 10,000",83.22,Christopher L. Eisgruber,New Jersey,Princeton,Education
224,"Frederick County Public Schools, Frederick, MD",1889,"5,001 - 10,000",83.12,Karen Yoho,Maryland,Frederick,Education
225,TIAA,1918,>10000,83.06,Thasunda Brown Duckett,New York,New York,Banking and Financial Services
226,CSAA Insurance Group,1914,"1,001 - 5,000",83.06,Mike Zukerman,California,Walnut Creek,Insurance
227,Verizon Communications,1983,"50,001 - 100,000",83.04,Hans Vestberg,New York,New York,"Telecommunications Services, Cable Supplier"
228,WPS Health Solutions,1946,"1,001 - 5,000",83.01,Wendy Perkins,Wisconsin,Madison,Insurance
229,Stitch Fix,2011,"5,001 - 10,000",83,Matt Baer,California,San Francisco,Retail and Wholesale
230,East Tennessee State University,1911,"1,001 - 5,000",82.97,Brian Noland,Tennessee,Johnson City,Education
231,Novo Nordisk,1923,"50,001 - 100,000",82.93,Lars Fruergaard Jørgensen,New Jersey,Plainsboro,Drugs & Biotechnology
232,Gilbane Building Company,1870,"1,001 - 5,000",82.83,Thomas F. Gilbane,Rhode Island,Providence,"Construction, Chemicals, Raw Materials"
233,Duke University,1924,"10,001 - 50,000",82.79,Vincent E. Price,North Carolina,Durham,Education
234,AmerisourceBergen,1969,"10,001 - 50,000",82.76,Steven H. Collis,Pennsylvania,Chesterbrook,Retail and Wholesale
235,BlueCross BlueShield of Nebraska,1939,>1000,82.69,Jeff Russell,Nebraska,Omaha,Insurance
236,Netflix,1997,"5,001 - 10,000",82.55,Greg Peters Ted Sarandos,California,Los Gatos,Media & Advertising
237,Arkansas Blue Cross and Blue Shield,1929,"1,001 - 5,000",82.52,Curtis Barnett,Arkansas,Little Rock,Insurance
238,Globe Life,1900,"1,001 - 5,000",82.52,J. Matthew Darden Frank M. Svoboda,Alabama,Birmingham,Insurance
239,Underwriters Laboratories,1894,"10,001 - 50,000",82.48,Jennifer Scanlon,Illinois,Northbrook,Business Services & Supplies
240,Kimberly-Clark,1872,"10,001 - 50,000",82.42,Michael D. Hsu,Texas,Irving,Packaged Goods
