rank,company,founded,employees,score,ceo,state,hq,industry
26,REI,1938,"5,001 - 10,000",94.83,Eric Artz,Washington,Kent,"Clothing, Shoes, Sports Equipment"
27,Michelin Group,1889,"100,001 - 500,000",94.79,Florent Menegaux,South Carolina,Greenville,Automotive (Automotive and Suppliers)
28,3M,1902,"50,001 - 100,000",94.77,Michael F. Roman,Minnesota,St. Paul,Packaged Goods
29,Trader Joe's,1967,">10,000",94.68,Dan Bane,California,Monrovia,Retail and Wholesale
30,NASA,1958,"10,001 - 50,000",94.46,Bill Nelson,District of Columbia,Washington,Aerospace & Defense
31,SAS Institute,1976,"5,001 - 10,000",94.21,Jim Goodnight,North Carolina,Cary,"IT, Internet, Software & Services"
32,University of Rochester Medical Center,1921,"10,001 - 50,000",94.12,Steven I. Goldstein,New York,Rochester,Healthcare & Social
33,Upstate Medical University - State University of New York,1834,"5,001 - 10,000",94.06,Robert Corona,New York,Syracuse,Education
34,Delta Dental of California and Affiliates,1966,">1,000",94.00,Mike Castro,California,San Francisco,Insurance
35,Schneider Electric,1836,"10,001 - 50,000",93.92,Jean-Pascal Tricoire,Massachusetts,Andover,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
36,Mayo Clinic,1889,"50,001 - 100,000",93.75,Gianrico Farrugia,Minnesota,Rochester,Healthcare & Social
37,Cisco Systems,1984,"10,001 - 50,000",93.70,Chuck Robbins,California,San Jose,"IT, Internet, Software & Services"
38,Rutgers University,1766,">10,000",93.64,Jonathan Holloway,New Jersey,New Brunswick,Education
39,Public Service Enterprise Group,1903,"10,001 - 50,000",93.50,Ralph LaRossa,New Jersey,Newark,Utilities
40,IKEA,1985,"100,001 - 500,000",93.47,Jon Abrahamsson Ring,Pennsylvania,Conshohocken,Retail and Wholesale
41,salesforce.com,1999,"10,001 - 50,000",93.39,Marc Benioff,California,San Francisco,"IT, Internet, Software & Services"
42,Cincinnati Children's,1883,"10,001 - 50,000",93.24,Steve Davis,Ohio,Cincinnati,Healthcare & Social
43,UNC Health Care,1998,"5,001 - 10,000",93.21,Wesley Burks,North Carolina,Chapel Hill,Healthcare & Social
44,Alaska Airlines,1932,"10,001 - 50,000",93.11,Ben Minicucci,Washington,SeaTac,Transportation and Logistics
45,The University of Kansas Health System,1906,">5,000",93.10,Bob Page,Kansas,Kansas City,Healthcare & Social
46,Indeed,2004,"10,001 - 50,000",93.09,Chris Hyams,Texas,Austin,"IT, Internet, Software & Services"
47,Norton Healthcare,1886,"10,001 - 50,000",93.07,Russell F. Cox,Kentucky,Louisville,Healthcare & Social
48,Microsoft,1975,"100,001 - 500,000",92.97,Satya Nadella,Washington,Redmond,"IT, Internet, Software & Services"
49,Sherwin-Williams,1866,"50,001 - 100,000",92.87,John G. Morikis,Ohio,Cleveland,"Engineering, Manufacturing"
50,Teladoc Health,2002,"5,001 - 10,000",92.85,Jason Gorevic,New York,Purchase,Health Care Equipment & Services
51,Novo Nordisk,1923,"50,001 - 100,000",92.69,Lars Fruergaard Jørgensen,New Jersey,Plainsboro,Drugs & Biotechnology
52,Oregon Health & Science University,1887,"10,001 - 50,000",92.69,Danny Jacobs,Oregon,Portland,Education
53,Virginia Tech,1872,"10,001 - 50,000",92.59,Timothy Sands,Virginia,Blacksburg,Education
54,Procter & Gamble,1837,"10,001 - 50,000",92.46,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
55,Tampa General Hospital,1927,">5,000",92.30,John Couris,Florida,Tampa,Healthcare & Social
56,In-N-Out Burger,1948,"10,001 - 50,000",92.25,Lynsi Snyder,California,Irvine,Restaurants
57,PayPal,1998,"10,001 - 50,000",92.03,Dan Schulman,California,San Jose,Banking and Financial Services
58,BJC HealthCare,1937,">10,000",91.96,Richard J. Liekweg,Missouri,St. Louis,Healthcare & Social
59,BASF,1865,"10,001 - 50,000",91.77,Martin Brudermüller,New Jersey,Florham Park,"Construction, Oil & Gas Operations, Mining and Chemicals"
60,Western Governors University,1997,">5,000",91.75,Scott D. Pulsipher,Utah,Salt Lake City,Education
61,University of Texas Southwestern Medical Center,1943,"10,001 - 50,000",91.69,Daniel K. Podolsky,Texas,Dallas,Healthcare & Social
62,Southwest Airlines,1967,"50,001 - 100,000",91.66,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
63,Unisys,1986,"1,001 - 5,000",91.46,Peter Altabef,Pennsylvania,Blue Bell,"IT, Internet, Software & Services"
64,Intuit,1983,"10,001 - 50,000",91.46,Sasan Goordazi,California,Mountain View,"IT, Internet, Software & Services"
65,SAP,1972,"100,001 - 500,000",91.34,Lloyd Adams,Pennsylvania,Newtown Square,"IT, Internet, Software & Services"
66,Unilever,1872,"100,001 - 500,000",91.32,Alan Jope,New Jersey,Englewood Cliffs,Packaged Goods
67,Clayton Homes,1966,"10,001 - 50,000",91.30,Kevin T. Clayton,Tennessee,Maryville,"Engineering, Manufacturing"
68,NFI Industries,1932,"10,001 - 50,000",91.23,Sidney Brown,New Jersey,Camden,Transportation and Logistics
69,Southern New Hampshire University,1932,">5,000",91.21,Paul J. LeBlanc,New Hampshire,Manchester,Education
70,Mutual of Omaha,1909,"5,001 - 10,000",91.20,James T. Blackledge,Nebraska,Omaha,Insurance
71,"University of California, Davis",1908,">10,000",91.03,Gary S. May,California,Davis,Education
72,Northwestern University,1851,"5,001 - 10,000",90.94,Michael Schill,Illinois,Evanston,Education
73,Duke University Health System,1998,"10,001 - 50,000",90.81,A. Eugene Washington,North Carolina,Durham,Healthcare & Social
74,Hyatt Hotels,1957,"10,001 - 50,000",90.65,Mark S. Hoplamazian,Illinois,Chicago,Travel & Leisure
75,Texas Instruments,1930,"10,001 - 50,000",90.59,Richard K. Templeton,Texas,Dallas,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
76,Andersen Corporation,1903,">5,000",90.59,Chris Galvin,Minnesota,Bayport,"Engineering, Manufacturing"
77,MaineHealth,1987,">10,000",90.51,Andrew T. Mueller,Maine,Portland,Healthcare & Social
78,University of New Mexico,1889,">5,000",90.50,Garnett S. Stokes,New Mexico,Albuquerque,Education
79,Methodist Le Bonheur Healthcare,1918,">10,000",90.49,Michael Ugwueke,Tennessee,Memphis,Healthcare & Social
80,University of Washington,1861,"10,001 - 50,000",90.42,Ana Mari Cauce,Washington,Seattle,Education
81,National Oilwell Varco,1841,"10,001 - 50,000",90.37,Clay C. Williams,Texas,Houston,"Engineering, Manufacturing"
82,Intel,1968,"100,001 - 500,000",90.21,Patrick Gelsinger,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
83,Steelcase,1912,"10,001 - 50,000",90.18,Sara E. Armbruster,Michigan,Grand Rapids,"Engineering, Manufacturing"
84,Navy Federal Credit Union,1933,"10,001 - 50,000",90.13,Mary McDuffie,Virginia,Vienna,Banking and Financial Services
85,OhioHealth,1891,"10,001 - 50,000",90.10,Stephen E. Markovich,Ohio,Columbus,Healthcare & Social
86,"University of California, San Diego",1960,"10,001 - 50,000",90.09,Pradeep K. Khosla,California,La Jolla,Education
87,Adobe,1982,"10,001 - 50,000",90.07,Shantanu Narayen,California,San Jose,"IT, Internet, Software & Services"
88,United Services Automobile Association,1922,"10,001 - 50,000",89.95,Wayne Peacock,Texas,San Antonio,Insurance
89,Barnes & Noble,1886,"10,001 - 50,000",89.94,James Daunt,New York,New York,Retail and Wholesale
90,University of Hawai'i System,1907,">10,000",89.92,David Lassner,Hawaii,Honolulu,Education
91,University of Michigan,1817,"50,001 - 100,000",89.90,Santa J. Ono,Michigan,Ann Arbor,Education
92,Amtrak,1971,"10,001 - 50,000",89.87,Stephen J. Gardner,District of Columbia,Washington,Transportation and Logistics
93,WVU Medicine,1996,">10,000",89.79,"Albert L. Wright, Jr.",West Virginia,Morgantown,Healthcare & Social
94,Community Health Network,1976,"10,001 - 50,000",89.78,Bryan Mills,Indiana,Indianapolis,Healthcare & Social
95,Washington University in Saint Louis,1853,"5,001 - 10,000",89.74,Andrew D. Martin,Missouri,St. Louis,Education
96,BlueCross BlueShield of Michigan,1939,"5,001 - 10,000",89.66,Daniel J. Loepp,Michigan,Detroit,Insurance
97,Dutch Bros. Coffee,1992,"10,001 - 50,000",89.47,Joth Ricci,Oregon,Grants Pass,Restaurants
98,Lockheed Martin,1912,"100,001 - 500,000",89.47,James D. Taiclet,Maryland,Bethesda,Aerospace & Defense
99,Wegmans Food Markets,1916,"50,001 - 100,000",89.43,Colleen Wegman,New York,Rochester,Retail and Wholesale
100,Stryker,1941,"10,001 - 50,000",89.43,Kevin A. Lobo,Michigan,Kalamazoo,Health Care Equipment & Services
101,Philips,1891,"50,001 - 100,000",89.43,Roy Jakobs,North Holland,Amsterdam,Health Care Equipment & Services
102,University of Utah Health Care,1965,"10,001 - 50,000",89.38,Dan Lundergan,Utah,Salt Lake City,Healthcare & Social
103,Boston Scientific,1979,"10,001 - 50,000",89.33,Michael F. Mahoney,Massachusetts,Marlborough,Health Care Equipment & Services
104,Accenture,1989,"500,001 - 1,000,000",89.28,Julie Sweet,New York,New York,Professional Services
105,Duke University,1924,"10,001 - 50,000",89.27,Vincent E. Price,North Carolina,Durham,Education
106,Mississippi State University,1878,"5,001 - 10,000",89.21,Mark E. Keenum,Mississippi,Mississippi State,Education
107,Moffit Cancer Center,1986,"5,001 - 10,000",89.15,Patrick Hwu,Florida,Tampa,Healthcare & Social
108,Boston Consulting Group,1963,"10,001 - 50,000",89.10,Christoph Schweizer,Massachusetts,Boston,Professional Services
109,GlaxoSmithKline,2000,"50,001 - 100,000",89.09,Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
110,University of Cincinnati,1819,"10,001 - 50,000",89.08,Neville Pinto,Ohio,Cincinnati,Education
111,Scholastic,1920,"5,001 - 10,000",89.03,Peter Warwick,New York,New York,Media & Advertising
112,Johnson & Johnson,1886,"100,001 - 500,000",88.96,Joaquin Duato,New Jersey,New Brunswick,Drugs & Biotechnology
113,University of Tennessee Medical Center,1956,">1,000",88.95,Joseph R. Landsman,Tennessee,Knoxville,Healthcare & Social
114,Nationwide Children's Hospital,1892,"10,001 - 50,000",88.81,Timothy Robinson,Ohio,Columbus,Healthcare & Social
115,ALDI,1976,"10,001 - 50,000",88.79,Jason Hart,Illinois,Batavia,Retail and Wholesale
116,Cleveland Clinic,1921,"50,001 - 100,000",88.76,Tomislav Mihaljevic,Ohio,Cleveland,Healthcare & Social
117,Emory Healthcare,1905,"10,001 - 50,000",88.75,Thomas Barkin,Georgia,Atlanta,Healthcare & Social
118,IBM,1911,"100,001 - 500,000",88.45,Arvind Krishna,New York,Armonk,"IT, Internet, Software & Services"
119,Penn Medicine,1993,">10,000",88.38,Kevin B. Mahoney,Pennsylvania,Philadelphia,Healthcare & Social
120,Idexx Laboratories,1983,"10,001 - 50,000",88.26,Jay Mazelsky,Maine,Westbrook,Health Care Equipment & Services
121,New York University,1831,"10,001 - 50,000",88.23,Andrew Hamilton,New York,New York,Education
122,Medline Industries,1966,"10,001 - 50,000",88.20,Charlie Mills,Illinois,Northfield,Health Care Equipment & Services
123,New York-Presbyterian Hospital,1998,">10,000",88.03,Steven J. Corwin,New York,New York,Healthcare & Social
124,CarMax,1993,"10,001 - 50,000",87.92,Bill Nash,Virginia,Richmond,Retail and Wholesale
125,Apple,1976,"100,001 - 500,000",87.91,Tim Cook,California,Cupertino,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
126,University of Kansas,1865,"10,001 - 50,000",87.91,Douglas Girod,Kansas,Lawrence,Education
127,University of Pennsylvania,1740,"10,001 - 50,000",87.91,Liz Magill,Pennsylvania,Philadelphia,Education
128,Mercedes-Benz USA,1965,"1,001 - 5,000",87.90,Dimitris Psillakis,Georgia,Atlanta,Automotive (Automotive and Suppliers)
129,Daimler Truck North America,2008,"50,001 - 100,000",87.85,John O'Leary,Oregon,Portland,Automotive (Automotive and Suppliers)
130,Live Nation Entertainment,2005,"10,001 - 50,000",87.85,Michael Rapino,California,Beverly Hills,Travel & Leisure
131,Dominion Energy,1983,"10,001 - 50,000",87.82,Robert M. Blue,Virginia,Richmond,Utilities
132,University of Minnesota,1851,"10,001 - 50,000",87.74,Jeff Ettinger,Minnesota,Twin Cities (Minneapolis & Saint Paul),Education
133,Publix Super Markets,1930,"100,001 - 500,000",87.73,"Randall T. Jones, Sr.",Florida,Lakeland,Retail and Wholesale
134,International Paper,1898,"10,001 - 50,000",87.58,Mark S. Sutton,Tennessee,Memphis,"Engineering, Manufacturing"
135,Hyland Software,1991,"1,001 - 5,000",87.49,Bill Priemer,Ohio,Westlake,"IT, Internet, Software & Services"
136,American Express,1850,"10,001 - 50,000",87.49,Stephen J. Squeri,New York,New York,Banking and Financial Services
137,Stitch Fix,2011,"5,001 - 10,000",87.47,Katrina Lake,California,San Francisco,Retail and Wholesale
138,Northwell Health,1997,"50,001 - 100,000",87.29,Michael Dowling,New York,Great Neck,Healthcare & Social
139,Emory University,1836,">5,000",87.26,Gregory L. Fenves,Georgia,Atlanta,Education
140,MUSC Health,1824,"10,001 - 50,000",87.23,David J. Cole,South Carolina,Charleston,Healthcare & Social
141,Hallmark Cards,1910,"10,001 - 50,000",87.19,Mike Perry,Missouri,Kansas City,Packaged Goods
142,WakeMed,1961,"10,001 - 50,000",87.13,Donald Gintzig,North Carolina,Raleigh,Healthcare & Social
143,Molson Coors,2005,"10,001 - 50,000",87.01,Gavin Hattersley,Colorado,Denver,"Food, Soft Beverages, Alcohol & Tobacco"
144,St. Luke's University Health Network,1872,"10,001 - 50,000",87.00,Richard A. Anderson,Pennsylvania,Bethlehem,Healthcare & Social
145,University of Miami,1925,">5,000",86.97,Julio Frenk,Florida,Coral Gables,Education
146,Morgan Stanley,1931,"50,001 - 100,000",86.96,James Gorman,New York,New York,Banking and Financial Services
147,Aflac,1955,"1,001 - 5,000",86.82,Daniel P. Amos,Georgia,Columbus,Insurance
148,HP,1939,"50,001 - 100,000",86.81,Enrique Lores,California,Palo Alto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
149,Air Products & Chemicals,1940,"10,001 - 50,000",86.73,Seifi Ghasemi,Pennsylvania,Allentown,"Construction, Oil & Gas Operations, Mining and Chemicals"
150,Textron,1923,"10,001 - 50,000",86.67,Scott C. Donnelly,Rhode Island,Providence,Aerospace & Defense
151,"Texas A & M University, College Station",1876,">10,000",86.66,M. Katherine Banks,Texas,College Station,Education
152,Charles Schwab,1971,"10,001 - 50,000",86.64,Walter W. Bettinger II,California,San Francisco,Banking and Financial Services
153,University of Utah,1850,"10,001 - 50,000",86.57,Taylor R. Randall,Utah,Salt Lake City,Education
154,Capital One,1994,"50,001 - 100,000",86.53,Richard D. Fairbank,Virginia,McLean,Banking and Financial Services
155,Children's Hospital Colorado,1908,"5,001 - 10,000",86.50,Jena Hausmann,Colorado,Aurora,Healthcare & Social
156,Robert Half,1948,"10,001 - 50,000",86.50,M. Keith Waddell,California,Menlo Park,Business Services & Supplies
157,Loyola University Chicago,1870,"1,001 - 5,000",86.50,Mark C. Reed,Illinois,Chicago,Education
158,Saint Luke's Health System Kansas City,1882,"10,001 - 50,000",86.48,Melinda L. Estes,Missouri,Kansas City,Healthcare & Social
159,Kohler,1873,"10,001 - 50,000",86.44,David Kohler,Wisconsin,Kohler,"Engineering, Manufacturing"
160,University of Alabama at Birmingham,1969,"10,001 - 50,000",86.39,Ray L. Watts,Alabama,Birmingham,Education
161,Humana,1961,"50,001 - 100,000",86.35,Bruce D. Broussard,Kentucky,Louisville,Insurance
162,Bosch,1886,"10,001 - 50,000",86.35,Mike Mansuetti,Michigan,Farmington Hills,"Engineering, Manufacturing"
163,Capital Group,1930,"5,001 - 10,000",86.28,Timothy D. Armour,California,Los Angeles,Banking and Financial Services
164,Northrop Grumman,1939,"50,001 - 100,000",86.19,Kathy Warden,Virginia,Falls Church,Aerospace & Defense
165,Kwik Trip/Kwik Star,1965,">10,000",85.99,Don Zietlow,Wisconsin,La Crosse,Retail and Wholesale
166,Wellmark Blue Cross and Blue Shield,1939,">1,000",85.98,Cory R. Harris,Iowa,Des Moines,Insurance
167,Dell Technologies,1984,"10,001 - 50,000",85.89,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
168,Nokia,1865,"10,001 - 50,000",85.77,Pekka Lundmark,New Jersey,New Providence,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
169,HD Supply,1974,"10,001 - 50,000",85.71,Shane O'Kelly,Georgia,Atlanta,Business Services & Supplies
170,University of North Carolina at Chapel Hill,1789,"10,001 - 50,000",85.71,David L. Boliek,North Carolina,Chapel Hill,Education
171,Scheels All Sports,1902,">5,000",85.70,Steve M. Scheel,North Dakota,Fargo,"Clothing, Shoes, Sports Equipment"
172,Progressive,1937,"50,001 - 100,000",85.68,Tricia Griffith,Ohio,Mayfield Village,Insurance
173,Ralph Lauren,1967,"10,001 - 50,000",85.59,Patrice Louvet,New York,New York,"Clothing, Shoes, Sports Equipment"
174,Marriott International,1927,"10,001 - 50,000",85.58,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
175,Consumers Energy,1886,"5,001 - 10,000",85.55,Garrick J. Rochow,Michigan,Jackson,Utilities
176,Boeing,1916,"100,001 - 500,000",85.51,David L. Calhoun,Illinois,Chicago,Aerospace & Defense
177,RTX,1922,"100,001 - 500,000",85.49,Gregory J. Hayes,Massachusetts,Waltham,Aerospace & Defense
178,McKesson,1833,"10,001 - 50,000",85.45,Brian S. Tyler,Texas,Irving,Health Care Equipment & Services
179,BMW Group,1975,"100,001 - 500,000",85.37,Sebastian Mackensen,New Jersey,Woodcliff Lake,Automotive (Automotive and Suppliers)
180,Thomson Reuters,2008,"10,001 - 50,000",85.34,Steve Hasker,Minnesota,Eagan,Media & Advertising
181,Paychex,1971,"10,001 - 50,000",85.28,"John B. Gibson, Jr.",New York,Rochester,Business Services & Supplies
182,Corteva,2019,"10,001 - 50,000",85.28,Chuck Magro,Delaware,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
183,Kent State University,1910,"10,001 - 50,000",85.25,Todd Diacon,Ohio,Kent,Education
184,TELUS International,2005,">10,000",85.19,Jeffrey Puritt,British Columbia,Vancouver,"IT, Internet, Software & Services"
185,Auburn University,1856,"5,001 - 10,000",85.13,Christopher B. Roberts,Alabama,Auburn,Education
186,Principal Financial Group,1879,"10,001 - 50,000",85.02,Daniel J. Houston,Iowa,Des Moines,Banking and Financial Services
187,TIAA,1918,">10,000",85.02,Thasunda Brown Duckett,New York,New York,Banking and Financial Services
188,Lilly,1876,"10,001 - 50,000",85.01,David A. Ricks,Indiana,Indianapolis,Drugs & Biotechnology
189,Esri,1969,"1,001 - 5,000",84.89,Jack Dangermond,California,Redlands,"IT, Internet, Software & Services"
190,UBS,1862,"5,001 - 10,000",84.88,Ralph Hamers,New York,New York,Banking and Financial Services
191,Ally Financial,1919,"10,001 - 50,000",84.88,Jeffrey J. Brown,Michigan,Detroit,Banking and Financial Services
192,Sony,1946,"100,001 - 500,000",84.85,Kenichiro Yoshida,Tokyo,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
193,Raising Cane's Chicken Fingers,1996,"10,001 - 50,000",84.84,Todd Graves,Louisiana,Baton Rouge,Restaurants
194,New York Life,1845,">10,000",84.80,Craig DeSanto,New York,New York,Insurance
195,Jacobs,1947,"50,001 - 100,000",84.79,Steve Demetriou,Texas,Dallas,"Construction, Oil & Gas Operations, Mining and Chemicals"
196,Coca-Cola,1886,"5,001 - 10,000",84.75,James Quincey,Georgia,Atlanta,"Food, Soft Beverages, Alcohol & Tobacco"
197,Boehringer Ingelheim,1885,"50,001 - 100,000",84.75,Hubertus von Baumbach,Connecticut,Ridgefield,Drugs & Biotechnology
198,Genentech,1976,"10,001 - 50,000",84.73,Alexander Hardy,California,South San Francisco,Drugs & Biotechnology
199,Thermo Fisher Scientific,1983,"100,001 - 500,000",84.70,Marc N. Casper,Massachusetts,Waltham,Drugs & Biotechnology
200,Rockwell Automation,1903,"5,001 - 10,000",84.63,Blake Moret,Wisconsin,Milwaukee,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
201,Ford Motor,1903,"100,001 - 500,000",84.62,"James D. Farley, Jr.",Michigan,Dearborn,Automotive (Automotive and Suppliers)
202,FTI Consulting,1982,"5,001 - 10,000",84.60,Steven H. Gunby,District of Columbia,Washington,Professional Services
203,Omnicom Group,1986,"10,001 - 50,000",84.44,John Wren,New York,New York,Media & Advertising
204,Adidas,1949,"50,001 - 100,000",84.38,Kasper Rørsted,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
205,Emerson Electric,1890,"50,001 - 100,000",84.34,Lal Karsanbhai,Missouri,St. Louis,"Engineering, Manufacturing"
206,Northwestern Mutual,1857,"5,001 - 10,000",84.28,John E. Schlifske,Wisconsin,Milwaukee,Insurance
207,Toyota Motor North America,1937,"100,001 - 500,000",84.16,Tetsuo “Ted” Ogawa,Texas,Plano,Automotive (Automotive and Suppliers)
208,Sephora,1970,"100,001 - 500,000",84.15,Jean-André Rougeot,California,San Francisco,Retail and Wholesale
209,AbbVie,2013,"10,001 - 50,000",84.08,Richard A. Gonzalez,Illinois,North Chicago,Drugs & Biotechnology
210,Torrid,2001,">5,000",84.07,Lisa Harper,California,City of Industry,"Clothing, Shoes, Sports Equipment"
211,Nike,1964,"50,001 - 100,000",84.05,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
212,Pfizer,1849,"10,001 - 50,000",83.93,Albert Bourla,New York,New York,Drugs & Biotechnology
213,BlueCross BlueShield of South Carolina,1946,"10,001 - 50,000",83.92,Mike Mizeur,South Carolina,Columbia,Insurance
214,Avery Dennison,1990,"10,001 - 50,000",83.84,Mitch Butier,California,Glendale,"Engineering, Manufacturing"
215,Unum Group,1848,"5,001 - 10,000",83.82,Richard  P. McKenney,Tennessee,Chattanooga,Insurance
216,Roche Holding,1896,"100,001 - 500,000",83.80,Severin Schwan,Indiana,Indianapolis,Drugs & Biotechnology
217,Deere & Company,1837,"50,001 - 100,000",83.80,John C. May,Illinois,Moline,Automotive (Automotive and Suppliers)
218,Sorenson,2000,">1,000",83.74,Jorge Rodriguez,Utah,Salt Lake City,"IT, Internet, Software & Services"
219,Discover Financial Services,1985,"10,001 - 50,000",83.59,Roger C. Hochschild,Illinois,Riverwoods,Banking and Financial Services
220,Anheuser-Busch InBev,2008,"10,001 - 50,000",83.47,Brendan Whitworth,Missouri,St. Louis,"Food, Soft Beverages, Alcohol & Tobacco"
221,Honda Motor,1959,"10,001 - 50,000",83.32,Noriya Kaihara,California,Torrance,Automotive (Automotive and Suppliers)
222,Hilton,1919,"100,001 - 500,000",83.25,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
223,Raymond James Financial,1962,">10,000",83.12,Paul C. Reilly,Florida,St. Petersburg,Banking and Financial Services
224,American Electric Power,1906,"10,001 - 50,000",83.03,Julie Sloat,Ohio,Columbus,Utilities
225,Interpublic Group,1930,"50,001 - 100,000",82.80,Philippe Krakowsky,New York,New York,Media & Advertising
226,CenterPoint Energy,1882,"5,001 - 10,000",82.76,David J. Lesar,Texas,Houston,Utilities
227,Los Angeles Department of Water and Power,1902,">10,000",82.73,Martin L. Adams,California,Los Angeles,Utilities
228,TD Bank,1855,"50,001 - 100,000",82.71,Bharat Masrani,New Jersey,Cherry Hill,Banking and Financial Services
229,Keller Williams Realty,1983,"100,001 - 500,000",82.70,Gary Keller,Texas,Austin,Business Services & Supplies
230,Bridgestone,1931,">5,000",82.59,Paolo Ferrari,Tennessee,Nashville,Automotive (Automotive and Suppliers)
231,Levy,1978,">10,000",82.52,Andrew J. Lansing,Illinois,Chicago,Restaurants
232,First Citizens Bank,1898,"10,001 - 50,000",82.26,"Frank B. Holding, Jr.",North Carolina,Raleigh,Banking and Financial Services
233,CareCentrix,1996,">1,000",82.26,Steve Horowitz,Florida,Tampa,Health Care Equipment & Services
234,Guardian Life Ins. of America,1860,"5,001 - 10,000",81.86,Andrew J. Mcmahon,New York,New York,Insurance
235,Blue Cross & Blue Shield of North Carolina,1933,"1,001 - 5,000",81.80,Tunde Sotunde,North Carolina,Durham,Insurance
236,Foot Locker,1974,"10,001 - 50,000",81.80,Mary N. Dillon,New York,New York,"Clothing, Shoes, Sports Equipment"
237,Chevron Phillips Chemical,2000,">5,000",81.79,Bruce Chinn,Texas,The Woodlands,"Construction, Oil & Gas Operations, Mining and Chemicals"
238,Bristol Myers Squibb,1887,"10,001 - 50,000",81.61,Giovanni Caforio,New York,New York,Drugs & Biotechnology
239,Tractor Supply Company,1938,"50,001 - 100,000",81.56,Hal Lawton,Tennessee,Brentwood,Retail and Wholesale
