rank,company,founded,employees,score,ceo,state,hq,industry
77,Gap,1969,"50,001 - 100,000",79.46,Bobby Martin,California,San Francisco,"Clothing, Shoes, Sports Equipment"
78,Henry Ford Health System,1915,"10,001 - 50,000",79.45,Robert G. Riney,Michigan,Detroit,Healthcare & Social
79,Huntington National Bank,1866,"10,001 - 50,000",79.28,Stephen D. Steinour,Ohio,Columbus,Banking and Financial Services
80,Kohler,1873,"10,001 - 50,000",79.23,David Kohler,Wisconsin,Kohler,"Engineering, Manufacturing"
81,Stanley Black & Decker,1843,"50,001 - 100,000",79.17,"Donald Allan, Jr.",Connecticut,New Britain,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
82,Lam Research,1980,"10,001 - 50,000",79.12,Tim Archer,California,Fremont,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
83,Comcast NBCUniversal,1963,"100,001 - 500,000",79.06,Brian L. Roberts,Pennsylvania,Philadelphia,Media & Advertising
84,NASA,1958,"10,001 - 50,000",79.04,Bill Nelson,District of Columbia,Washington,Aerospace & Defense
85,Milliken & Company,1865,"5,001 - 10,000",79.03,"Halsey M. Cook, Jr.",South Carolina,Spartanburg,"Engineering, Manufacturing"
86,Edward Jones,1922,"10,001 - 50,000",78.99,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
87,PayPal,1998,"10,001 - 50,000",78.99,Dan Schulman,California,San Jose,Banking and Financial Services
88,AmerisourceBergen,1969,"10,001 - 50,000",78.77,Steven H. Collis,Pennsylvania,Chesterbrook,Retail and Wholesale
89,HP,1939,"50,001 - 100,000",78.75,Enrique Lores,California,Palo Alto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
90,Health Care Service Corporation,1936,"10,001 - 50,000",78.69,Maurice Smith,Illinois,Chicago,Insurance
91,Barclays,1896,"50,001 - 100,000",78.69,C. S. Venkatakrishnan,New York,New York,Banking and Financial Services
92,Consolidated Edison,1823,"10,001 - 50,000",78.66,Timothy P. Cawley,New York,New York,Utilities
93,Dell Technologies,1984,"100,001 - 500,000",78.61,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
94,Best Buy,1966,"100,001 - 500,000",78.60,Corie Barry,Minnesota,Richfield,Retail and Wholesale
95,Entergy,1913,"10,001 - 50,000",78.55,Drew Marsh,Louisiana,New Orleans,Utilities
96,Home Depot,1978,"100,001 - 500,000",78.51,Ted Decker,Georgia,Atlanta,Retail and Wholesale
97,Duke University Health System,1998,"10,001 - 50,000",78.46,A. Eugene Washington,North Carolina,Durham,Healthcare & Social
98,Disney,1923,"100,001 - 500,000",78.46,Robert A. Iger,California,Burbank,Media & Advertising
99,Genentech,1976,"10,001 - 50,000",78.37,Alexander Hardy,California,South San Francisco,Drugs & Biotechnology
100,Nike,1964,"50,001 - 100,000",78.34,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
101,SAS Institute,1976,"10,001 - 50,000",78.33,Jim Goodnight,North Carolina,Cary,"IT, Internet, Software & Services"
102,Bank of America,1904,"100,001 - 500,000",78.25,Brian Moynihan,North Carolina,Charlotte,Banking and Financial Services
103,Delta Air Lines,1924,"50,001 - 100,000",78.23,Ed Bastian,Georgia,Atlanta,Transportation and Logistics
104,Danaher,1984,"50,001 - 100,000",78.21,Rainer M. Blair,District of Columbia,Washington,"Engineering, Manufacturing"
105,Zurich North America,1912,"5,001 - 10,000",78.18,Kristof Terryn,Illinois,Schaumburg,Insurance
106,Cigna,1792,"50,001 - 100,000",78.16,David Cordani,Connecticut,Bloomfield,Insurance
107,American Electric Power,1906,"10,001 - 50,000",78.10,Julie Sloat,Ohio,Columbus,Utilities
108,Concentrix,1980,"100,001 - 500,000",78.07,Chris Caldwell,California,Newark,Business Services & Supplies
109,Florida Blue,1945,"5,001 - 10,000",78.06,Patrick J. Geraghty,Florida,Jacksonville,Insurance
110,KeyBank,1825,"10,001 - 50,000",78.02,Christopher M. Gorman,Ohio,Cleveland,Banking and Financial Services
111,Starbucks,1971,"100,001 - 500,000",78.01,Howard Schultz,Washington,Seattle,Restaurants
112,University of Michigan,1817,"50,001 - 100,000",77.91,Santa Ono,Michigan,Ann Arbor,Education
113,SAIC,1969,"10,001 - 50,000",77.84,Nazzic Keene,Virginia,Reston,"IT, Internet, Software & Services"
114,Guardian Life Ins. Co. of America,1860,"5,001 - 10,000",77.79,Andrew J. Mcmahon,New York,New York,Insurance
115,Leidos,1969,"10,001 - 50,000",77.77,Roger Krone,Virginia,Reston,"IT, Internet, Software & Services"
116,Macy's,1858,"50,001 - 100,000",77.76,Jeffrey Gennette,New York,New York,Retail and Wholesale
117,Michelin Group,1889,"100,001 - 500,000",77.74,Florent Menegaux,South Carolina,Greenville,Automotive (Automotive and Suppliers)
118,Boston Scientific,1979,"10,001 - 50,000",77.73,Michael F. Mahoney,Massachusetts,Marlborough,Health Care Equipment & Services
119,Northrop Grumman Corporation,1939,"50,001 - 100,000",77.70,Kathy Warden,Virginia,Falls Church,Aerospace & Defense
120,JetBlue Airways,1999,"10,001 - 50,000",77.67,Robin Hayes,New York,Long Island City,Transportation and Logistics
121,CliftonLarsonAllen,1960,"5,001 - 10,000",77.66,Jen Leary,Minnesota,Minneapolis,Professional Services
122,Princeton University,1746,"5,001 - 10,000",77.65,Christopher L. Eisgruber,New Jersey,Princeton,Education
123,VMware,1998,"10,001 - 50,000",77.62,Raghu Raghuram,California,Palo Alto,"IT, Internet, Software & Services"
124,Insight Enterprises,1988,"10,001 - 50,000",77.60,Joyce Mullen,Arizona,Tempe,"IT, Internet, Software & Services"
125,Teladoc Health,2002,"5,001 - 10,000",77.57,Jason Gorevic,New York,Purchase,Health Care Equipment & Services
126,Ecolab,1923,"10,001 - 50,000",77.55,Christophe Beck,Minnesota,Saint Paul,Business Services & Supplies
127,Microsoft,1975,"100,001 - 500,000",77.44,Satya Nadella,Washington,Redmond,"IT, Internet, Software & Services"
128,BNY Mellon,2007,"50,001 - 100,000",77.38,Robin Vince,New York,New York,Banking and Financial Services
129,United Parcel Service,1907,"500,001 - 1,000,000",77.38,Carol B. Tomé,Georgia,Atlanta,Transportation and Logistics
130,AT&T,1876,"100,001 - 500,000",77.32,John Stankey,Texas,Dallas,"Telecommunications Services, Cable Supplier"
131,Hewlett Packard Enterprise,2015,"50,001 - 100,000",77.31,Antonio Neri,California,San Jose,"IT, Internet, Software & Services"
132,Houston Methodist,1919,"10,001 - 50,000",77.29,Marc L. Boom,Texas,Houston,Healthcare & Social
133,Novartis,1996,"100,001 - 500,000",77.25,Vasant Narasimhan,New Jersey,East Hanover,Drugs & Biotechnology
134,Illinois Tool Works,1912,"10,001 - 50,000",77.23,E.Scott Santi,Illinois,Glenview,"Engineering, Manufacturing"
135,Excellus BlueCross BlueShield,1932,"1,001 - 5,000",77.23,James R. Reed,New York,Rochester,Insurance
136,Cargill,1865,"100,001 - 500,000",77.23,Brian Sikes,Minnesota,Wayzata,"Food, Soft Beverages, Alcohol & Tobacco"
137,TrueBlue,1989,"5,001 - 10,000",77.21,Steven C. Cooper,Washington,Tacoma,Business Services & Supplies
138,William & Mary,1693,"1,001 - 5,000",77.15,Katherine Rowe,Virginia,Williamsburg,Education
139,Ohio State University Wexner Medical Center,1834,"10,001 - 50,000",77.15,Jay Anderson Andrew Thomas,Ohio,Columbus,Healthcare & Social
140,Principal Financial Group,1879,"10,001 - 50,000",77.14,Daniel J. Houston,Iowa,Des Moines,Banking and Financial Services
141,Citizens Financial Group,1828,"10,001 - 50,000",77.02,Bruce Van Saun,Rhode Island,Providence,Banking and Financial Services
142,H&R Block,1955,"1,001 - 5,000",77.02,Jeffrey J. Jones II,Missouri,Kansas City,Professional Services
143,Medtronic,1949,"50,001 - 100,000",76.93,Geoffrey S. Martha,Minnesota,Minneapolis,Health Care Equipment & Services
144,Johnson Controls,1885,"100,001 - 500,000",76.90,George Oliver,Wisconsin,Milwaukee,"Engineering, Manufacturing"
145,Hilton,1919,"100,001 - 500,000",76.88,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
146,Morgan Stanley,1931,"50,001 - 100,000",76.87,James Gorman,New York,New York,Banking and Financial Services
147,Edison International,1886,"10,001 - 50,000",76.87,Pedro J. Pizarro,California,Rosemead,Utilities
148,Adobe,1982,"10,001 - 50,000",76.84,Shantanu Narayen,California,San Jose,"IT, Internet, Software & Services"
149,SAP,1972,"100,001 - 500,000",76.83,Lloyd Adams,Pennsylvania,Newtown Square,"IT, Internet, Software & Services"
150,University of Texas Southwestern Medical Center,1943,"10,001 - 50,000",76.77,Daniel K. Podolsky,Texas,Dallas,Healthcare & Social
151,Dominion Energy,1983,"10,001 - 50,000",76.65,Robert M. Blue,Virginia,Richmond,Utilities
152,Schneider Electric,1836,"100,001 - 500,000",76.64,Jean-Pascal Tricoire,Massachusetts,Andover,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
153,PricewaterhouseCoopers,1998,"100,001 - 500,000",76.54,Robert E. Moritz,New York,New York,Professional Services
154,"University of California, Berkeley",1868,"5,001 - 10,000",76.48,Carol Christ,California,Berkeley,Education
155,Fidelity Investments,1946,"50,001 - 100,000",76.39,Abigail Johnson,Massachusetts,Boston,Banking and Financial Services
156,World Wide Technology,1990,"5,001 - 10,000",76.39,Jim Kavanaugh,Missouri,Maryland Heights,"IT, Internet, Software & Services"
157,Torrid,2001,"1,001 - 5,000",76.38,Lisa Harper,California,City of Industry,"Clothing, Shoes, Sports Equipment"
158,Cardinal Health,1971,"10,001 - 50,000",76.35,Jason Hollar,Ohio,Dublin,Health Care Equipment & Services
159,West Virginia University,1867,"5,001 - 10,000",76.34,E.Gordon Gee,West Virginia,Morgantown,Education
160,Anywhere Real Estate Inc.,2006,"5,001 - 10,000",76.34,Donald J. Casey,New Jersey,Madison,Business Services & Supplies
161,Unisys,1986,"10,001 - 50,000",76.29,Peter Altabef,Pennsylvania,Blue Bell,"IT, Internet, Software & Services"
162,Duke Energy,1904,"10,001 - 50,000",76.28,Lynn J. Good,North Carolina,Charlotte,Utilities
163,BlueCross BlueShield of North Carolina,1933,"1,001 - 5,000",76.28,Tunde Sotunde,North Carolina,Durham,Insurance
164,Sun Life Financial,1865,"10,001 - 50,000",76.28,Kevin D. Strain,Massachusetts,Wellesley Hills,Banking and Financial Services
165,Avery Dennison,1990,"10,001 - 50,000",76.26,Mitch Butier,California,Glendale,"Engineering, Manufacturing"
166,GEICO,1936,"10,001 - 50,000",76.25,Todd Combs,Maryland,Chevy Chase,Insurance
167,Liberty Mutual Insurance,1912,"10,001 - 50,000",76.19,Timothy M. Sweeney,Massachusetts,Boston,Insurance
168,Rush,1972,"10,001 - 50,000",76.17,Omar Lateef,Illinois,Chicago,Healthcare & Social
169,Nationwide Children's Hospital,1892,"10,001 - 50,000",76.16,Timothy Robinson,Ohio,Columbus,Healthcare & Social
170,Jacobs Engineering,1947,"50,001 - 100,000",76.07,Bob Pragada,Texas,Dallas,"Construction, Oil & Gas Operations, Mining and Chemicals"
171,Keller Williams Realty,1983,"100,001 - 500,000",76.04,Carl Liebert,Texas,Austin,Business Services & Supplies
172,Associated Bank,1861,"1,001 - 5,000",76.03,Andrew J. Harmening,Wisconsin,Green Bay,Banking and Financial Services
173,Manpower,1948,"10,001 - 50,000",75.95,Jonas Prising,Wisconsin,Milwaukee,Business Services & Supplies
174,Yum! Brands,1997,"10,001 - 50,000",75.92,David Gibbs,Kentucky,Louisville,Restaurants
175,Deluxe,1915,"5,001 - 10,000",75.90,Barry McCarthy,Minnesota,Minneapolis,"IT, Internet, Software & Services"
176,Sony,1946,"100,001 - 500,000",75.85,Kenichiro Yoshida,Tokyo,Tokyo,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
177,Kaiser Permanente,1945,"100,001 - 500,000",75.82,Greg A. Adams,California,Oakland,Healthcare & Social
178,Ameriprise Financial,1894,"10,001 - 50,000",75.76,James M. Cracchiolo,Minnesota,Minneapolis,Banking and Financial Services
179,Ultimate Kronos Group,2020,"10,001 - 50,000",75.70,Chris Todd,Florida,Weston,"IT, Internet, Software & Services"
180,Gartner,1979,"10,001 - 50,000",75.63,Eugene A. Hall,Connecticut,Stamford,Professional Services
181,Allianz,1896,"100,001 - 500,000",75.60,Oliver Bäte,Bavaria,Munich,Insurance
182,Centene,1984,"50,001 - 100,000",75.54,Sarah London,Missouri,St. Louis,Insurance
183,General Electric,1892,"100,001 - 500,000",75.50,H.Lawrence Culp,Massachusetts,Boston,"Engineering, Manufacturing"
184,Sysco,1969,"50,001 - 100,000",75.46,Kevin P. Hourican,Texas,Houston,"Food, Soft Beverages, Alcohol & Tobacco"
185,Randstad,1960,"10,001 - 50,000",75.46,Karen Fichuk,Georgia,Atlanta,Business Services & Supplies
186,Stryker,1941,"50,001 - 100,000",75.40,Kevin A. Lobo,Michigan,Kalamazoo,Health Care Equipment & Services
187,USAA,1922,"10,001 - 50,000",75.37,Wayne Peacock,Texas,San Antonio,Insurance
188,Nordstrom,1901,"50,001 - 100,000",75.34,Erik B. Nordstrom,Washington,Seattle,Retail and Wholesale
189,U.S. Cellular,1983,"1,001 - 5,000",75.33,Laurent Therivel,Illinois,Chicago,"Telecommunications Services, Cable Supplier"
190,Vanderbilt University Medical Center,1874,"10,001 - 50,000",75.31,Jeffrey R. Balser,Tennessee,Nashville,Healthcare & Social
191,Baptist Health Jacksonville,1955,"10,001 - 50,000",75.29,Michael A. Mayo,Florida,Jacksonville,Healthcare & Social
192,Goldman Sachs,1869,"10,001 - 50,000",75.29,David M. Solomon,New York,New York,Banking and Financial Services
193,Arkansas Children's Hospital,1912,"5,001 - 10,000",75.27,Marcella Doderer,Arkansas,Little Rock,Healthcare & Social
194,University of Virginia Health System,1901,"5,001 - 10,000",75.19,James E. Ryan,Virginia,Charlottesville,Healthcare & Social
195,BP,1909,"50,001 - 100,000",75.17,Bernard Looney,Texas,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
196,University of Pennsylvania,1740,"10,001 - 50,000",75.17,Liz Magill,Pennsylvania,Philadelphia,Education
197,T-Mobile,1994,"50,001 - 100,000",75.17,Mike Sievert,Washington,Bellevue,"Telecommunications Services, Cable Supplier"
198,Cushman & Wakefield,1917,"50,001 - 100,000",75.09,Brett White,Illinois,Chicago,Business Services & Supplies
199,Eaton,1911,"50,001 - 100,000",75.04,Craig Arnold,Ohio,Beachwood,"Engineering, Manufacturing"
200,The Children's Hospital of Philadelphia,1855,"10,001 - 50,000",75.01,Madeline Bell,Pennsylvania,Philadelphia,Healthcare & Social
201,Robert Half,1948,"10,001 - 50,000",75.00,M. Keith Waddell,California,Menlo Park,Business Services & Supplies
202,Highmark Health,1977,"10,001 - 50,000",75.00,David L. Holmberg,Pennsylvania,Pittsburgh,Insurance
203,UNC Health Care,1998,"5,001 - 10,000",74.90,A. Wesley Burks,North Carolina,Chapel Hill,Healthcare & Social
204,Unilever,1872,"100,001 - 500,000",74.88,Hein Schumacher,New Jersey,Englewood Cliffs,Packaged Goods
205,Medline Industries,1966,"10,001 - 50,000",74.86,Charlie Mills,Illinois,Northfield,Health Care Equipment & Services
206,Papa John's Pizza,1984,"10,001 - 50,000",74.86,Robert Lynch,Kentucky,Louisville,Restaurants
207,Deloitte,1845,"100,001 - 500,000",74.84,Joe Ucuzoglu,New York,New York,Professional Services
208,Capital Group,1930,"5,001 - 10,000",74.69,Timothy D. Armour,California,Los Angeles,Banking and Financial Services
209,Paychex,1971,"10,001 - 50,000",74.66,John B. Gibson Jr,New York,Rochester,Business Services & Supplies
210,Georgia State University,1913,"5,001 - 10,000",74.59,M. Brian Blake,Georgia,Atlanta,Education
211,Southern Company,1945,"10,001 - 50,000",74.58,Tom Fanning,Georgia,Atlanta,Utilities
212,Carnival Corporation,1974,"50,001 - 100,000",74.58,Josh Weinstein,Florida,Miami,Travel & Leisure
213,Memorial Sloan Kettering Cancer Center,1884,"10,001 - 50,000",74.53,Selwyn M. Vickers,New York,New York,Healthcare & Social
214,Gannett,1906,"10,001 - 50,000",74.51,Mike Reed,Virginia,Tysons Corner,Media & Advertising
215,GlaxoSmithKline,2000,"50,001 - 100,000",74.49,Dame Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
216,Talbots,1947,"5,001 - 10,000",74.49,Lizanne Kindler,Massachusetts,Hingham,"Clothing, Shoes, Sports Equipment"
217,University of Texas at San Antonio,1969,"1,001 - 5,000",74.44,Taylor Eighmy,Texas,San Antonio,Education
218,General Motors,1908,"100,001 - 500,000",74.44,Mary T. Barra,Michigan,Detroit,Automotive (Automotive and Suppliers)
219,Consumers Energy,1886,"5,001 - 10,000",74.43,Garrick J. Rochow,Michigan,Jackson,Utilities
220,Capital One Financial,1994,"50,001 - 100,000",74.43,Richard D. Fairbank,Virginia,McLean,Banking and Financial Services
221,Corning,1851,"50,001 - 100,000",74.43,Wendell P. Weeks,New York,Corning,"Engineering, Manufacturing"
222,Noodles & Company,1995,"5,001 - 10,000",74.42,Dave Boennighausen,Colorado,Broomfield,Restaurants
223,Sodexo,1966,"100,001 - 500,000",74.41,Sophie Bellon,Maryland,Gaithersburg,Business Services & Supplies
224,Dotdash Meredith,1902,"1,001 - 5,000",74.38,Neil Vogel,Iowa,Des Moines,Media & Advertising
225,Syneos Health,1998,"10,001 - 50,000",74.37,Michelle Keefe,North Carolina,Raleigh,Healthcare & Social
226,Kimberly-Clark,1872,"10,001 - 50,000",74.33,Michael D. Hsu,Texas,Irving,Packaged Goods
227,Colorado State University-Fort Collins,1903,"5,001 - 10,000",74.31,Amy Parsons,Colorado,Fort Collins,Education
228,Mayo Clinic,1889,"50,001 - 100,000",74.22,Gianrico Farrugia,Minnesota,Rochester,Healthcare & Social
229,Caterpillar,1925,"100,001 - 500,000",74.21,James Umpleby,Illinois,Deerfield,"Engineering, Manufacturing"
230,"Ohio State University, Columbus",1870,"10,001 - 50,000",74.21,Kristina M. Johnson,Ohio,Columbus,Education
231,Charles Schwab,1971,"10,001 - 50,000",74.17,Walter W. Bettinger II,California,San Francisco,Banking and Financial Services
232,RSM US,1926,"10,001 - 50,000",74.14,Brian Becker,Illinois,Chicago,Professional Services
233,Netflix,1997,"10,001 - 50,000",74.14,Greg Peters Ted Sarandos,California,Los Gatos,Media & Advertising
234,Brinker International,1975,"50,001 - 100,000",74.13,Kevin Hochman,Texas,Coppell,Restaurants
235,NiSource,1847,"5,001 - 10,000",74.13,Lloyd Yates,Indiana,Merrillville,Utilities
236,Elevance Health,2004,"100,001 - 500,000",74.12,Gail K. Boudreaux,Indiana,Indianapolis,Insurance
237,American Red Cross,1881,"10,001 - 50,000",74.11,Gail McGovern,District of Columbia,Washington,Healthcare & Social
238,Pitney Bowes,1920,"10,001 - 50,000",74.10,Marc B. Lautenbach,Connecticut,Stamford,Transportation and Logistics
