rank,company,founded,employees,score,ceo,state,hq,industry
41,Mississippi State University,1878,"5,001 - 10,000",90.58,Mark E. Keenum,Mississippi,Mississippi State,Education
42,Nationwide Children's Hospital,1892,"10,001 - 50,000",90.46,Timothy Robinson,Ohio,Columbus,Healthcare & Social Services
43,Adobe,1982,"10,001 - 50,000",90.41,Shantanu Narayen,California,San Jose,IT Software & Services
44,Mayo Clinic,1889,"50,001 - 100,000",90.25,Gianrico Farrugia,Minnesota,Rochester,Healthcare & Social Services
45,Raymond James Financial,1962,>10000,90.18,Paul C. Reilly,Florida,St. Petersburg,Banking and Financial Services
46,Chickasaw Nation,1983,"10,001 - 50,000",90.07,Bill Anoatubby,Oklahoma,Ada,Travel & Leisure
47,Purdue University,1869,>10000,89.89,"Mitchell E. Daniels, Jr.",Indiana,West Lafayette,Education
48,Capital Group,1930,"5,001 - 10,000",89.88,Timothy D. Armour,California,Los Angeles,Banking and Financial Services
49,Michelin Group,1889,"100,001 - 500,000",89.83,Florent Menegaux,South Carolina,Greenville,Automotive (Automotive and Suppliers)
50,Old Dominion Freight Line,1934,"10,001 - 50,000",89.71,David S. Congdon,North Carolina,Thomasville,Transportation and Logistics
51,UC Davis Health System,1973,"10,001 - 50,000",89.52,David Lubarsky,California,Sacramento,Healthcare & Social Services
52,American Water,1886,"5,001 - 10,000",89.43,Walter J. Lynch,New Jersey,Camden,Utilities
53,Cedars-Sinai Health System,1902,"10,001 - 50,000",89.38,Thomas M. Priselac,California,Los Angeles,Healthcare & Social Services
54,"University of Maryland, College Park",1858,"10,001 - 50,000",89.35,Darryll J. Pines,Maryland,College Park,Education
55,Steel Dynamics,1993,>5000,89.28,Mark D. Millet,Indiana,Fort Wayne,"Engineering, Manufacturing"
56,Synchrony Financial,2003,"10,001 - 50,000",89.25,Brian Doubles,Connecticut,Stamford,Banking and Financial Services
57,Washington University in Saint Louis,1853,"5,001 - 10,000",89.24,Andrew D. Martin,Missouri,St. Louis,Education
58,"Salesforce, Inc.",1999,"10,001 - 50,000",89.14,Marc Benioff,California,San Francisco,IT Software & Services
59,Chevron,1879,"10,001 - 50,000",89.13,Michael K. Wirth,California,San Ramon,"Construction, Chemicals, Raw Materials"
60,Roper St. Francis Healthcare,1829,"5,001 - 10,000",89.05,Jeffrey DiLisi,South Carolina,Charleston,Healthcare & Social Services
61,Costco Wholesale,1983,"100,001 - 500,000",89,W. Craig Jelinek,Washington,Issaquah,Retail and Wholesale
62,University of Michigan,1817,"50,001 - 100,000",88.9,Santa J. Ono,Michigan,Ann Arbor,Education
63,MD Anderson Cancer Center,1941,"10,001 - 50,000",88.89,Peter WT Pisters,Texas,Houston,Healthcare & Social Services
64,RE/MAX,1973,"10,001 - 50,000",88.79,Nick Bailey,Colorado,Denver,Business Services & Supplies
65,"Live Nation Entertainment, Inc.",2005,"10,001 - 50,000",88.78,Michael Rapino,California,Beverly Hills,Travel & Leisure
66,Boston Medical Center,1996,>5000,88.72,"Alastair Bell, MD",Massachusetts,Boston,Healthcare & Social Services
67,22nd Century Technologies,1997,"5,001 - 10,000",88.71,Anil Sharma,New Jersey,Somerset,IT Software & Services
68,Marathon Petroleum,1887,"10,001 - 50,000",88.7,Michael J. Hennigan,Ohio,Findlay,"Construction, Chemicals, Raw Materials"
69,Navy Federal Credit Union,1933,"10,001 - 50,000",88.68,Mary McDuffie,Virginia,Vienna,Banking and Financial Services
70,Baptist Health South Florida,1990,"10,001 - 50,000",88.67,Bo Boulenger,Florida,Coral Gables,Healthcare & Social Services
71,Cincinnati Children's,1883,"10,001 - 50,000",88.58,Steve Davis,Ohio,Cincinnati,Healthcare & Social Services
72,Principal Financial Group,1879,"10,001 - 50,000",88.58,Daniel J. Houston,Iowa,Des Moines,Banking and Financial Services
73,University of Virginia,1819,"10,001 - 50,000",88.57,James E. Ryan,Virginia,Charlottesville,Education
74,WL Gore & Associates,1958,"10,001 - 50,000",88.55,Bret Snyder,Delaware,Newark,"Engineering, Manufacturing"
75,Edward Jones,1922,"10,001 - 50,000",88.51,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
76,Southern Company,1945,"10,001 - 50,000",88.51,Tom Fanning,Georgia,Atlanta,Utilities
77,Tetra Tech,1966,"10,001 - 50,000",88.49,Dan L. Batrack,California,Pasadena,Professional Services
78,Indeed,2004,"10,001 - 50,000",88.48,Chris Hyams,Texas,Austin,IT Software & Services
79,"University of Tennessee, Knoxville",1794,"10,001 - 50,000",88.46,Joe DiPietro,Tennessee,Knoxville,Education
80,BlueCross BlueShield of North Carolina,1933,"5,001 - 10,000",88.37,Tunde Sotunde,North Carolina,Durham,Insurance
81,"University of California, Irvine",1965,"10,001 - 50,000",88.34,Howard Gillman,California,Irvine,Education
82,FirstEnergy,1997,"10,001 - 50,000",88.28,John W. Somerhalder,Ohio,Akron,Utilities
83,Tampa General Hospital,1927,>5000,87.99,John Couris,Florida,Tampa,Healthcare & Social Services
84,Main Line Health,1985,"10,001 - 50,000",87.96,John J. Lynch III,Pennsylvania,Radnor Township,Healthcare & Social Services
85,Marriott International,1927,"10,001 - 50,000",87.91,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
86,Takeda Pharmaceutical,1781,"10,001 - 50,000",87.86,Christophe Weber,Massachusetts,Lexington,Drugs & Biotechnology
87,Levi Strauss & Co,1853,"10,001 - 50,000",87.8,Chip Bergh,California,San Francisco,"Clothing, Shoes, Sports Equipment"
88,TD Bank,1855,"50,001 - 100,000",87.72,Bharat Masrani,New Jersey,Cherry Hill,Banking and Financial Services
89,Fairway Independent Mortgage Corporation,1996,"5,001 - 10,000",87.69,Steve Jacobson,Wisconsin,Madison,Banking and Financial Services
90,Horizon Blue Cross Blue Shield of New Jersey,1932,"5,001 - 10,000",87.64,Gary D. St. Hilaire,New Jersey,Newark,Insurance
91,Cisco Systems,1984,"10,001 - 50,000",87.61,Chuck Robbins,California,San Jose,IT Software & Services
92,Kwik Trip/Kwik Star,1965,>10000,87.58,Don Zietlow,Wisconsin,La Crosse,Retail and Wholesale
93,Wegmans Food Markets,1916,"50,001 - 100,000",87.58,Colleen Wegman,New York,Rochester,Retail and Wholesale
94,Anywhere Real Estate Inc.,2006,"5,001 - 10,000",87.4,Ryan M. Schneider,New Jersey,Madison,Business Services & Supplies
95,ArcBest,1923,>10000,87.39,Judy McReynolds,Arkansas,Fort Smith,Transportation and Logistics
96,UCLA Health,1955,"10,001 - 50,000",87.33,John C. Mazziotta,California,Los Angeles,Healthcare & Social Services
97,University of Kentucky,1865,"10,001 - 50,000",87.25,Eli Capilouto,Kentucky,Lexington,Education
98,Stryker,1941,"10,001 - 50,000",87.23,Kevin A. Lobo,Michigan,Kalamazoo,Health Care Equipment & Services
99,Dana-Farber Cancer Institute,1947,"5,001 - 10,000",87.22,Laurie H. Glimcher,Massachusetts,Boston,Healthcare & Social Services
100,Gartner,1979,"10,001 - 50,000",87.19,Eugene A. Hall,Connecticut,Stamford,Professional Services
101,Lockheed Martin,1912,"100,001 - 500,000",87.16,James D. Taiclet,Maryland,Bethesda,Aerospace & Defense
102,Fujifilm,1934,"10,001 - 50,000",87.13,Teiichi Goto,New York,Valhalla,"Semiconductors, Electronics, Electrical Engineering"
103,Intuit,1983,"10,001 - 50,000",87.11,Sasan Goordazi,California,Mountain View,IT Software & Services
104,Procter & Gamble,1837,"10,001 - 50,000",86.94,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
105,Williams,1908,"5,001 - 10,000",86.94,Alan S. Armstrong,Oklahoma,Tulsa,"Construction, Chemicals, Raw Materials"
106,Emerson Electric,1890,"50,001 - 100,000",86.91,Lal Karsanbhai,Missouri,St. Louis,"Engineering, Manufacturing"
107,Sarasota Memorial Hospital,1925,"5,001 - 10,000",86.88,David Verinder,Florida,Sarasota,Healthcare & Social Services
108,United States Courts,1855,"10,001 - 50,000",86.87,Roslynn R. Mauskopf,District of Columbia,Washington,Government Services
109,IKEA,1985,"100,001 - 500,000",86.81,Jon Abrahamsson Ring,Pennsylvania,Conshohocken,Retail and Wholesale
110,Teladoc Health,2002,"5,001 - 10,000",86.8,Jason Gorevic,New York,Purchase,Health Care Equipment & Services
111,Dell Technologies,1984,"10,001 - 50,000",86.79,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering"
112,United States Environmental Protection Agency (EPA),1970,"10,001 - 50,000",86.78,Michael S. Regan,District of Columbia,Washington,Government Services
113,University of Wisconsin-Madison,1848,"10,001 - 50,000",86.74,Jay O. Rothman,Wisconsin,Madison,Education
114,American Electric Power,1906,"10,001 - 50,000",86.71,Julie Sloat,Ohio,Columbus,Utilities
115,Cleveland Clinic,1921,"50,001 - 100,000",86.71,Tomislav Mihaljevic,Ohio,Cleveland,Healthcare & Social Services
116,Washington Metropolitan Area Transit Authority (WMATA),1967,>10000,86.68,Randy Clarke,District of Columbia,Washington,Transportation and Logistics
117,University of Virginia Health System,1901,"10,001 - 50,000",86.6,James E. Ryan,Virginia,Charlottesville,Healthcare & Social Services
118,Princeton University,1746,"5,001 - 10,000",86.55,Christopher L. Eisgruber,New Jersey,Princeton,Education
119,Freddie Mac,1970,"5,001 - 10,000",86.53,Michael DeVito,Virginia,McLean,Banking and Financial Services
120,Amtrak,1971,"10,001 - 50,000",86.51,Stephen J. Gardner,District of Columbia,Washington,Transportation and Logistics
121,Northrop Grumman Corporation,1939,"50,001 - 100,000",86.51,Kathy Warden,Virginia,Falls Church,Aerospace & Defense
122,Schneider Electric,1836,"10,001 - 50,000",86.48,Jean-Pascal Tricoire,Massachusetts,Andover,"Semiconductors, Electronics, Electrical Engineering"
123,Morgan Stanley,1931,"50,001 - 100,000",86.44,James Gorman,New York,New York,Banking and Financial Services
124,Norton Healthcare,1886,"10,001 - 50,000",86.44,Russell F. Cox,Kentucky,Louisville,Healthcare & Social Services
125,Oregon Health & Science University,1887,"10,001 - 50,000",86.37,Danny Jacobs,Oregon,Portland,Education
126,United Rentals,1997,"10,001 - 50,000",86.29,Matthew J. Flannery,Connecticut,Stamford,Business Services & Supplies
127,Packaging Corporation of America,1959,"10,001 - 50,000",86.28,Mark W. Kowlzan,Illinois,Lake Forest,"Engineering, Manufacturing"
128,United Services Automobile Association (USAA),1922,"10,001 - 50,000",86.16,Wayne Peacock,Texas,San Antonio,Insurance
129,Auto-Owners Insurance,1916,"5,001 - 10,000",86.08,Jeffrey S. Tagsold,Michigan,Lansing,Insurance
130,Averitt Express,1958,"5,001 - 10,000",86.06,Gary Sasser,Tennessee,Cookeville,Transportation and Logistics
131,Florida Blue,1945,"5,001 - 10,000",86.06,Patrick J. Geraghty,Florida,Jacksonville,Insurance
132,Stanford University,1891,"10,001 - 50,000",86.04,Marc Tessier-Lavigne,California,Stanford,Education
133,LyondellBasell,2007,"10,001 - 50,000",86.02,Peter Vanacker,Texas,Houston,"Construction, Chemicals, Raw Materials"
134,Sempra Energy,1998,"10,001 - 50,000",86.01,Jeffrey W. Martin,California,San Diego,Utilities
135,American Express Global Business Travel,1850,"10,001 - 50,000",85.99,Paul Abbott,New York,New York,Business Services & Supplies
136,Consumers Energy,1886,"5,001 - 10,000",85.96,Garrick J. Rochow,Michigan,Jackson,Utilities
137,NextEra Energy,1984,"10,001 - 50,000",85.93,John W. Ketchum,Florida,Juno Beach,Utilities
138,World Bank Group,1944,>10000,85.83,David R. Malpass,District of Columbia,Washington,Banking and Financial Services
139,Ohio State University Wexner Medical Center,1834,"10,001 - 50,000",85.79,John J. Warner,Ohio,Columbus,Healthcare & Social Services
140,Charles Schwab,1971,"10,001 - 50,000",85.77,Walter W. Bettinger II,California,San Francisco,Banking and Financial Services
141,Saint Francis Health System,1960,"10,001 - 50,000",85.66,Cliff Robertson,Oklahoma,Tulsa,Healthcare & Social Services
142,Nike,1964,"50,001 - 100,000",85.64,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
143,Intel,1968,"100,001 - 500,000",85.62,Patrick Gelsinger,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
144,Applied Industrial Technologies,1923,"5,001 - 10,000",85.62,Neil Schrimsher,Ohio,Cleveland,Retail and Wholesale
145,D.R. Horton,1978,"10,001 - 50,000",85.6,David V. Auld,Texas,Arlington,"Construction, Chemicals, Raw Materials"
146,"University of California, San Diego",1960,"10,001 - 50,000",85.55,Pradeep K. Khosla,California,La Jolla,Education
147,Interim HealthCare,1966,"10,001 - 50,000",85.5,Jennifer Sheets,Florida,Sunrise,Healthcare & Social Services
148,BMW Group,1975,"100,001 - 500,000",85.45,Sebastian Mackensen,New Jersey,Woodcliff Lake,Automotive (Automotive and Suppliers)
149,Booz Allen Hamilton,1914,"10,001 - 50,000",85.44,Horacio Rozanski,Virginia,McLean,Professional Services
150,Adidas,1949,"50,001 - 100,000",85.39,Kasper Rørsted,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
151,Amedisys Home Health & Hospice,1982,"10,001 - 50,000",85.37,Richard Ashworth,Louisiana,Baton Rouge,Healthcare & Social Services
152,University of Utah Health Care,1965,"10,001 - 50,000",85.33,Dan Lundergan,Utah,Salt Lake City,Healthcare & Social Services
153,Emory University,1836,>5000,85.33,Gregory L. Fenves,Georgia,Atlanta,Education
154,"University of Nebraska, Lincoln",1869,"5,001 - 10,000",85.28,Rodney D. Bennett,Nebraska,Lincoln,Education
155,Texas Health Resources,1997,"10,001 - 50,000",85.27,Barclay E. Berdan,Texas,Arlington,Healthcare & Social Services
156,JetBlue Airways,1999,"10,001 - 50,000",85.23,Robin Hayes,New York,Long Island City,Transportation and Logistics
157,Toyota USA,1937,"100,001 - 500,000",85.23,Tetsuo “Ted” Ogawa,Texas,Plano,Automotive (Automotive and Suppliers)
158,Boston Children's Hospital,1869,>10000,85.22,Kevin B. Churchwell,Massachusetts,Boston,Healthcare & Social Services
159,Gundersen Health System,1902,>5000,85.2,Frank Perez-Guerra,Wisconsin,La Crosse,Healthcare & Social Services
160,Alliant Insurance Services,1925,"10,001 - 50,000",85.15,Thomas W. Corbett,California,Irvine,Insurance
161,The Children's Hospital of Philadelphia,1855,"10,001 - 50,000",85.15,Madeline Bell,Pennsylvania,Philadelphia,Healthcare & Social Services
162,Paychex,1971,"10,001 - 50,000",85.1,"John B. Gibson, Jr.",New York,Rochester,Business Services & Supplies
163,Travel + Leisure Co.,2006,"10,001 - 50,000",85.05,Michael D. Brown,Florida,Orlando,Travel & Leisure
164,Wolters Kluwer,1987,"10,001 - 50,000",85.04,Nancy McKinstry,South Holland,Alphen aan Den Rijn,Professional Services
165,Sun Life Financial,1865,"10,001 - 50,000",85,Kevin D. Strain,Massachusetts,Wellesley Hills,Banking and Financial Services
166,"The Ohio State University, Columbus",1870,"10,001 - 50,000",84.97,Kristina M. Johnson,Ohio,Columbus,Education
167,EDUStaff,2010,"10,001 - 50,000",84.93,Clark Galloway,Michigan,Grand Rapids,Business Services & Supplies
168,General Mills,1866,"10,001 - 50,000",84.92,Jeffrey L. Harmening,Minnesota,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
169,Lenovo,1984,"50,001 - 100,000",84.88,Yang Yuanqing,North Carolina,Morrisville,"Semiconductors, Electronics, Electrical Engineering"
170,IBM,1911,"100,001 - 500,000",84.85,Arvind Krishna,New York,Armonk,IT Software & Services
171,Hendrick Automotive Group,1976,>10000,84.84,Rick Hendrick,North Carolina,Charlotte,Automotive (Automotive and Suppliers)
172,Publix Super Markets,1930,"100,001 - 500,000",84.83,"Randall T. Jones, Sr.",Florida,Lakeland,Retail and Wholesale
173,Johnson & Johnson,1886,"100,001 - 500,000",84.81,Joaquin Duato,New Jersey,New Brunswick,Drugs & Biotechnology
174,ARCADIS,1888,"10,001 - 50,000",84.76,Alan Brookes,Colorado,Highlands Ranch,Professional Services
175,Boeing,1916,"100,001 - 500,000",84.75,David L. Calhoun,Illinois,Chicago,Aerospace & Defense
176,Thermo Fisher Scientific,1983,"100,001 - 500,000",84.7,Marc N. Casper,Massachusetts,Waltham,Drugs & Biotechnology
177,Hilton,1919,"100,001 - 500,000",84.65,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
178,New Jersey Transit,1979,"10,001 - 50,000",84.65,Kevin S. Corbett,New Jersey,Newark,Transportation and Logistics
179,Dow,1897,"10,001 - 50,000",84.62,Jim Fitterling,Michigan,Midland,"Construction, Chemicals, Raw Materials"
180,LPL Financial Holdings Inc.,1989,"5,001 - 10,000",84.57,Dan H. Arnold,Massachusetts,Boston,Banking and Financial Services
181,Sanofi,1973,"10,001 - 50,000",84.55,Paul Hudson,New Jersey,Bridgewater,Drugs & Biotechnology
182,Hyatt,1957,"10,001 - 50,000",84.53,Mark S. Hoplamazian,Illinois,Chicago,Travel & Leisure
183,CarMax,1993,"10,001 - 50,000",84.53,Bill Nash,Virginia,Richmond,Retail and Wholesale
184,Cambia Health Solutions,1996,>5000,84.49,Jared L. Short,Oregon,Portland,Insurance
185,The Cosmopolitan of Las Vegas,2010,>5000,84.48,Bill McBeath,Nevada,Las Vegas,Travel & Leisure
186,University of Southern California (USC),1880,"10,001 - 50,000",84.39,Carol L. Folt,California,Los Angeles,Education
187,C.H. Robinson,1905,"10,001 - 50,000",84.38,Scott Anderson,Minnesota,Eden Prairie,Business Services & Supplies
188,Rutgers University,1766,>10000,84.35,Jonathan Holloway,New Jersey,New Brunswick,Education
189,Western Governors University,1997,>5000,84.23,Scott D. Pulsipher,Utah,Salt Lake City,Education
190,Chewy,2011,"10,001 - 50,000",84.19,Sumit Singh,Florida,Dania Beach,Retail and Wholesale
191,Carnival Corporation,1974,"50,001 - 100,000",84.18,Josh Weinstein,Florida,Miami,Travel & Leisure
192,United States Department of the Interior,1849,"50,001 - 100,000",84.14,Deb Haaland,District of Columbia,Washington,Government Services
193,Levy,1978,>10000,84.09,Andrew J. Lansing,Illinois,Chicago,Restaurants
194,University of Alabama at Birmingham,1969,"10,001 - 50,000",84.08,Ray L. Watts,Alabama,Birmingham,Education
195,Simmons Foods,1949,"5,001 - 10,000",84.04,Todd Simmons,Arkansas,Siloam Springs,"Food, Soft Beverages, Alcohol & Tobacco"
196,"Computer Aid, Inc. (CAI)",1981,"5,001 - 10,000",83.94,Tony Salvaggio,Pennsylvania,Allentown,Professional Services
197,LinkedIn,2002,"10,001 - 50,000",83.93,Ryan Roslansky,California,Sunnyvale,IT Software & Services
198,Skanska,1887,"10,001 - 50,000",83.9,Anders Danielsson,New York,New York,"Construction, Chemicals, Raw Materials"
199,Yale University,1701,"10,001 - 50,000",83.86,Peter Salovey,Connecticut,New Haven,Education
200,Kinder Morgan,1997,"10,001 - 50,000",83.84,Steven J. Kean,Texas,Houston,"Construction, Chemicals, Raw Materials"
201,Burns & McDonnell Engineering,1898,"10,001 - 50,000",83.76,Ray Kowalik,Missouri,Kansas City,"Construction, Chemicals, Raw Materials"
202,"University of California, Berkeley",1868,>10000,83.73,Carol Christ,California,Berkeley,Education
203,Roche,1896,"100,001 - 500,000",83.72,Severin Schwan,Indiana,Indianapolis,Drugs & Biotechnology
204,Dutch Bros. Coffee,1992,"10,001 - 50,000",83.7,Joth Ricci,Oregon,Grants Pass,Restaurants
205,University of Central Florida (UCF),1963,"10,001 - 50,000",83.69,Alexander N. Cartwright,Florida,Orlando,Education
206,University of Texas at Austin,1883,"10,001 - 50,000",83.68,Jay Hartzell,Texas,Austin,Education
207,Bristol Meyers Squibb,1887,"10,001 - 50,000",83.66,Giovanni Caforio,New York,New York,Drugs & Biotechnology
208,Merck,1891,"10,001 - 50,000",83.66,Robert M. Davis,New Jersey,Kenilworth,Drugs & Biotechnology
209,DTE Energy,1996,"10,001 - 50,000",83.53,Jerry Norcia,Michigan,Detroit,Utilities
210,National Oilwell Varco,1841,"10,001 - 50,000",83.52,Clay C. Williams,Texas,Houston,"Engineering, Manufacturing"
211,"Colorado State University, Fort Collins",1903,"5,001 - 10,000",83.52,Amy Parsons,Colorado,Fort Collins,Education
212,Panasonic,1918,"100,001 - 500,000",83.5,Kazuhiro Tsuga,New Jersey,Newark,"Semiconductors, Electronics, Electrical Engineering"
213,M&T Bank,1856,"10,001 - 50,000",83.44,René F. Jones,New York,Buffalo,Banking and Financial Services
214,Cornell University,1865,"10,001 - 50,000",83.32,Martha E. Pollack,New York,Ithaca,Education
215,Caterpillar,1925,"100,001 - 500,000",83.28,James Umpleby,Illinois,Deerfield,"Engineering, Manufacturing"
216,Pfizer,1849,"10,001 - 50,000",83.24,Albert Bourla,New York,New York,Drugs & Biotechnology
217,Cardinal Health,1971,"10,001 - 50,000",83.17,Mike Kaufmann,Ohio,Dublin,Health Care Equipment & Services
218,American Axle & Manufacturing,1917,"5,001 - 10,000",83.16,David C. Dauch,Michigan,Detroit,Automotive (Automotive and Suppliers)
219,United States Federal Reserve System,1913,>10000,83.16,Jerome H. Powell,District of Columbia,Washington,Government Services
220,SAP,1972,"100,001 - 500,000",83.12,Lloyd Adams,Pennsylvania,Newtown Square,IT Software & Services
221,United States General Services Administration,1949,"10,001 - 50,000",83.1,Robin Carnahan,District of Columbia,Washington,Government Services
222,Substitute Teacher Service,1994,>5000,83.08,JR Godwin,Pennsylvania,Aston,Business Services & Supplies
223,University of Chicago,1890,"5,001 - 10,000",83.03,Paul Alivisatos,Illinois,Chicago,Education
224,Zurich North America,1912,"5,001 - 10,000",82.93,Kristof Terryn,Illinois,Schaumburg,Insurance
225,Medline Industries,1966,"10,001 - 50,000",82.86,Charlie Mills,Illinois,Northfield,Health Care Equipment & Services
226,Experian Information Solutions,1992,"10,001 - 50,000",82.85,Brian Cassin,California,Costa Mesa,Business Services & Supplies
227,General Dynamics,1952,"50,001 - 100,000",82.8,Phebe N. Novakovic,Virginia,Reston,Aerospace & Defense
228,Duke University,1924,"10,001 - 50,000",82.75,Vincent E. Price,North Carolina,Durham,Education
229,"Ysleta Independent School District, El Paso, TX",1915,"1,001 - 5,000",82.73,Xavier De La Torre,Texas,El Paso,Education
230,Medtronic,1949,"50,001 - 100,000",82.72,Geoffrey S. Martha,Minnesota,Minneapolis,Health Care Equipment & Services
231,Dupont De Nemours,1897,"10,001 - 50,000",82.7,Edward Breen,Delaware,Wilmington,"Construction, Chemicals, Raw Materials"
232,Tesla,2003,"100,001 - 500,000",82.64,Elon Musk,California,Palo Alto,Automotive (Automotive and Suppliers)
233,Shake Shack,2004,"10,001 - 50,000",82.63,Randy Garutti,New York,New York,Restaurants
234,WinCo Foods,1967,"10,001 - 50,000",82.6,Grant Haag,Idaho,Boise,Retail and Wholesale
235,City of Los Angeles,1920,"10,001 - 50,000",82.59,Karen Bass,California,Los Angeles,Government Services
236,University of Colorado Denver,1912,"10,001 - 50,000",82.59,Michelle Marks,Colorado,Denver,Education
237,Arvest Bank,1961,"5,001 - 10,000",82.58,Kevin Sabin,Arkansas,Lowell,Banking and Financial Services
238,lululemon athletica,1998,"10,001 - 50,000",82.57,Calvin McDonald,Washington,Sumner,"Clothing, Shoes, Sports Equipment"
239,Alaska Airlines,1932,"10,001 - 50,000",82.44,Ben Minicucci,Washington,SeaTac,Transportation and Logistics
