rank,company,founded,employees,score,ceo,state,hq,industry
27,Baptist Health System (TX),1903,>5000,93.42,Matthew Stone,Texas,San Antonio,Healthcare & Social Services
28,BlueCross BlueShield of North Carolina,1933,"5,001 - 10,000",93.24,Tunde Sotunde,North Carolina,Durham,Insurance
29,Fidelity Investments,1946,"50,001 - 100,000",93.24,Abigail Johnson,Massachusetts,Boston,Banking and Financial Services
30,Cincinnati Children's,1883,"10,001 - 50,000",93.08,Steve Davis,Ohio,Cincinnati,Healthcare & Social Services
31,Nationwide Children's Hospital,1892,"10,001 - 50,000",92.98,Timothy Robinson,Ohio,Columbus,Healthcare & Social Services
32,MD Anderson Cancer Center,1941,"10,001 - 50,000",92.77,Peter WT Pisters,Texas,Houston,Healthcare & Social Services
33,Nike,1964,"50,001 - 100,000",92.7,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
34,Adobe,1982,"10,001 - 50,000",92.54,Shantanu Narayen,California,San Jose,IT Software & Services
35,American Cancer Society,1913,"5,001 - 10,000",92.53,Karen E. Knudsen,Georgia,Atlanta,Healthcare & Social Services
36,CMC,1915,"10,001 - 50,000",92.4,Peter Matt,Texas,Irving,"Engineering, Manufacturing"
37,Cambia Health Solutions,1996,>5000,92.31,Jared L. Short,Oregon,Portland,Insurance
38,Mutual of Omaha,1909,"5,001 - 10,000",92.23,James T. Blackledge,Nebraska,Omaha,Insurance
39,University of Virginia,1819,"10,001 - 50,000",92.2,James E. Ryan,Virginia,Charlottesville,Education
40,Zillow,2006,"5,001 - 10,000",92.17,Jeremy Wacksman,Washington,Seattle,Business Services & Supplies
41,Dana-Farber Cancer Institute,1947,"5,001 - 10,000",92.17,Laurie H. Glimcher,Massachusetts,Boston,Healthcare & Social Services
42,Costco Wholesale,1983,"100,001 - 500,000",92.09,Ron M. Vachris,Washington,Issaquah,Retail and Wholesale
43,FirstHealth of the Carolinas,1995,"5,001 - 10,000",91.95,Mickey W. Foster,North Carolina,Pinehurst,Healthcare & Social Services
44,Procter & Gamble,1837,"10,001 - 50,000",91.88,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
45,United States Federal Reserve System,1913,>10000,91.87,Jerome H. Powell,District of Columbia,Washington,Government Services
46,Children's Hospital Los Angeles,1901,"5,001 - 10,000",91.78,Paul S. Viviano,California,Los Angeles,Healthcare & Social Services
47,New York-Presbyterian Hospital,1998,"10,001 - 50,000",91.77,Steven J. Corwin,New York,New York,Healthcare & Social Services
48,Children's Healthcare of Atlanta,1998,"10,001 - 50,000",91.69,Donna W. Hyland,Georgia,Atlanta,Healthcare & Social Services
49,Progressive,1937,"50,001 - 100,000",91.62,Tricia Griffith,Ohio,Mayfield Village,Insurance
50,Fruit of the Loom Companies,1851,"10,001 - 50,000",91.6,Jeff Cohen,Kentucky,Bowling Green,Packaged Goods
51,IBM,1911,"100,001 - 500,000",91.6,Arvind Krishna,New York,Armonk,IT Software & Services
52,Children's Hospital Colorado,1908,"5,001 - 10,000",91.53,Jena Hausmann,Colorado,Aurora,Healthcare & Social Services
53,BlueCross BlueShield of Tennessee,1945,>5000,91.53,JD Hickey,Tennessee,Chattanooga,Insurance
54,Southwest Airlines,1967,"50,001 - 100,000",91.49,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
55,H-E-B,1905,"100,001 - 500,000",91.47,Charles Butt,Texas,San Antonio,Retail and Wholesale
56,"University of California, San Diego",1960,"10,001 - 50,000",91.2,Pradeep K. Khosla,California,La Jolla,Education
57,hoag,1944,"5,001 - 10,000",91.16,Robert T. Braithwaite,California,Newport Beach,Healthcare & Social Services
58,University of Pennsylvania,1740,"10,001 - 50,000",91.05,Larry Jameson,Pennsylvania,Philadelphia,Education
59,"University of Maryland, College Park",1858,"10,001 - 50,000",91.02,Darryll J. Pines,Maryland,College Park,Education
60,University of Miami Health System,1925,"10,001 - 50,000",90.9,Joseph J. Echevarria,Florida,Miami,Healthcare & Social Services
61,Fairway Independent Mortgage Corporation,1996,"10,001 - 50,000",90.57,Steve Jacobson,Wisconsin,Madison,Banking and Financial Services
62,Hyatt,1957,"50,001 - 100,000",90.55,Mark S. Hoplamazian,Illinois,Chicago,Travel & Leisure
63,Lockheed Martin,1912,"100,001 - 500,000",90.51,Jim Taiclet,Maryland,Bethesda,Aerospace & Defense
64,Rheem Manufacturing,1925,"10,001 - 50,000",90.46,Chris Peel,Georgia,Atlanta,"Engineering, Manufacturing"
65,Revlon,1932,"5,001 - 10,000",90.28,Debra G. Perleman,New York,New York,Packaged Goods
66,Boston Scientific,1979,"10,001 - 50,000",90.2,Michael F. Mahoney,Massachusetts,Marlborough,Health Care Equipment & Services
67,WinCo Foods,1967,"10,001 - 50,000",90.06,Grant Haag,Idaho,Boise,Retail and Wholesale
68,Bridgestone,1931,"100,001 - 500,000",90,Paolo Ferrari,Tennessee,Nashville,Automotive (Automotive and Suppliers)
69,"Conroe Independent School District, Conroe, TX",1892,"5,001 - 10,000",89.98,Curtis Null,Texas,Conroe,Education
70,Turner Construction,1902,"5,001 - 10,000",89.96,Peter J. Davoren,New York,New York,"Construction, Chemicals, Raw Materials"
71,Toyota USA,1937,"50,001 - 100,000",89.94,Tetsuo “Ted” Ogawa,Texas,Plano,Automotive (Automotive and Suppliers)
72,Averitt Express,1958,"5,001 - 10,000",89.84,Gary Sasser,Tennessee,Cookeville,Transportation and Logistics
73,Regeneron Pharmaceuticals,1988,"10,001 - 50,000",89.83,Leonard S. Schleifer,New York,Tarrytown,Drugs & Biotechnology
74,Penn Medicine,1993,"10,001 - 50,000",89.78,Kevin B. Mahoney,Pennsylvania,Philadelphia,Healthcare & Social Services
75,TD Bank,1855,"100,001 - 500,000",89.68,Bharat Masrani,New Jersey,Cherry Hill,Banking and Financial Services
76,Kwik Trip/Kwik Star,1965,"10,001 - 50,000",89.62,Scott Zietlow,Wisconsin,La Crosse,Retail and Wholesale
77,Wegmans Food Markets,1916,"50,001 - 100,000",89.57,Colleen Wegman,New York,Rochester,Retail and Wholesale
78,Cedars-Sinai Health System,1902,"10,001 - 50,000",89.49,Thomas M. Priselac,California,Los Angeles,Healthcare & Social Services
79,The Children's Hospital of Philadelphia,1855,"10,001 - 50,000",89.48,Madeline Bell,Pennsylvania,Philadelphia,Healthcare & Social Services
80,Novo Nordisk,1923,"50,001 - 100,000",89.47,Lars Fruergaard Jørgensen,New Jersey,Plainsboro,Drugs & Biotechnology
81,Capital Group,1930,"5,001 - 10,000",89.42,Mike Gitlin,California,Los Angeles,Banking and Financial Services
82,The University of Kansas Health System,1906,"10,001 - 50,000",89.38,Bob Page,Kansas,Kansas City,Healthcare & Social Services
83,Smithsonian Institution,1846,"5,001 - 10,000",89.37,Lonnie G. Bunch,District of Columbia,Washington,Travel & Leisure
84,Boston Medical Center,1996,"5,001 - 10,000",89.27,Alastair Bell,Massachusetts,Boston,Healthcare & Social Services
85,Carhartt,1889,"1,001 - 5,000",89.25,Mark Valade,Michigan,Dearborn,"Clothing, Shoes, Sports Equipment"
86,Holman Enterprises,1924,"5,001 - 10,000",89.25,Chris Conroy,New Jersey,Mount Laurel,Automotive (Automotive and Suppliers)
87,Cleveland Clinic,1921,"50,001 - 100,000",89.08,Tomislav Mihaljevic,Ohio,Cleveland,Healthcare & Social Services
88,LinkedIn,2002,"10,001 - 50,000",89.05,Ryan Roslansky,California,Sunnyvale,IT Software & Services
89,"Forsyth County School District, Cumming, GA",1873,"5,001 - 10,000",89.01,Mitch Young,Georgia,Cumming,Education
90,Johnson & Johnson,1886,"10,001 - 50,000",88.97,Joaquin Duato,New Jersey,New Brunswick,Drugs & Biotechnology
91,Capital One Financial,1994,"50,001 - 100,000",88.94,Richard D. Fairbank,Virginia,McLean,Banking and Financial Services
92,Sony,1946,"100,001 - 500,000",88.8,Kenichiro Yoshida,Tokyo,Tokyo,"Semiconductors, Electronics, Electrical Engineering"
93,Netflix,1997,"5,001 - 10,000",88.77,Greg Peters Ted Sarandos,California,Los Gatos,Media & Advertising
94,Rolls-Royce,1904,"5,001 - 10,000",88.63,Tufan Erginbilgic,Virginia,Reston,"Engineering, Manufacturing"
95,NYU Langone Health,1841,>10000,88.58,Robert I. Grossman,New York,New York,Healthcare & Social Services
96,Publix Super Markets,1930,"100,001 - 500,000",88.54,Kevin Murphy,Florida,Lakeland,Retail and Wholesale
97,Merck,1891,"10,001 - 50,000",88.53,Robert M. Davis,New Jersey,Kenilworth,Drugs & Biotechnology
98,United States General Services Administration,1949,"10,001 - 50,000",88.45,Robin Carnahan,District of Columbia,Washington,Government Services
99,Visa,1958,"10,001 - 50,000",88.4,Ryan McLnerney,California,Foster City,Banking and Financial Services
100,Texas Health Resources,1997,"10,001 - 50,000",88.38,Barclay E. Berdan,Texas,Arlington,Healthcare & Social Services
101,University of South Florida,1956,"10,001 - 50,000",88.36,Rhea Law,Florida,Tampa,Education
102,Methodist Health System (Nebraska),1891,"5,001 - 10,000",88.35,Steve Goeser,Nebraska,Omaha,Healthcare & Social Services
103,Ally Financial,1919,"10,001 - 50,000",88.32,Douglas Timmerman,Michigan,Detroit,Banking and Financial Services
104,Amgen,1980,"10,001 - 50,000",88.2,Robert A. Bradway,California,Thousand Oaks,Drugs & Biotechnology
105,Memorial Hermann Health System,1907,"10,001 - 50,000",88.1,David L. Callender,Texas,Houston,Healthcare & Social Services
106,Norton Healthcare,1886,"10,001 - 50,000",87.99,Russell F. Cox,Kentucky,Louisville,Healthcare & Social Services
107,Mississippi State University,1878,"5,001 - 10,000",87.97,Mark E. Keenum,Mississippi,Mississippi State,Education
108,Four Seasons Hotels and Resorts,1960,>10000,87.95,Alejandro Reynal,Ontario,Toronto,Travel & Leisure
109,Burns & McDonnell Engineering,1898,"10,001 - 50,000",87.94,Leslie Duke,Missouri,Kansas City,"Construction, Chemicals, Raw Materials"
110,University of Utah Health Care,1965,"10,001 - 50,000",87.88,Dan Lundergan,Utah,Salt Lake City,Healthcare & Social Services
111,Stanford Medicine Children’s Health,1991,"5,001 - 10,000",87.83,Paul A. King,California,Palo Alto,Healthcare & Social Services
112,Roche,1896,"100,001 - 500,000",87.75,Thomas Schinecker,Indiana,Indianapolis,Drugs & Biotechnology
113,Caterpillar,1925,"100,001 - 500,000",87.73,James Umpleby,Illinois,Deerfield,"Engineering, Manufacturing"
114,Ferguson Enterprises,1953,"10,001 - 50,000",87.69,Kevin Murphy,Virginia,Newport News,Retail and Wholesale
115,Stewart Title Guaranty,1908,"5,001 - 10,000",87.67,Frederick H. Eppinger,Texas,Houston,Business Services & Supplies
116,Lenovo,1984,"50,001 - 100,000",87.63,Yang Yuanqing,North Carolina,Morrisville,"Semiconductors, Electronics, Electrical Engineering"
117,Fred Hutchinson Cancer Research Center,1975,"5,001 - 10,000",87.61,Thomas J. Lynch Jr.,Washington,Seattle,Healthcare & Social Services
118,Lilly,1876,"10,001 - 50,000",87.55,David A. Ricks,Indiana,Indianapolis,Drugs & Biotechnology
119,Children’s Health,1913,"5,001 - 10,000",87.49,Christopher J. Durovich,Texas,Dallas,Healthcare & Social Services
120,Mountaire Farms,1914,"5,001 - 10,000",87.49,Phillip Plylar,Arkansas,Little Rock,"Food, Soft Beverages, Alcohol & Tobacco"
121,Ohio State University Wexner Medical Center,1834,"10,001 - 50,000",87.45,John J. Warner,Ohio,Columbus,Healthcare & Social Services
122,22nd Century Technologies,1997,"5,001 - 10,000",87.43,Anil Sharma,New Jersey,Somerset,IT Software & Services
123,University of Southern California (USC),1880,"10,001 - 50,000",87.37,Carol L. Folt,California,Los Angeles,Education
124,Emory Healthcare,1905,"10,001 - 50,000",87.28,Thomas Barkin,Georgia,Atlanta,Healthcare & Social Services
125,University of Colorado Denver | Anschutz Medical Campus,1912,"10,001 - 50,000",87.25,Michelle Marks,Colorado,Denver,Education
126,Discount Tire,1960,>10000,87.24,Dean Muglia,Arizona,Scottsdale,Retail and Wholesale
127,PSEG (Public Service Enterprise Group),1903,"10,001 - 50,000",87.19,Ralph LaRossa,New Jersey,Newark,Utilities
128,"Live Nation Entertainment, Inc.",2005,"10,001 - 50,000",87.17,Michael Rapino,California,Beverly Hills,Travel & Leisure
129,Marriott International,1927,"100,001 - 500,000",87.14,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
130,Gartner,1979,"10,001 - 50,000",87.13,Eugene A. Hall,Connecticut,Stamford,Professional Services
131,EmblemHealth,1930,"5,001 - 10,000",87.11,Karen Ignagni,New York,New York,Healthcare & Social Services
132,Horizon Blue Cross Blue Shield of New Jersey,1932,"5,001 - 10,000",87.1,Gary D. St. Hilaire,New Jersey,Newark,Insurance
133,JPMorgan Chase,2000,"100,001 - 500,000",87.09,James Dimon,New York,New York,Banking and Financial Services
134,Cargill,1865,"10,001 - 50,000",87.06,Brian Sikes,Minnesota,Wayzata,"Food, Soft Beverages, Alcohol & Tobacco"
135,Leggett & Platt,1883,"5,001 - 10,000",87.06,Karl G. Glassman,Missouri,Carthage,"Semiconductors, Electronics, Electrical Engineering"
136,Idexx Laboratories,1983,"10,001 - 50,000",87.06,Jay Mazelsky,Maine,Westbrook,Health Care Equipment & Services
137,Georgetown University,1789,"5,001 - 10,000",87.05,Robert M. Grove,District of Columbia,Washington,Education
138,"The Ohio State University, Columbus",1870,"10,001 - 50,000",87.04,Ted Carter,Ohio,Columbus,Education
139,Grainger,1927,"10,001 - 50,000",87.03,D.G. Macpherson,Illinois,Lake Forest,Retail and Wholesale
140,HDR,1917,"10,001 - 50,000",87.03,John W. Henderson,Nebraska,Omaha,"Construction, Chemicals, Raw Materials"
141,Jet Propulsion Laboratory,1936,"5,001 - 10,000",87.03,Laurie Leshin,California,Pasadena,Aerospace & Defense
142,University of Alabama at Birmingham,1969,"10,001 - 50,000",87.03,Ray L. Watts,Alabama,Birmingham,Education
143,Mercedes-Benz,1886,"100,001 - 500,000",87.03,Ola Källenius,Baden-Württemberg,Stuttgart,Automotive (Automotive and Suppliers)
144,Salt River Project,1903,"5,001 - 10,000",87.01,Jim Pratt,Arizona,Tempe,Utilities
145,Duke University,1924,"10,001 - 50,000",87.01,Vincent E. Price,North Carolina,Durham,Education
146,"University of Maryland, Baltimore",1807,"5,001 - 10,000",86.95,Bruce E. Jarrell,Maryland,Baltimore,Education
147,"NVR (Ryan Homes, NVHomes, FoxRidge Homes, Heartland Homes)",1948,"5,001 - 10,000",86.9,Eugene J. Bredow,Virginia,Reston,"Construction, Chemicals, Raw Materials"
148,Tampa General Hospital,1927,"5,001 - 10,000",86.9,John Couris,Florida,Tampa,Healthcare & Social Services
149,Nebraska Medicine,1869,"5,001 - 10,000",86.85,James Linder,Nebraska,Omaha,Healthcare & Social Services
150,UConn Health,1961,"5,001 - 10,000",86.83,Andrew Agwunobi,Connecticut,Farmington,Healthcare & Social Services
151,Marvin,1912,"5,001 - 10,000",86.83,Paul Marvin,Minnesota,Warroad,"Engineering, Manufacturing"
152,Seaboard,1946,"5,001 - 10,000",86.76,Chad Groves,Kansas,Merriam,Transportation and Logistics
153,Takeda Pharmaceutical,1781,"10,001 - 50,000",86.62,Christophe Weber,Massachusetts,Lexington,Drugs & Biotechnology
154,"University of California, Irvine",1965,"10,001 - 50,000",86.59,Howard Gillman,California,Irvine,Education
155,Arizona State University-Tempe,1885,"5,001 - 10,000",86.55,Michael M. Crow,Arizona,Tempe,Education
156,Intel,1968,"100,001 - 500,000",86.55,Patrick Gelsinger,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
157,Coca-Cola,1886,"5,001 - 10,000",86.52,James Quincey,Georgia,Atlanta,"Food, Soft Beverages, Alcohol & Tobacco"
158,Bechtel,1898,"10,001 - 50,000",86.48,Brendan Bechtel,Virginia,Reston,"Construction, Chemicals, Raw Materials"
159,Northwestern Medicine,2016,"10,001 - 50,000",86.45,Howard B. Chrisman,Illinois,Chicago,Healthcare & Social Services
160,California Highway Patrol,1929,"10,001 - 50,000",86.44,Sean Duryee,California,Sacramento,Government Services
161,University Hospitals,1866,"10,001 - 50,000",86.43,Cliff A. Megerian,Ohio,Cleveland,Healthcare & Social Services
162,Levy,1978,>10000,86.43,Andrew J. Lansing,Illinois,Chicago,Restaurants
163,New York Life,1845,"10,001 - 50,000",86.41,Craig DeSanto,New York,New York,Insurance
164,Northrop Grumman Corporation,1939,"100,001 - 500,000",86.39,Kathy Warden,Virginia,Falls Church,Aerospace & Defense
165,Nissan Motor,1933,>10000,86.38,Makoto Uchida,Tennessee,Smyrna,Automotive (Automotive and Suppliers)
166,Michelin Group,1889,"100,001 - 500,000",86.31,Florent Menegaux,South Carolina,Greenville,Automotive (Automotive and Suppliers)
167,University of Michigan,1817,"50,001 - 100,000",86.3,Santa J. Ono,Michigan,Ann Arbor,Education
168,University of North Carolina at Chapel Hill,1789,"10,001 - 50,000",86.28,Lee H. Roberts,North Carolina,Chapel Hill,Education
169,Duke Energy,1904,"10,001 - 50,000",86.25,Lynn J. Good,North Carolina,Charlotte,Utilities
170,Southern Company,1945,"10,001 - 50,000",86.2,Chris Womack,Georgia,Atlanta,Utilities
171,Huntington National Bank,1866,"10,001 - 50,000",86.19,Stephen D. Steinour,Ohio,Columbus,Banking and Financial Services
172,Northwell Health,1997,"50,001 - 100,000",86.17,Michael Dowling,New York,Great Neck,Healthcare & Social Services
173,Amedisys Home Health & Hospice,1982,"10,001 - 50,000",86.12,Richard Ashworth,Louisiana,Baton Rouge,Healthcare & Social Services
174,BMW Group,1975,"100,001 - 500,000",86.1,Sebastian Mackensen,New Jersey,Woodcliff Lake,Automotive (Automotive and Suppliers)
175,Cisco Systems,1984,"10,001 - 50,000",86.09,Chuck Robbins,California,San Jose,IT Software & Services
176,Turner Industries Group,1961,"10,001 - 50,000",86.05,Stephen Toups,Louisiana,Baton Rouge,"Construction, Chemicals, Raw Materials"
177,ServiceNow,2004,"10,001 - 50,000",86.01,Bill McDermott,California,Santa Clara,IT Software & Services
178,Hilton,1919,"100,001 - 500,000",85.99,Christopher J. Nassetta,Virginia,McLean,Travel & Leisure
179,Workday,2005,"10,001 - 50,000",85.97,Aneel Bhuri,California,Pleasanton,IT Software & Services
180,Akron Children's Hospital,1890,"5,001 - 10,000",85.94,Christopher Gessner,Ohio,Akron,Healthcare & Social Services
181,UCLA Health,1955,"10,001 - 50,000",85.91,John C. Mazziotta,California,Los Angeles,Healthcare & Social Services
182,Arkansas Children's Hospital,1912,"5,001 - 10,000",85.83,Marcella Doderer,Arkansas,Little Rock,Healthcare & Social Services
183,UC San Diego Health,1996,"5,001 - 10,000",85.79,Patty Maysent,California,San Diego,Healthcare & Social Services
184,AstraZeneca,1953,"10,001 - 50,000",85.78,Joris Silon,Delaware,Wilmington,Drugs & Biotechnology
185,Siemens,1847,"100,001 - 500,000",85.75,Roland Busch,District of Columbia,Washington,"Engineering, Manufacturing"
186,Saint Alphonsus,1894,"5,001 - 10,000",85.73,David McFadyen,Idaho,Boise,Healthcare & Social Services
187,CHRISTUS Health,1999,"10,001 - 50,000",85.73,Ernie Sadau,Texas,Irving,Healthcare & Social Services
188,Schneider Electric,1836,"10,001 - 50,000",85.72,Peter Herweck,Massachusetts,Andover,"Semiconductors, Electronics, Electrical Engineering"
189,General Dynamics,1952,"50,001 - 100,000",85.71,Phebe N. Novakovic,Virginia,Reston,Aerospace & Defense
190,Schweitzer Engineering Laboratories (SEL),1982,"5,001 - 10,000",85.69,Dave Whitehead,Washington,Pullman,"Engineering, Manufacturing"
191,BJC Health System,1937,"10,001 - 50,000",85.67,Richard J. Liekweg,Missouri,St. Louis,Healthcare & Social Services
192,Kimberly-Clark,1872,"10,001 - 50,000",85.65,Michael D. Hsu,Texas,Irving,Packaged Goods
193,Cooper University Health Care,1887,"5,001 - 10,000",85.62,Kevin M. O'Dowd,New Jersey,Camden,Healthcare & Social Services
194,University of Maryland Medical System (UMMS),1807,"10,001 - 50,000",85.6,Mohan Suntha,Maryland,Baltimore,Healthcare & Social Services
195,D.R. Horton,1978,"10,001 - 50,000",85.54,Paul J. Romanowski,Texas,Arlington,"Construction, Chemicals, Raw Materials"
196,Occidental Petroleum,1920,"5,001 - 10,000",85.53,Vicki Hollub,Texas,Houston,"Construction, Chemicals, Raw Materials"
197,Dutch Bros. Coffee,1992,"10,001 - 50,000",85.52,Christine Barone,Oregon,Grants Pass,Restaurants
198,Edward Jones,1922,"10,001 - 50,000",85.45,Penny Pennington,Missouri,St. Louis,Banking and Financial Services
199,University of Wisconsin-Madison,1848,"10,001 - 50,000",85.45,Jennifer Mnookin,Wisconsin,Madison,Education
200,"University of California, Berkeley",1868,"10,001 - 50,000",85.44,Carol Christ,California,Berkeley,Education
201,University of Massachusetts Medical School,1962,"5,001 - 10,000",85.39,Terence R. Flotte,Massachusetts,Worcester,Education
202,Goodman Manufacturing,1975,>10000,85.38,Takeshi Ebisu,Texas,Houston,"Engineering, Manufacturing"
203,University of Kentucky,1865,"10,001 - 50,000",85.37,Eli Capilouto,Kentucky,Lexington,Education
204,Caltrans,1972,"10,001 - 50,000",85.36,Tony Tavares,California,Sacramento,Transportation and Logistics
205,Butterball,2006,"5,001 - 10,000",85.36,Jay Jandrain,North Carolina,Garner,"Food, Soft Beverages, Alcohol & Tobacco"
206,TE Connectivity,2007,"10,001 - 50,000",85.35,Terrence R. Curtin,Schaffhausen,Schaffhausen,"Semiconductors, Electronics, Electrical Engineering"
207,City of Phoenix,1868,"10,001 - 50,000",85.28,Kate​​​​​​ Gallego,Arizona,Phoenix,Government Services
208,Samsung Electronics,1938,"100,001 - 500,000",85.23,KS Choi,Gyeonggi,Suwon-Si,"Semiconductors, Electronics, Electrical Engineering"
209,Harvard University,1636,"10,001 - 50,000",85.23,Alan M. Garber,Massachusetts,Cambridge,Education
210,"Chandler Unified District #80, Chandler, AZ",1912,>5000,85.14,Franklin R. Narducci,Arizona,Chandler,Education
211,Terracon,1965,"5,001 - 10,000",85.07,M. Gayle Packer,Kansas,Olathe,Professional Services
212,Topgolf,2000,>10000,85.06,Artie Starrs,Texas,Dallas,Travel & Leisure
213,Booz Allen Hamilton,1914,"10,001 - 50,000",85.05,Horacio Rozanski,Île-de-France,McLean,Professional Services
214,Yale New Haven Health,1826,"10,001 - 50,000",84.99,Christopher O'Connor,Connecticut,New Haven,Healthcare & Social Services
215,AbbVie,2013,"10,001 - 50,000",84.94,Richard A. Gonzalez,Illinois,North Chicago,Drugs & Biotechnology
216,International Game Technology (IGT),1990,"10,001 - 50,000",84.91,Vincent L. Sadusky,Nevada,Las Vegas,Business Services & Supplies
217,Penn State Health,1967,"10,001 - 50,000",84.85,Steve Massini,Pennsylvania,Hershey,Healthcare & Social Services
218,Travelers,1864,"10,001 - 50,000",84.85,Alan D. Schnitzer,New York,New York,Insurance
219,Choctaw Nation of Oklahoma,1820,"10,001 - 50,000",84.82,Gary Batton,Oklahoma,Tuskahoma,Government Services
220,Enterprise Products,1968,"5,001 - 10,000",84.81,A.J. Teague W. Randall Fowler,Texas,Houston,"Construction, Chemicals, Raw Materials"
221,Baylor College of Medicine,1900,"5,001 - 10,000",84.81,Paul Klotman,Texas,Houston,Education
222,University of Rochester Medical Center,1921,"10,001 - 50,000",84.8,Steven I. Goldstein,New York,Rochester,Healthcare & Social Services
223,Tucson Medical Center,1943,>5000,84.79,Jennifer K. Mendrzycki,Arizona,Tucson,Healthcare & Social Services
224,Foxwoods Resort Casino,1992,>5000,84.73,Jason Guyot,Connecticut,Mashantucket,Travel & Leisure
225,Iowa State University,1858,"10,001 - 50,000",84.73,Wendy Wintersteen,Iowa,Ames,Education
226,Henkel,1876,"10,001 - 50,000",84.73,Carsten Knobel,Connecticut,Rocky Hill,Packaged Goods
227,City National Bank (CA),1954,"5,001 - 10,000",84.72,George Carmichael,California,Los Angeles,Banking and Financial Services
228,Intuitive Surgical,1995,"10,001 - 50,000",84.71,Gary S. Guthart,California,Sunnyvale,Health Care Equipment & Services
229,Miller's Ale House Restaurants,1988,"5,001 - 10,000",84.63,Nikhil Khanna,Florida,Orlando,Restaurants
230,WL Gore & Associates,1958,"10,001 - 50,000",84.54,Bret Snyder,Delaware,Newark,"Engineering, Manufacturing"
231,CrossCountry Mortgage,2003,"5,001 - 10,000",84.51,"Ronald Leonhardt, Jr.",Ohio,Cleveland,Banking and Financial Services
232,Danfoss,1933,"10,001 - 50,000",84.5,Kim Fausing,Region of Southern Denmark,Nordborg,"Engineering, Manufacturing"
233,Bath & Body Works,1990,"50,001 - 100,000",84.49,Gina Boswell,Ohio,Columbus,Retail and Wholesale
234,Principal Financial Group,1879,"10,001 - 50,000",84.49,Daniel J. Houston,Iowa,Des Moines,Banking and Financial Services
235,University of Texas at Austin,1883,"10,001 - 50,000",84.44,Jay Hartzell,Texas,Austin,Education
