rank,company,founded,employees,score,ceo,state,hq,industry
33,"Boulder Valley School District No. Re2, Boulder, CO",1960,"1,001 - 5,000",92.91,Rob Anderson,Colorado,Boulder,Education
34,Western Carolina University,1889,"1,001 - 5,000",92.9,Kelli R. Brown,North Carolina,Cullowhee,Education
35,JE Dunn Construction,1924,"1,001 - 5,000",92.87,Gordon Lansford,Missouri,Kansas City,"Construction, Chemicals, Raw Materials"
36,Office of the Director of National Intelligence (ODNI),2005,>1000,92.65,Avril Haines,District of Columbia,Washington,Government Services
37,Insurance Office of America,1988,"1,001 - 5,000",92.6,Heath Ritenour,Florida,Longwood,Insurance
38,Co-op Solutions,1981,>1000,92.45,Todd Clark,California,Rancho Cucamonga,Banking and Financial Services
39,Movement Mortgage,2008,"1,001 - 5,000",92.41,Casey Crawford,South Carolina,Fort Mill,Banking and Financial Services
40,"Woman's (Baton Rouge, LA)",1968,>1000,92.19,Rene Ragas,Louisiana,Baton Rouge,Healthcare & Social Services
41,Royal Caribbean Group,1997,"1,001 - 5,000",92.16,Jason Liberty,Florida,Miami,Travel & Leisure
42,Acorn Engineering Company,1954,>1000,92.11,Jonathan Coiley,California,City of Industry,"Engineering, Manufacturing"
43,Kodak Alaris,2013,"1,001 - 5,000",92.04,Paul Wells,New York,Rochester,IT Software & Services
44,PCL Construction,1906,"1,001 - 5,000",91.93,David Filipchuk,Colorado,Denver,"Construction, Chemicals, Raw Materials"
45,Florida Cancer Specialists & Research Institute,1984,>1000,91.87,Nathan Walcker,Florida,Fort Myers,Healthcare & Social Services
46,Boone Health,1921,"1,001 - 5,000",91.81,Troy Greer,Missouri,Columbia,Healthcare & Social Services
47,Kennedy Krieger Institute,1937,"1,001 - 5,000",91.71,Bradley L. Schlaggar,Maryland,Baltimore,Healthcare & Social Services
48,Teleflex,1943,"1,001 - 5,000",91.64,Liam J. Kelly,Pennsylvania,Wayne,Health Care Equipment & Services
49,Hologic,1986,"5,001 - 10,000",91.56,Stephen P. Macmillan,Massachusetts,Marlborough,Health Care Equipment & Services
50,Devon Energy,1971,"1,001 - 5,000",91.5,Rick Muncrief,Oklahoma,Oklahoma City,"Construction, Chemicals, Raw Materials"
51,Boise State University,1932,>1000,91.49,Marlene Tromp,Idaho,Boise,Education
52,Baltimore Aircoil Company,1938,>1000,91.28,Don Fetzer,Maryland,Jessup,"Engineering, Manufacturing"
53,EBSCO Information Services,1984,>1000,91.22,Tim Collins,Massachusetts,Ipswich,Business Services & Supplies
54,"Brentwood Union Free School District, Brentwood, NY",1856,"1,001 - 5,000",91.17,Wanda Ortiz-Rivera,New York,Brentwood,Education
55,Landstar System,1968,"1,001 - 5,000",91.11,Frank Lonegro,Florida,Jacksonville,Transportation and Logistics
56,Houston Community College,1971,>1000,91.1,Cesar Maldonado,Texas,Houston,Education
57,Finance of America Companies,2013,"1,001 - 5,000",91.05,Graham Fleming,Texas,Irving,Banking and Financial Services
58,FreshDirect,2002,>1000,91.04,Dave Bass,New York,New York,"Food, Soft Beverages, Alcohol & Tobacco"
59,Big-D Companies,1758,"1,001 - 5,000",90.99,Cory Moore,Utah,Salt Lake City,"Construction, Chemicals, Raw Materials"
60,"Ankeny Comm School District, Ankeny, IA",1850,"1,001 - 5,000",90.92,Erick Pruitt,Iowa,Ankeny,Education
61,Dartmouth College,1769,"1,001 - 5,000",90.87,Sian Beilock,New Hampshire,Hanover,Education
62,LEGO Group,1932,"10,001 - 50,000",90.84,Niels B. Christiansen,Connecticut,Enfield,Packaged Goods
63,Absolute Health Services,1994,>1000,90.8,Jerry Schroer,Ohio,North Canton,Healthcare & Social Services
64,Harper College,1967,>1000,90.79,Avis Proctor,Illinois,Palatine,Education
65,Alpha Baking Company,1979,>1000,90.77,Lawrence L. Marcucci,Illinois,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
66,Carenet Health,1988,"1,001 - 5,000",90.74,John Erwin,Texas,San Antonio,Healthcare & Social Services
67,"Sumner County School District, Gallatin, TN",1815,"1,001 - 5,000",90.72,Scott Langford,Tennessee,Gallatin,Education
68,KB Home,1957,"1,001 - 5,000",90.66,Jeffrey T. Mezger,California,Los Angeles,"Construction, Chemicals, Raw Materials"
69,University of Tennessee Medical Center,1956,>1000,90.55,Joseph R. Landsman,Tennessee,Knoxville,Healthcare & Social Services
70,Atmos Energy,1906,"1,001 - 5,000",90.53,Kevin Akers,Texas,Dallas,Utilities
71,MidFirst Bank,1982,>1000,90.5,Todd Dobson,Oklahoma,Oklahoma City,Banking and Financial Services
72,Illinois Institute of Technology,1890,>1000,90.5,Raj Echambadi,Illinois,Chicago,Education
73,Jackson Laboratory,1929,"1,001 - 5,000",90.5,Lon Cardon,Maine,Bar Harbor,Drugs & Biotechnology
74,Guidewire Software,2001,"1,001 - 5,000",90.47,Mike Rosenbaum,California,San Mateo,IT Software & Services
75,America First Credit Union,1939,>1000,90.44,Thayne Shaffer,Utah,Ogden,Banking and Financial Services
76,Salt River Project,1903,"1,001 - 5,000",90.42,David Rousseau,Arizona,Tempe,Utilities
77,Barnes & Thornburg,1982,>1000,90.38,Andrew J. Detherage,Indiana,Indianapolis,Professional Services
78,True Manufacturing,1945,>1000,90.31,Steve Trulaske,Missouri,O'Fallon,"Engineering, Manufacturing"
79,"Nash-Rocky Mount Schools, Nashville, NC",1992,"1,001 - 5,000",90.3,Steven Ellis,North Carolina,Nashville,Education
80,Datavant,2017,>1000,90.22,Pete McCabe,California,San Francisco,Health Care Equipment & Services
81,Austin Community College District,1973,>1000,90.2,Russell Hart,Texas,Austin,Education
82,PTC,1985,"1,001 - 5,000",90.2,James Heppelmann,Massachusetts,Boston,IT Software & Services
83,The H&K Group,1968,>1000,90.16,Scott B. Haines,Pennsylvania,Sippack,"Construction, Chemicals, Raw Materials"
84,SoFi,2011,"1,001 - 5,000",90.07,Anthony Noto,California,San Fransisco,Banking and Financial Services
85,TriMet,1969,"1,001 - 5,000",90.05,"Sam Desue, Jr",Oregon,Portland,Transportation and Logistics
86,Chevron Phillips Chemical,2000,"5,001 - 10,000",90.01,Bruce Chinn,Texas,The Woodlands,"Construction, Chemicals, Raw Materials"
87,"Keller Independent School District, Keller, TX",1911,"1,001 - 5,000",89.98,John Allison,Texas,Keller,Education
88,BlueCross BlueShield of Nebraska,1939,>1000,89.92,Steven Grandfield,Nebraska,Omaha,Insurance
89,Yardi,1982,"5,001 - 10,000",89.91,Anant Yardi,California,Santa Barbara,IT Software & Services
90,"Alvin Independent School District, Alvin, TX",1925,"1,001 - 5,000",89.88,Carol Nelson,Texas,Alvin,Education
91,Kansas State University,1863,"1,001 - 5,000",89.73,Richard Linton,Kansas,Manhattan,Education
92,World Wide Technology,1990,"5,001 - 10,000",89.73,Jim Kavanaugh,Missouri,Maryland Heights,IT Software & Services
93,Bell Bank,1966,>1000,89.72,Michael Solberg,North Dakota,Fargo,Banking and Financial Services
94,NCH Healthcare,1956,>1000,89.71,Paul Hiltz,Florida,Naples,Healthcare & Social Services
95,"Placer County, CA",1851,>1000,89.7,Jane Christenson,California,Auburn,Government Services
96,BlueCross BlueShield of Minnesota,1933,"1,001 - 5,000",89.64,Dana Erickson,Minnesota,Eagan,Insurance
97,"Johnson, Mirmiran & Thompson (JMT)",1971,"1,001 - 5,000",89.6,John Moeller,Maryland,Hunt Valley,"Construction, Chemicals, Raw Materials"
98,George P. Johnson Experience Marketing,1914,>1000,89.48,Chris Meyer,Michigan,Auburn Hills,Business Services & Supplies
99,The Raymond Corporation,1922,>1000,89.44,Michael G. Field,New York,Greene,"Engineering, Manufacturing"
100,Deltek,1983,"1,001 - 5,000",89.4,Mike Corkery,Virginia,Herndon,IT Software & Services
101,Acument Global Technologies,1995,"1,001 - 5,000",89.38,Daniel Di Sebastian,Michigan,Sterling Heights,"Engineering, Manufacturing"
102,Align Technology,1997,"1,001 - 5,000",89.34,Joseph M. Hogan,Arizona,Tempe,Health Care Equipment & Services
103,Oklahoma State University - Stillwater,1890,>1000,89.33,Kayse Shrum,Oklahoma,Stillwater,Education
104,Sinclair Community College,1887,"1,001 - 5,000",89.32,Steve Johnson,Ohio,Dayton,Education
105,Komatsu,1921,"50,001 - 100,000",89.19,Rodney Schrader,Illinois,Chicago,"Engineering, Manufacturing"
106,"Johnson County, KS",1855,"1,001 - 5,000",89.18,Penny Postoak Ferguson,Kansas,Olathe,Government Services
107,Frost Bank,1868,"1,001 - 5,000",89.17,Phillip D. Green,Texas,San Antonio,Banking and Financial Services
108,Stanford Children's Health,1991,>1000,89.16,Paul A. King,California,Palo Alto,Healthcare & Social Services
109,Wellmark Blue Cross and Blue Shield,1939,>1000,89.13,Cory R. Harris,Iowa,Des Moines,Insurance
110,BlueCross BlueShield of Alabama,1936,"1,001 - 5,000",89.12,Tim Vines,Alabama,Birmingham,Insurance
111,DPR Construction,1990,"5,001 - 10,000",89.08,Peter Nosler Ron Davidowski,California,Redwood City,"Construction, Chemicals, Raw Materials"
112,Lamar Advertising Company,1902,"1,001 - 5,000",89.02,Sean Reilly,Louisiana,Baton Rouge,Media & Advertising
113,Veterans United,2002,"1,001 - 5,000",88.99,Nathan Long,Missouri,Columbia,Banking and Financial Services
114,"Moreno Valley Unified School District, Moreno Valley, CA",1984,"1,001 - 5,000",88.9,Robert Verdi,California,Moreno Valley,Education
115,Buc-ee's,1982,>1000,88.87,Arch Aplin,Texas,Lake Jackson,Retail and Wholesale
116,Hyland Software,1991,"1,001 - 5,000",88.78,Bill Priemer,Ohio,Westlake,IT Software & Services
117,Equal Employment Opportunity Commission,1965,>1000,88.67,Janet Dhillon,District of Columbia,Washington,Government Services
118,OPENLANE,2006,"1,001 - 5,000",88.65,James P. Hallett,Indiana,Carmel,Business Services & Supplies
119,Suffolk Construction,1982,"1,001 - 5,000",88.62,John Fish,Massachusetts,Boston,"Construction, Chemicals, Raw Materials"
120,Heinen's Grocery Store,1929,>1000,88.58,Tom Heinen Jeff Heinen,Ohio,Warrensville Heights,Retail and Wholesale
121,Selective Insurance Group,1926,"1,001 - 5,000",88.5,John J. Marchioni,New Jersey,Branchville,Insurance
122,Boston College,1863,"1,001 - 5,000",88.46,William P. Leahy,Massachusetts,Chestnut Hill,Education
123,Concord Hospital,1891,"1,001 - 5,000",88.41,Robert P. Steigmeyer,New Hampshire,Concord,Healthcare & Social Services
124,Colgate-Palmolive,1806,"1,001 - 5,000",88.28,Noel Wallace,New York,New York,Packaged Goods
125,Ohio University,1804,"1,001 - 5,000",88.22,Hugh Sherman,Ohio,Athens,Education
126,Acuity Insurance,1925,>1000,88.19,Ben Salzmann,Wisconsin,Sheboygan,Insurance
127,Leprino Foods,1950,"1,001 - 5,000",88.18,Mike Durkin,Colorado,Denver,"Food, Soft Beverages, Alcohol & Tobacco"
128,Bank of Oklahoma,1908,"1,001 - 5,000",88.14,Stacy C. Kymes,Oklahoma,Tulsa,Banking and Financial Services
129,Middle Tennessee State University,1911,"1,001 - 5,000",88.09,Sidney A. McPhee,Tennessee,Murfreesboro,Education
130,"Fort Zumwalt School District, O'Fallon, MO",1949,"1,001 - 5,000",88.03,Paul Myers,Missouri,O'Fallon,Education
131,Hanover Insurance Group,1852,"1,001 - 5,000",88,John C. Roche,Massachusetts,Worcester,Insurance
132,"CFI (Contract Freighters, Inc.)",1951,>1000,87.96,Kashunda Cooper,Missouri,Joplin,Transportation and Logistics
133,Brown-Forman,1870,"1,001 - 5,000",87.95,Lawson Whiting,Kentucky,Louisville,"Food, Soft Beverages, Alcohol & Tobacco"
134,"Los Angeles County Office Of Education School District, Downey, CA",1961,"1,001 - 5,000",87.84,Debra Duardo,California,Downey,Education
135,Advocates,1975,>1000,87.82,Diane Gould,Massachusetts,Framingham,Professional Services
136,"Vancouver School District, Vancouver, WA",1852,"1,001 - 5,000",87.74,Jeffrey Snell,Washington,Vancouver,Education
137,"Hoover City School District, Hoover, AL",1987,>1000,87.73,Dee Fowler,Alabama,Hoover,Education
138,Bellin Health,1907,>1000,87.72,Chris Woleske,Wisconsin,Green Bay,Healthcare & Social Services
139,Cengage,1903,"1,001 - 5,000",87.69,Michael E. Hansen,Massachusetts,Boston,Education
140,Rowan University,1923,"1,001 - 5,000",87.66,Ali A. Houshmand,New Jersey,Glassboro,Education
141,IntouchCX,2000,>1000,87.65,Mitul Kotecha Shane Kozlowich,Manitoba,Winnipeg,Professional Services
142,Amadeus IT Group,1987,"10,001 - 50,000",87.6,Luis Maroto,Community of Madrid,Madrid,IT Software & Services
143,"Jenks School District, Jenks, OK",1907,"1,001 - 5,000",87.58,Stacey Butterfield,Oklahoma,Jenks,Education
144,Mercy Medical Center,1874,>1000,87.56,David N. Maine,Maryland,Baltimore,Healthcare & Social Services
145,BMWC Constructors,1955,>1000,87.54,Brian Acton,Indiana,Indianapolis,"Construction, Chemicals, Raw Materials"
146,Eisenhower Medical Center,1966,>1000,87.49,Martin Massiello,California,Mirage,Healthcare & Social Services
147,Argonne National Laboratory,1946,"1,001 - 5,000",87.46,Paul K. Kearns,Illinois,Lemont,Drugs & Biotechnology
148,City of Plano,1840,>1000,87.42,John B. Muns,Texas,Plano,Government Services
149,Stillwater Medical Center,1916,"1,001 - 5,000",87.35,Denise Webber,Oklahoma,Stillwater,Healthcare & Social Services
150,MaineGeneral Health,1979,"1,001 - 5,000",87.15,Chuck Hays,Maine,Augusta,Healthcare & Social Services
151,Shoney's,1947,"1,001 - 5,000",87.15,David Davoudpour,Tennessee,Nashville,Restaurants
152,Premera Blue Cross,1933,"1,001 - 5,000",87.14,Jeffrey Roe,Washington,Mountlake Terrace,Insurance
153,Capital Blue Cross,1938,>1000,87.11,Todd A. Shamash,Pennsylvania,Harrisburg,Insurance
154,World Travel Holdings,2003,>1000,87.1,Brad Tolkin Jeff Tolkin,Massachusetts,Wilmington,Travel & Leisure
155,Children's Hospital of The King's Daughters,1961,"1,001 - 5,000",87.07,James D. Dahling,Virginia,Norfolk,Healthcare & Social Services
156,Etech Global Services,2003,"1,001 - 5,000",87.05,Matt Rocco,Texas,Nacogdoches,IT Software & Services
157,Matson,1882,"1,001 - 5,000",87.04,Matthew J. Cox,Hawaii,Honolulu,Transportation and Logistics
158,Silver Cross Hospital,1895,"1,001 - 5,000",87.03,Michael Mutterer,Illinois,New Lenox,Healthcare & Social Services
159,LUSH Fresh Handmade Cosmetics,1995,"10,001 - 50,000",87.02,Mark Constantine,British Columbia,Vancouver,Retail and Wholesale
160,Jackson National Life,1961,>1000,86.96,Laura Prieskorn,Michigan,Lansing,Insurance
161,athenahealth,1997,>1000,86.95,Bob Segert,Massachusetts,Watertown,IT Software & Services
162,Airbnb,2008,"5,001 - 10,000",86.93,Brian Chesky,California,San Francisco,IT Software & Services
163,Medical Mutual of Ohio,1934,>1000,86.87,Steven C. Glass,Ohio,Cleveland,Insurance
164,Insperity,1986,"1,001 - 5,000",86.81,Paul J. Sarvadi,Texas,Houston,Business Services & Supplies
165,Alvaria,1973,>1000,86.77,Tim Dahltorp,Massachusetts,Westford,IT Software & Services
166,Arkansas Blue Cross and Blue Shield,1929,"1,001 - 5,000",86.74,Curtis Barnett,Arkansas,Little Rock,Insurance
167,HHM,1984,>1000,86.72,Naveen P. Kakarla,Pennsylvania,Harrisburg,Business Services & Supplies
168,San Diego Zoo,1916,>1000,86.71,Paul A. Baribault,California,San Diego,Travel & Leisure
169,Resources for Human Development,1970,>1000,86.67,Marco Giordano,Pennsylvania,Philadelphia,Healthcare & Social Services
170,"Oakland County, MI",1820,>1000,86.65,Hilarie Chambers,Michigan,Pontiac,Government Services
171,Oncor Electric Delivery,1912,"1,001 - 5,000",86.58,Allen Nye,Texas,Dallas,Utilities
172,Alfa Insurance,1946,"1,001 - 5,000",86.55,Jimmy Parnell,Alabama,Montgomery,Insurance
173,American Family Care,1982,>1000,86.49,Randy Johansen,Alabama,Birmingham,Healthcare & Social Services
174,Evangelical Community Hospital,1926,"1,001 - 5,000",86.47,Kendra A. Aucker,Pennsylvania,Lewisburg,Healthcare & Social Services
175,HubSpot,2004,"5,001 - 10,000",86.4,Yamini Rangan,Massachusetts,Cambridge,IT Software & Services
176,ABC Fine Wine & Spirits,1936,>1000,86.27,Charles Bailes III.,Florida,Orlando,"Food, Soft Beverages, Alcohol & Tobacco"
177,Scentsy,2004,>1000,86.19,Dan Orchard,Idaho,Meridian,Packaged Goods
178,Resources Global Professionals,1996,"1,001 - 5,000",86.09,Kate Duchene,California,Irvine,Professional Services
179,Drury Hotels,1973,"1,001 - 5,000",86.02,Chuck Drury,Missouri,Creve Coeur,Travel & Leisure
180,American Fidelity,1960,>1000,85.98,William Bill Cameron,Oklahoma,Oklahoma City,Insurance
181,Johnsonville,1945,"1,001 - 5,000",85.92,Nick Meriggioli,Wisconsin,Sheboygan Falls,"Food, Soft Beverages, Alcohol & Tobacco"
182,Southwest General Health Center,1920,>1000,85.88,William A. Young,Ohio,Middleburg Heights,Healthcare & Social Services
183,Lake Regional Health System,1978,"1,001 - 5,000",85.88,Kevin McRoberts,Missouri,Osage Beach,Healthcare & Social Services
184,Children's Hospital & Medical Center Omaha,1948,"1,001 - 5,000",85.86,Chanda Chacón,Nebraska,Omaha,Healthcare & Social Services
185,Glens Falls Hospital,1897,>1000,85.8,Paul Scimeca,New York,Glens Falls,Healthcare & Social Services
186,Alabama Department of Public Health,1875,"1,001 - 5,000",85.78,Gary F. Leung,Alabama,Montgomery,Healthcare & Social Services
187,Ames Construction,1960,"1,001 - 5,000",85.75,Jerry Ouimet,Minnesota,Burnsville,"Construction, Chemicals, Raw Materials"
188,DSV Global Transport and Logistics,1976,"50,001 - 100,000",85.72,Jens Bjørn Andersen,Capital Region of Denmark,Hedehusene,Transportation and Logistics
189,Esri,1969,"1,001 - 5,000",85.71,Jack Dangermond,California,Redlands,IT Software & Services
190,Healthfirst,1993,"1,001 - 5,000",85.62,Pat Wang,New York,New York,Insurance
191,Texas Workforce Commission,1935,>1000,85.54,Ed Serna,Texas,Austin,Government Services
192,Vermeer Corporation,1948,>1000,85.49,Jason M. Andringa,Iowa,Pella,"Engineering, Manufacturing"
193,Mediacom Communications,1995,"5,001 - 10,000",85.46,Rocco B. Commisso,New York,Blooming Grove,"Telecommunications Services, Cable Supplier"
194,Quest Software,1987,>1000,85.38,Patrick Nichols,California,Aliso Viejo,IT Software & Services
195,City of Durham,1911,"1,001 - 5,000",85.35,Elaine O'Neal,North Carolina,Durham,Government Services
196,AHRC New York City,1948,"1,001 - 5,000",85.33,Marco Damiani,New York,New York,Healthcare & Social Services
197,Commerce Bank,1865,"1,001 - 5,000",85.33,John W. Kemper,Missouri,Kansas City,Banking and Financial Services
198,Sumitomo Mitsui Banking Corporation,2001,"1,001 - 5,000",85.19,Makoto Takashima,Tokyo,Tokyo,Banking and Financial Services
199,Bio-Rad Laboratories,1952,"1,001 - 5,000",85.16,Norman Schwartz,California,Hercules,Drugs & Biotechnology
200,NBT Bank,1856,>1000,85.14,John H. Watt,New York,Norwich,Banking and Financial Services
201,Puget Sound Energy,1997,"1,001 - 5,000",85.1,Mary E. Kipp,Washington,Bellevue,Utilities
202,Bank of Hawaii,1897,"1,001 - 5,000",85.1,Peter S. Ho,Hawaii,Honolulu,Banking and Financial Services
203,Delta Dental,1966,>1000,85.04,Sarah Chavarria,California,San Francisco,Insurance
204,"Sonoma County, CA",1850,>1000,85.01,Sheryl Bratton,California,Santa Rosa,Government Services
205,Booking Holdings,1996,"1,001 - 5,000",84.94,Glenn D. Fogel,Connecticut,Norwalk,IT Software & Services
206,Plastic Omnium,1946,"10,001 - 50,000",84.86,Laurent Burelle,Île-de-France,Levallois-Perret,Automotive (Automotive and Suppliers)
207,Mueller Industries,1917,"5,001 - 10,000",84.86,Gregory L. Christopher,Tennessee,Memphis,"Engineering, Manufacturing"
208,Veradigm,1986,"1,001 - 5,000",84.86,Rick Poulton,Illinois,Chicago,Health Care Equipment & Services
209,United States Government Publishing Office,1861,"1,001 - 5,000",84.76,Hugh Nathanial Halpern,District of Columbia,Washington,Government Services
210,Kirklands,1966,"1,001 - 5,000",84.75,Steven C. Woodward,Tennessee,Brentwood,Retail and Wholesale
211,Vertex Pharmaceuticals,1989,"1,001 - 5,000",84.65,Reshma Kewalramani,Massachusetts,Boston,Drugs & Biotechnology
212,Club Car,1960,>1000,84.64,Mark Wagner,Georgia,Augusta,Automotive (Automotive and Suppliers)
213,Fanatics,1995,"5,001 - 10,000",84.63,MICHAEL RUBIN,Florida,Jacksonville,"Clothing, Shoes, Sports Equipment"
214,Insight Global,2001,"1,001 - 5,000",84.57,Bert Bean,Georgia,Atlanta,Business Services & Supplies
215,Ellucian Company,1968,>1000,84.49,Laura Ipsen,Virginia,Reston,IT Software & Services
216,CareCentrix,1996,>1000,84.46,Steve Horowitz,Florida,Tampa,Health Care Equipment & Services
217,"Toyota Tsusho America, Inc.",1953,"1,001 - 5,000",84.46,Akihiro Sago,Kentucky,Georgetown,Automotive (Automotive and Suppliers)
218,ONE Gas,2014,"1,001 - 5,000",84.45,Robert S. McAnnally,Oklahoma,Tulsa,Utilities
219,Lands' End,1963,"1,001 - 5,000",84.33,Jerome Griffith,Wisconsin,Dodgeville,"Clothing, Shoes, Sports Equipment"
220,Blain's Farm & Fleet,1955,>1000,84.32,Jane Blain Gilbertson,Wisconsin,Janesville,Retail and Wholesale
221,Comtech Telecommunications,1967,"1,001 - 5,000",84.3,Ken Peterman,New York,Huntington,"Telecommunications Services, Cable Supplier"
222,Medica,1975,>1000,84.26,John Naylor,Minnesota,Minnetonka,Insurance
223,The Aerospace Corporation,1960,>1000,84.23,Steven J. Isakowitz,California,El Segundo,Aerospace & Defense
224,W.B. Mason,1898,"1,001 - 5,000",84.22,Leo Meehan,Massachusetts,Brockton,Business Services & Supplies
225,Internet Brands,1988,"1,001 - 5,000",84.15,Robert N. Brisco,California,El Segundo,IT Software & Services
226,Adams Fairacre Farms,1919,"1,001 - 5,000",84.1,Pat Adams,New York,Poughkeepsie,Retail and Wholesale
227,Hancock Whitney,1899,"1,001 - 5,000",84.08,John M. Hairston,Mississippi,Gulfport,Banking and Financial Services
228,Martin Marietta Materials,1993,"5,001 - 10,000",84.04,C. Howard Nye,North Carolina,Raleigh,"Engineering, Manufacturing"
229,Kia Motors,1992,"1,001 - 5,000",84.03,Ho-Sung Song,California,Irvine,Automotive (Automotive and Suppliers)
230,HKS Architects,1939,"1,001 - 5,000",83.97,Dan Noble,Texas,Dallas,Professional Services
231,Energizer,1896,"1,001 - 5,000",83.94,Patrick J. Moore,Missouri,St. Louis,Packaged Goods
232,NASDAQ,1971,"1,001 - 5,000",83.91,Adena T. Friedman,New York,New York,Banking and Financial Services
233,Aera Energy,1997,>1000,83.88,Erik Bartsch,California,Bakersfield,"Construction, Chemicals, Raw Materials"
234,Digi-Key Electronics,1972,"1,001 - 5,000",83.84,Dave Doherty,Minnesota,Thief River Falls,"Semiconductors, Electronics, Electrical Engineering"
235,Southwest Gas,1931,"1,001 - 5,000",83.83,Karen S. Haller,Nevada,Las Vegas,Utilities
236,Sierra Nevada Corporation,1963,"1,001 - 5,000",83.81,Fatih Ozmen,Nevada,Sparks,Aerospace & Defense
237,STIHL,1926,"1,001 - 5,000",83.75,Michael Traub,Virginia,Virginia Beach,"Semiconductors, Electronics, Electrical Engineering"
238,RAND Corporation,1948,"1,001 - 5,000",83.71,Jason Matheny,California,Santa Monica,Professional Services
239,1st Franklin Financial,1941,>1000,83.63,Ginger Herring,Georgia,Toccoa,Banking and Financial Services
240,HealthEquity,2002,"1,001 - 5,000",83.63,Jon Kessler,Utah,Draper,Banking and Financial Services
241,Alliance Hospitality Management,2003,>1000,83.62,Rolf Tweeten,North Carolina,Raleigh,Business Services & Supplies
242,S&T Bank,1902,>1000,83.62,Chris McComish,Pennsylvania,Indiana,Banking and Financial Services
243,PulteGroup,1950,"5,001 - 10,000",83.61,Ryan Marshall,Georgia,Atlanta,Banking and Financial Services
244,Bonneville Power Administration,1937,>1000,83.61,John Hairstone,Oregon,Portland,Utilities
