rank,company,founded,employees,score,ceo,state,hq,industry
66,The Aerospace Corporation,1960,>1000,87.21,Steven J. Isakowitz,California,El Segundo,Aerospace & Defense
67,RAND Corporation,1948,"1,001 - 5,000",87.18,Jason Matheny,California,Santa Monica,Professional Services
68,"PC Connection, Inc.",1982,"1,001 - 5,000",87.11,Timothy McGrath,New Hampshire,Merrimack,IT Software & Services
69,Green Bay Packaging,1933,"1,001 - 5,000",87.1,William F. Kress,Wisconsin,Green Bay,"Engineering, Manufacturing"
70,Verisk Analytics,1971,"1,001 - 5,000",87.09,Lee M. Shavel,New Jersey,Jersey City,Business Services & Supplies
71,PCL Construction,1906,"1,001 - 5,000",87.06,David Filipchuk,Colorado,Denver,"Construction, Chemicals, Raw Materials"
72,Epic Games,1991,"1,001 - 5,000",87.04,Tim Sweeney,North Carolina,Cary,Media & Advertising
73,Holland & Knight,1968,"1,001 - 5,000",87,Robert J. Grammig,Florida,Miami,Professional Services
74,Argonne National Laboratory,1946,"1,001 - 5,000",86.92,Paul K. Kearns,Illinois,Lemont,Drugs & Biotechnology
75,Jim 'N Nick's Bar-B-Q,1985,>1000,86.85,Larry Ryback,Alabama,Birmingham,Restaurants
76,Arch Resources,1969,"1,001 - 5,000",86.76,Paul A. Lang,Missouri,St. Louis,"Construction, Chemicals, Raw Materials"
77,Aflac,1955,"1,001 - 5,000",86.72,Daniel P. Amos,Georgia,Columbus,Insurance
78,Alvaria,1973,>1000,86.56,Jeff Cotten,Massachusetts,Westford,IT Software & Services
79,Fabick Cat,1917,"1,001 - 5,000",86.55,Jere Fabick,Missouri,Fenton,"Engineering, Manufacturing"
80,Office of the Director of National Intelligence (ODNI),2005,>1000,86.52,Avril Haines,District of Columbia,Washington,Government Services
81,"EBSCO Industries, Inc.",1984,"1,001 - 5,000",86.51,Tim Collins,Massachusetts,Ipswich,Business Services & Supplies
82,United Community Bank,1950,"1,001 - 5,000",86.5,Lynn Harton,Georgia,Blairsville,Banking and Financial Services
83,Dewberry,1956,"1,001 - 5,000",86.45,Donald E. Stone,Virginia,Fairfax,Business Services & Supplies
84,"Comal Independent School District, New Braunfels, TX",1968,"1,001 - 5,000",86.44,John E. Chapman,Texas,New Braunfels,Education
85,"Capistrano Unified School District, San Juan Capistrano, CA",1965,"1,001 - 5,000",86.38,Christopher Brown,California,San Juan Capistrano,Education
86,AHRC New York City,1948,"1,001 - 5,000",86.35,Marco Damiani,New York,New York,Healthcare & Social Services
87,Insperity,1986,"1,001 - 5,000",86.26,Paul J. Sarvadi,Texas,Houston,Business Services & Supplies
88,Tory Burch,2004,"1,001 - 5,000",86.16,Pierre-Yeves Roussel,New York,New York,"Clothing, Shoes, Sports Equipment"
89,Boone Health,1921,"1,001 - 5,000",86.02,Brady Dubois,Missouri,Columbia,Healthcare & Social Services
90,Eversana,1995,"5,001 - 10,000",85.93,Jim Lang,Illinois,Chicago,Drugs & Biotechnology
91,Valencia College,1967,"1,001 - 5,000",85.93,Kathleen Plinske,Florida,Orlando,Education
92,SelectHealth,1983,"1,001 - 5,000",85.91,Rob Hitchcock,Utah,Murray,Insurance
93,American Savings Bank Hawaii,1925,"1,001 - 5,000",85.86,Ann Teranishi,Hawaii,Honolulu,Banking and Financial Services
94,W.B. Mason,1898,"1,001 - 5,000",85.84,Leo Meehan,Massachusetts,Brockton,Business Services & Supplies
95,Western & Southern Financial Group,1888,"1,001 - 5,000",85.83,John F. Barret,Ohio,Cincinnati,Banking and Financial Services
96,Shoney's,1947,"1,001 - 5,000",85.83,David Davoudpour,Tennessee,Nashville,Restaurants
97,Nintendo,1889,"1,001 - 5,000",85.82,Doug Bowser,Washington,Redmond,IT Software & Services
98,Howard University,1867,"1,001 - 5,000",85.81,Ben Vinson,District of Columbia,Washington,Education
99,Citadel,1990,"1,001 - 5,000",85.8,Kenneth C. Griffin,Florida,Miami,Banking and Financial Services
100,National Youth Advocate Program,1978,"1,001 - 5,000",85.76,Marvena Twigg,Ohio,Columbis,Healthcare & Social Services
101,"Los Angeles County Office Of Education School District, Downey, CA",1961,"1,001 - 5,000",85.7,Debra Duardo,California,Downey,Education
102,HubSpot,2004,"5,001 - 10,000",85.68,Yamini Rangan,Massachusetts,Cambridge,IT Software & Services
103,Louisiana Tech University,1894,"1,001 - 5,000",85.66,Jim Henderson,Louisiana,Ruston,Education
104,Goodwill Industries of Greater New York & Northern New Jersey,1915,>1000,85.65,Katy Gaul-Stigge,New York,Brooklyn,Retail and Wholesale
105,JE Dunn Construction,1924,"1,001 - 5,000",85.65,Gordon Lansford,Missouri,Kansas City,"Construction, Chemicals, Raw Materials"
106,Ronald McDonald House Charities,1974,"1,001 - 5,000",85.62,Katie Fitzgerald,Illinois,Chicago,Healthcare & Social Services
107,Arch Capital Group,2001,"5,001 - 10,000",85.59,Nicolas Papadopoulo,Bermuda,Bermuda,Insurance
108,Ohio University,1804,"1,001 - 5,000",85.53,Lori Gonzalez,Ohio,Athens,Education
109,Austin Community College District,1973,>1000,85.49,Russell Lowery Hart,Texas,Austin,Education
110,Baptist Health (Alabama),1955,>1000,85.48,W. Russell Tyner,Alabama,Montgomery,Healthcare & Social Services
111,Delta Galil Industries,1975,"1,001 - 5,000",85.43,Isaac Dabah,New York,New York,"Clothing, Shoes, Sports Equipment"
112,Wellmark Blue Cross and Blue Shield,1939,"1,001 - 5,000",85.41,Cory R. Harris,Iowa,Des Moines,Insurance
113,Access Nursing Services,1985,"1,001 - 5,000",85.38,Louise Weadock,New York,Elmsford,Healthcare & Social Services
114,Dassault Systèmes,1981,"10,001 - 50,000",85.37,Bernard Charlès,Île-de-France,Vélizy-Villacoublay,IT Software & Services
115,University of Maryland Global Campus,1947,"1,001 - 5,000",85.34,Gregory Fowler,Maryland,Adelphi,Education
116,Nicklaus Children’s Health System,1950,"1,001 - 5,000",85.33,Matthew A. Love,Florida,Miami,Healthcare & Social Services
117,ITT,1920,"1,001 - 5,000",85.21,Luca Savi,New York,White Plains,"Engineering, Manufacturing"
118,LEGO Group,1932,"1,001 - 5,000",85.19,Niels B. Christiansen,Connecticut,Enfield,Packaged Goods
119,Hasbro,1923,"1,001 - 5,000",85.16,Chris Cocks,Rhode Island,Pawtucket,Packaged Goods
120,Illinois Institute of Technology,1890,>1000,85.12,Raj Echambadi,Illinois,Chicago,Education
121,Align Technology,1997,"1,001 - 5,000",85.07,Joseph M. Hogan,Arizona,Tempe,Health Care Equipment & Services
122,BlueCross BlueShield of Alabama,1936,"1,001 - 5,000",84.94,Tim Vines,Alabama,Birmingham,Insurance
123,Mercy Medical Center,1874,>1000,84.92,David N. Maine,Maryland,Baltimore,Healthcare & Social Services
124,Rowan University,1923,"1,001 - 5,000",84.9,Ali A. Houshmand,New Jersey,Glassboro,Education
125,"Utz Brands, Inc.",1921,"1,001 - 5,000",84.85,Howard Friedman,Pennsylvania,Hanover,"Food, Soft Beverages, Alcohol & Tobacco"
126,Integra LifeSciences,1969,"1,001 - 5,000",84.85,Jan De Witte,New Jersey,Plainsboro,Health Care Equipment & Services
127,Granite Telecommunications,2002,>1000,84.85,Rob Hale,Massachusetts,Quincy,"Telecommunications Services, Cable Supplier"
128,Mary Washington Healthcare,1899,>1000,84.8,Mike McDermott,Virginia,Fredericksburg,Healthcare & Social Services
129,"Goose Creek Consolidated Independent School District, Baytown, TX",1919,"1,001 - 5,000",84.78,Randal O’Brien,Texas,Baytown,Education
130,Compass Health Network (Missouri),1972,"1,001 - 5,000",84.75,Tim Swinfard,Missouri,Clinton,Healthcare & Social Services
131,Fontana Gruppo,1952,"1,001 - 5,000",84.72,Giuseppe Fontana,Lombardy,Veduggio Con Colzano,"Engineering, Manufacturing"
132,Casella,1975,"1,001 - 5,000",84.57,John W. Casella,Vermont,Rutland,Utilities
133,Central Texas College,1967,"1,001 - 5,000",84.54,Michele J. Carter,Texas,Killeen,Education
134,Valley Children's Healthcare,1952,"1,001 - 5,000",84.51,Aimee Daily,California,Madera,Healthcare & Social Services
135,Jackson Laboratory,1929,"1,001 - 5,000",84.47,Lon Cardon,Maine,Bar Harbor,Drugs & Biotechnology
136,George P. Johnson Experience Marketing,1914,"1,001 - 5,000",84.46,Chris Meyer,Michigan,Auburn Hills,Business Services & Supplies
137,First National Bank of Omaha,1857,"1,001 - 5,000",84.35,Clark D. Lauritzen,Nebraska,Omaha,Banking and Financial Services
138,University of Idaho,1889,"1,001 - 5,000",84.33,C. Scott Green,Idaho,Moscow,Education
139,BlueCross BlueShield of Minnesota,1933,"1,001 - 5,000",84.31,Dana Erickson,Minnesota,Eagan,Insurance
140,Towson University,1866,>1000,84.3,Mark R. Ginsberg,Maryland,Towson,Education
141,Allen Tate Companies,1957,>1000,84.29,Pat Riley,North Carolina,Charlotte,Business Services & Supplies
142,Dollywood,1961,>1000,84.25,Eugene Naughton,Tennessee,Pigeon Forge,Travel & Leisure
143,Roku,2002,"1,001 - 5,000",84.13,Anthony Wood,California,Los Gatos,"Semiconductors, Electronics, Electrical Engineering"
144,Mountain Comprehensive Care Center,1967,>1000,84.07,Promod Bishnoi,Kentucky,Prestonsburg,Healthcare & Social Services
145,Stillwater Medical Center,1916,"1,001 - 5,000",83.94,Denise Webber,Oklahoma,Stillwater,Healthcare & Social Services
146,Phoebe Putney Health System,1911,"1,001 - 5,000",83.87,Deb Angerami,Georgia,Albany,Healthcare & Social Services
147,"California State University, Dominguez Hills",1960,"1,001 - 5,000",83.85,Thomas A. Parham,California,Carson,Education
148,Confluence Health,2013,>1000,83.84,Andrew Jones,Washington,Wenatchee,Healthcare & Social Services
149,Olsson,1956,"1,001 - 5,000",83.82,Brad Strittmatter,Nebraska,Lincoln,"Construction, Chemicals, Raw Materials"
150,Dartmouth College,1769,"1,001 - 5,000",83.82,Sian Leah Beilock,New Hampshire,Hanover,Education
151,United Regional Health Care System,1884,"1,001 - 5,000",83.81,Phyllis Cowling,Texas,Wichita Falls,Healthcare & Social Services
152,Booking Holdings,1996,"1,001 - 5,000",83.7,Glenn D. Fogel,Connecticut,Norwalk,IT Software & Services
153,TMC Transportation,1972,>1000,83.65,Harrold W. Annett,Iowa,Des Moines,Transportation and Logistics
154,Priority Health,2020,"1,001 - 5,000",83.6,Praveen Thadani,Michigan,Grand Rapids,Healthcare & Social Services
155,Selective Insurance Group,1926,"1,001 - 5,000",83.53,John J. Marchioni,New Jersey,Branchville,Insurance
156,See's Candies,1921,>1000,83.5,Pat Egan,California,Long Beach,"Food, Soft Beverages, Alcohol & Tobacco"
157,CyberArk,1999,"1,001 - 5,000",83.48,Matt Cohen,Massachusetts,Newton,IT Software & Services
158,America First Credit Union,1939,>1000,83.47,Thayne Shaffer,Utah,Ogden,Banking and Financial Services
159,Kirkland & Ellis,1909,"5,001 - 10,000",83.39,Jon Ballis,Illinois,Chicago,Professional Services
160,HSHS St. Vincent Hospital,1888,>1000,83.38,Robert Erickson,Wisconsin,Green Bay,Healthcare & Social Services
161,Aristocrat,1953,"5,001 - 10,000",83.37,Trevor Croker,New South Wales,North Ryde,Travel & Leisure
162,Echo Global Logistics,2005,"1,001 - 5,000",83.3,Douglas R. Waggoner,Illinois,Chicago,Transportation and Logistics
163,Houston Community College,1971,>1000,83.3,Margaret Ford Fisher,Texas,Houston,Education
164,Preferred Family Healthcare,1979,"1,001 - 5,000",83.29,Michael Schwend,Missouri,Kirksville,Healthcare & Social Services
165,Illinois Bone and Joint Institute,1991,>1000,83.26,Andre Blom,Illinois,Des Plaines,Healthcare & Social Services
166,FULLBEAUTY Brands,1901,>1000,83.24,Jim Fogarty,New York,New York,"Clothing, Shoes, Sports Equipment"
167,Meritus Health,1904,>1000,83.2,Maulik S. Joshi,Maryland,Hagerstown,Healthcare & Social Services
168,Protective Life,1907,"1,001 - 5,000",83.2,Richard J. Bielen,Alabama,Birmingham,Insurance
169,Zenith American Solutions,1944,"1,001 - 5,000",83.19,Kim Fiori,Florida,Tampa,Insurance
170,Jacksons Food Stores,1975,"1,001 - 5,000",83.15,John D. Jackson,Idaho,Meridian,Retail and Wholesale
171,North Kansas City Hospital,1958,"1,001 - 5,000",83.12,Steve Reintjes Sr.,Missouri,Kansas City,Healthcare & Social Services
172,"Center Grove Community School Corp, Greenwood, IN",1883,"1,001 - 5,000",83.11,Amy Counts,Indiana,Greenwood,Education
173,American Institutes for Research,1946,>1000,83.1,Jessica Heppen,Virginia,Arlington,Education
174,HNTB,1914,>1000,83.1,Rob Slimp,Missouri,Kansas City,Professional Services
175,Grand Rapids Community College,1914,>1000,83.09,Charles Lepper,Michigan,Grand Rapids,Education
176,Palantir Technologies,2003,"1,001 - 5,000",83.06,Alexander Karp,Colorado,Denver,IT Software & Services
177,Cengage,1903,"1,001 - 5,000",83.03,Michael E. Hansen,Massachusetts,Boston,IT Software & Services
178,Cooperman Barnabas Medical Center,1865,>1000,83.03,Mark E. Manigan,New Jersey,Livingston,Healthcare & Social Services
179,Brown University,1764,>1000,83.02,Christina Paxson,Rhode Island,Providence,Education
180,Dentsply Sirona,2016,"1,001 - 5,000",83.02,Simon Campion,Pennsylvania,York,Health Care Equipment & Services
181,Simon Property Group,1993,"1,001 - 5,000",82.84,David Simon,Indiana,Indianapolis,Business Services & Supplies
182,Glens Falls Hospital,1897,"1,001 - 5,000",82.82,Paul Scimeca,New York,Glens Falls,Healthcare & Social Services
183,ADTRAN,1985,"1,001 - 5,000",82.81,Thomas R. Stanton,Alabama,Huntsville,"Semiconductors, Electronics, Electrical Engineering"
184,Gilbane Building Company,1870,"1,001 - 5,000",82.78,Thomas F. Gilbane,Rhode Island,Providence,"Construction, Chemicals, Raw Materials"
185,Interstate Batteries,1952,"1,001 - 5,000",82.78,Lain Hancock,Texas,Dallas,Automotive (Automotive and Suppliers)
186,"Woman's (Baton Rouge, LA)",1968,>1000,82.76,Rene Ragas,Louisiana,Baton Rouge,Healthcare & Social Services
187,Nordson,1954,"5,001 - 10,000",82.74,Sundaram Nagarajan,Ohio,Westlake,"Engineering, Manufacturing"
188,Kirklands,1966,"1,001 - 5,000",82.73,Amy E. Sullivan,Tennessee,Brentwood,Retail and Wholesale
189,Mattel,1945,"1,001 - 5,000",82.72,Ynon Kreiz,California,El Segundo,Packaged Goods
190,"Lake Washington School District, Redmond, WA",1944,"1,001 - 5,000",82.72,Jon Holmen,Washington,Redmond,Education
191,Protolabs,1999,"1,001 - 5,000",82.7,Robert Bodor,Minnesota,Maple Plain,"Engineering, Manufacturing"
192,Pomona Valley Hospital Medical Center,1903,"1,001 - 5,000",82.69,Richard E. Yochum,California,Pomona,Healthcare & Social Services
193,Library of Congress,1800,"1,001 - 5,000",82.69,Carla Hayden,District of Columbia,Washington,Government Services
194,Comtech Telecommunications,1967,"1,001 - 5,000",82.68,Ken Peterman,New York,Huntington,"Telecommunications Services, Cable Supplier"
195,Bank of Oklahoma,1908,"1,001 - 5,000",82.66,Stacy C. Kymes,Oklahoma,Tulsa,Banking and Financial Services
196,"Worthington City School District, Worthington, OH",1808,"1,001 - 5,000",82.63,Nikki Hudson,Ohio,Worthington,Education
197,Virgin Group,1970,"50,001 - 100,000",82.61,Josh Bayliss,London,London,Travel & Leisure
198,BlueCross BlueShield of Mississippi,1947,>1000,82.61,Tom Fenter,Mississippi,Flowood,Insurance
199,TECO Energy,1899,>1000,82.6,Archie Collins,Florida,Tampa,"Construction, Chemicals, Raw Materials"
200,Ocean Spray,1930,"1,001 - 5,000",82.58,Tom Hayes,Massachusetts,Lakeville Middleborough,"Food, Soft Beverages, Alcohol & Tobacco"
201,Heinen's Grocery Store,1929,>1000,82.54,Tom Heinen Jeff Heinen,Ohio,Warrensville Heights,Retail and Wholesale
202,Anderson Regional Health System,1929,"1,001 - 5,000",82.53,John G. Anderson,Mississippi,Meridian,Healthcare & Social Services
203,World Wide Technology,1990,"5,001 - 10,000",82.48,Jim Kavanaugh,Missouri,Maryland Heights,IT Software & Services
204,Meridian Health Services (IN),1976,"1,001 - 5,000",82.47,Seth Warren,Indiana,Muncie,Healthcare & Social Services
205,Southwest General Health Center,1920,>1000,82.46,William A. Young,Ohio,Middleburg Heights,Healthcare & Social Services
206,Red Bull,1987,"10,001 - 50,000",82.45,Franz Watzlawick Oliver Mintzlaff,California,Santa Monica,"Food, Soft Beverages, Alcohol & Tobacco"
207,Institute for Defense Analyses,1956,"501 - 1,000",82.44,Norton A. Schwartz,Virginia,Alexandria,Aerospace & Defense
208,City of Durham,1911,"1,001 - 5,000",82.44,Leonardo Williams,North Carolina,Durham,Government Services
209,Synovus,1888,"1,001 - 5,000",82.43,Kevin Blair,Georgia,Columbus,Banking and Financial Services
210,Brighthouse Financial,2017,"1,001 - 5,000",82.39,Eric T. Steigerwalt,North Carolina,Charlotte,Insurance
211,Concord Hospital,1891,"1,001 - 5,000",82.35,Robert P. Steigmeyer,New Hampshire,Concord,Healthcare & Social Services
212,Primerica,1977,"1,001 - 5,000",82.32,Glenn J. Williams,Georgia,Duluth,Insurance
213,Appalachian State University,1899,>1000,82.28,Peter Hans,North Carolina,Boone,Education
214,Bucknell University,1846,>1000,82.15,John Bravman,Pennsylvania,Lewisburg,Education
215,Capella University,1993,>1000,82.13,Constance St. Germain,Minnesota,Minneapolis,Education
216,Matson,1882,"1,001 - 5,000",82.05,Matthew J. Cox,Hawaii,Honolulu,Transportation and Logistics
217,Vertex Pharmaceuticals,1989,"1,001 - 5,000",82.03,Reshma Kewalramani,Massachusetts,Boston,Drugs & Biotechnology
218,Milliman,1947,"1,001 - 5,000",81.96,Dermot Corry,Washington,Seattle,Professional Services
219,Datavant,2017,>1000,81.89,Pete McCabe,California,San Francisco,Health Care Equipment & Services
220,Bernhard (Engineering and Contracting),1919,"1,001 - 5,000",81.86,Rob Guthrie,Louisiana,Metairie,"Engineering, Manufacturing"
221,Arkansas Heart Hospital,1997,>1000,81.8,Bruce E. Murphy,Arkansas,Little Rock,Healthcare & Social Services
222,Ed Napleton Automotive Group,1931,"1,001 - 5,000",81.79,Edward Napleton,Illinois,Oakbrook Terrace,Automotive (Automotive and Suppliers)
223,Mercury Insurance,1962,"1,001 - 5,000",81.72,Gabriel Tirador,California,Los Angeles,Insurance
224,Charter Manufacturing,1930,"1,001 - 5,000",81.47,John W. Mellowes,Wisconsin,Mequon,"Engineering, Manufacturing"
225,ABC Technologies,1974,"5,001 - 10,000",81.41,Terry Campbell,Ontario,Toronto,Automotive (Automotive and Suppliers)
226,Philadelphia Insurance Companies,1980,"1,001 - 5,000",81.34,John W. Glomb Jr.,Pennsylvania,Bala Cynwyd,Insurance
227,City of Plano,1840,>1000,81.3,John B. Muns,Texas,Plano,Government Services
228,"Pinellas County, FL",1911,"1,001 - 5,000",81.27,Barry A. Burton,Florida,Clearwater,Government Services
229,TriMet,1969,"1,001 - 5,000",81.27,"Sam Desue, Jr",Oregon,Portland,Transportation and Logistics
230,athenahealth,1997,"1,001 - 5,000",81.27,Bob Segert,Massachusetts,Watertown,Health Care Equipment & Services
231,Myriad Genetics,1992,"1,001 - 5,000",81.24,Paul J. Diaz,Utah,Salt Lake City,Health Care Equipment & Services
232,California Resources Corporation,2014,"1,001 - 5,000",81.23,Francisco J. Leon,California,Long Beach,"Construction, Chemicals, Raw Materials"
233,Fast Retailing,1991,"100,001 - 500,000",81.22,Tadashi Tyanai,Yamaguchi,Yamaguchi,Retail and Wholesale
234,CareCentrix,1996,"1,001 - 5,000",81.16,Steve Horowitz,Florida,Tampa,Health Care Equipment & Services
235,The Michaels Organization,1973,"1,001 - 5,000",81.16,Mark Morgan,New Jersey,Camden,Business Services & Supplies
236,New American Funding,2003,"1,001 - 5,000",81.13,Rick Arvielo,California,Tustin,Banking and Financial Services
237,McAfee,1987,"1,001 - 5,000",81.07,Craig Boundy,California,San Jose,IT Software & Services
238,Veterans United,2002,>1000,81.05,Nathan Long,Missouri,Columbia,Banking and Financial Services
239,McCain Foods USA,1957,"10,001 - 50,000",80.98,Max Koeune,Ontario,Toronto,"Food, Soft Beverages, Alcohol & Tobacco"
240,Harmons,1932,>1000,80.98,Troy Johnson,Utah,West Valley,Retail and Wholesale
241,Hancock Whitney,1899,"1,001 - 5,000",80.97,John M. Hairston,Mississippi,Gulfport,Banking and Financial Services
242,Movement Mortgage,2008,"1,001 - 5,000",80.79,Casey Crawford,South Carolina,Fort Mill,Banking and Financial Services
