rank,company,founded,employees,score,ceo,state,hq,industry
24,Fröschl,1937,"1,001 - 5,000",8.02,Eduard Fröschl,Tyrol,Hall in Tirol,Construction
25,Pfizer,1956,201 - 500,8.01,Prof. Dr. Robin Rumler,Vienna,Wien,Chemicals and Pharmaceuticals
26,SKF,1907,"1,001 - 5,000",8.01,Rickard Gustafson,Upper Austria,Steyr,"Engineering, Manufacturing"
27,BearingPoint,2009,201 - 500,8.01,Andreas Unger,Vienna,Wien,"Consulting and Audit, Agencies and Legal Services"
28,Kotanyi,1881,"501 - 1,000",8.00,Michael Rudel,Lower Austria,Wolkersdorf im Weinviertel,"Food, Soft Beverages, FMCG"
29,"Versicherungsanstalt öffentlich Bediensteter, Eisenbahnen und Bergbau (BVAEB)",2020,"1,001 - 5,000",7.98,Dr. Gerhard Vogel,Vienna,Wien,"Healthcare, Social Services"
30,Infineon,1970,"1,001 - 5,000",7.96,Dr. Sabine Herlitschka,Carinthia,Villach,"Electronics, Electrical Engineering, Medical Devices"
31,Innsbrucker Kommunalbetriebe (IKB),1994,"501 - 1,000",7.95,DI Helmuth Müller,Tyrol,Innsbruck,"Raw Materials, Utilities"
32,Mars,1966,201 - 500,7.95,Grant F. Reid,Vienna,Wien / Bruck an der Leitha,"Food, Soft Beverages, FMCG"
33,Hilti,1941,201 - 500,7.94,Dr. Manfred Gutternigg,Vienna,Wien,Finished Goods and Consumer Goods
34,Haberkorn,1932,"501 - 1,000",7.92,Gerald Fitz,Vorarlberg,Wolfurt,Wholesale
35,Bankhaus Spängler,1828,201 - 500,7.91,Werner Zenz,Salzburg,Salzburg,Banking and Financial Services
36,Tiroler Versicherung,1821,201 - 500,7.91,Dr. Walter Schieferer,Tyrol,Innsbruck,Insurance
37,Microsoft,1991,201 - 500,7.89,Hermann Erlach,Vienna,Wien,"IT, Internet, Telecommunication"
38,SAP,1986,201 - 500,7.89,Christina Wilfinger,Vienna,Wien,"IT, Internet, Telecommunication"
39,FH Oberösterreich,1993,"501 - 1,000",7.87,Dr. Gerald Reisinger,Upper Austria,Wels,Education and Research
40,Energie AG,1892,"1,001 - 5,000",7.86,Prof. KR Ing. DDr. Werner Steinecker,Upper Austria,Linz,"Raw Materials, Utilities"
41,EBCONT group,2000,201 - 500,7.86,Alexander Deles,Lower Austria,Neulengbach,"IT, Internet, Telecommunication"
42,Niederösterreichische Versicherung,1923,"501 - 1,000",7.86,Stefan Jauk,Lower Austria,St. Pölten,Insurance
43,Montanuniversität Leoben,1840,"1,001 - 5,000",7.86,D. Waltraud Klasnic,Styria,Leoben,Education and Research
44,Hypo Oberösterreich,1891,201 - 500,7.85,Klaus Kumpfmüller,Upper Austria,Linz,Banking and Financial Services
45,Denzel,1991,"1,001 - 5,000",7.84,Gregor Strassl,Vienna,Wien,Retail and Retail Services
46,KSV1870,1870,201 - 500,7.84,Ricardo-José Vybiral,Vienna,Wien,Banking and Financial Services
47,KTM,1934,"1,001 - 5,000",7.84,Stefan Pierer,Upper Austria,Mattighofen,Automotive (Producers and Suppliers)
48,Akademie der bildenden Künste Wien,1688,201 - 500,7.84,Johan Frederik Hartle,Vienna,Wien,Education and Research
49,RedZac,1970,"1,001 - 5,000",7.84,Peter Osel,Lower Austria,Biedermannsdorf,Retail and Retail Services
50,Brau Union Österreich,1998,"1,001 - 5,000",7.83,Klaus Schörghofer,Upper Austria,Linz,"Food, Soft Beverages, FMCG"
51,Maschinenring,1961,"501 - 1,000",7.83,Gertraud Weigl,Upper Austria,Linz,"Business Services (HR, Real Estate, Call-Centers)"
52,Swietelsky Bau,1936,"5,001 - 10,000",7.82,Karl Weidlinger,Upper Austria,Linz,Construction
53,Doppelmayr/Garaventa,1892,"1,001 - 5,000",7.81,Thomas Pichler,Vorarlberg,Wolfurt,"Engineering, Manufacturing"
54,Technische Universität Graz,1811,"1,001 - 5,000",7.81,Harald Kainz,Styria,Graz,Education and Research
55,Holter,1873,"501 - 1,000",7.80,Jasmin Holter-Hofer,Upper Austria,Wels,Wholesale
56,Austria Trend Hotels,1988,"501 - 1,000",7.80,Gerhard Aigner,Vienna,Wien,"Travel, Accommodation, Leisure"
57,ÖBB,1923,"10,001 - 50,000",7.79,Andreas Matthä,Vienna,Wien,Transportation and Logistics
58,Deichmann,1913,"1,001 - 5,000",7.78,Georg Müller,Vienna,Wien,Retail and Retail Services
59,AT & S,1987,"1,001 - 5,000",7.78,Andreas Gerstenmayer,Styria,Leoben,"Electronics, Electrical Engineering, Medical Devices"
60,Helvetia,1858,"501 - 1,000",7.77,Thomas Neusiedler,Vienna,Wien,Insurance
61,Vienna House,1989,"1,001 - 5,000",7.76,Rupert Simoner,Vienna,Wien,"Travel, Accommodation, Leisure"
62,Flex,1969,"501 - 1,000",7.76,Revathi Advaithi,Carinthia,Althofen,"Electronics, Electrical Engineering, Medical Devices"
63,Fachhochschule St. Pölten,1976,"1,001 - 5,000",7.76,Gernot Kohl,Lower Austria,St. Pölten,Education and Research
64,Schrack Technik,1920,201 - 500,7.76,Wilhelm Großeibl,Vienna,Wien,Manufacture and Processing of Materials
65,ASFINAG,1982,"1,001 - 5,000",7.76,Josef Fiala,Vienna,Wien,Construction
66,LINZ AG,2000,"1,001 - 5,000",7.75,Eric Haider,Upper Austria,Linz,"Raw Materials, Utilities"
67,Linde Gas,1879,201 - 500,7.75,Steve Angel,Upper Austria,Stadl-Paura,Chemicals and Pharmaceuticals
68,EGGER,1961,"1,001 - 5,000",7.74,Thomas Leissing,Tyrol,St. Johann,Manufacture and Processing of Materials
69,GRAWE - Grazer Wechselseitige Versicherung,1828,"1,001 - 5,000",7.74,Klaus Scheitegel,Styria,Graz,Insurance
70,Erste Bank,1819,"10,001 - 50,000",7.74,Gerda Holzinger-Burgstaller,Vienna,Wien,Banking and Financial Services
71,Leyrer + Graf,1926,"1,001 - 5,000",7.73,Stefan Graf,Lower Austria,Gmünd,Construction
72,TÜV Austria,1872,"1,001 - 5,000",7.73,Stefan Haas,Lower Austria,Brunn am Gebirge,"Consulting and Audit, Agencies and Legal Services"
73,UNIQA,1811,"5,001 - 10,000",7.72,Andreas Brandstetter,Vienna,Wien,Insurance
74,OVB Allfinanzvermittlung,1992,"501 - 1,000",7.72,Markus Spellmeyer,Salzburg,Wals,Banking and Financial Services
75,EREMA,1983,>200,7.70,Michael Heitzinger,Upper Austria,Ansfelden,"Engineering, Manufacturing"
76,Austrian Power Grid (APG),1998,"501 - 1,000",7.70,Gerhard Christiner,Vienna,Wien,"Raw Materials, Utilities"
77,Neuman Aluminium,1780,"1,001 - 5,000",7.69,Cornelius Grupp,Lower Austria,Marktl,Manufacture and Processing of Materials
78,Smurfit Kappa,1851,"501 - 1,000",7.69,Günter Hochrathner,Upper Austria,Haid / Hörsching,Manufacture and Processing of Materials
79,Baumit,1911,"501 - 1,000",7.69,Georg Bursik,Lower Austria,Waldegg,Manufacture and Processing of Materials
80,KLIPP Frisör,1951,"1,001 - 5,000",7.69,Ewald Lanzl,Upper Austria,Wels,Retail and Retail Services
81,Pfanner Getränke,1856,201 - 500,7.68,Guenter Feusthuber,Vorarlberg,Lauterach,"Food, Soft Beverages, FMCG"
82,Raiffeisenlandesbank Vorarlberg,1889,201 - 500,7.68,Wilfried Hopfner,Vorarlberg,Bregenz,Banking and Financial Services
83,Porsche Holding,1947,"5,001 - 10,000",7.68,Hans Peter Schützinger,Salzburg,Salzburg,Wholesale
84,Hausmann,1946,201 - 500,7.68,Andreas Hausmann,Styria,Bruck an der Mur,Retail and Retail Services
85,Generali,1831,"1,001 - 5,000",7.68,Gregor Pilgram,Vienna,Wien,Insurance
86,Röfix,1888,201 - 500,7.67,Christian Höberl,Vorarlberg,Röthis,Manufacture and Processing of Materials
87,Rhomberg Bau,1886,"501 - 1,000",7.67,Martin Summer,Vorarlberg,Bregenz,Construction
88,TGW,1969,"1,001 - 5,000",7.67,Harald Schröpf,Upper Austria,Marchtrenk,Transportation and Logistics
89,Attensam,1980,"1,001 - 5,000",7.66,Oliver Attensam,Vienna,Wien,"Business Services (HR, Real Estate, Call-Centers)"
90,Donau Versicherungen,1867,"1,001 - 5,000",7.66,Dr. Judit Havasi,Vienna,Wien,Insurance
91,Kapsch,1892,"1,001 - 5,000",7.66,Georg Kapsch,Vienna,Wien,"IT, Internet, Telecommunication"
92,Head Sport,1950,"501 - 1,000",7.66,Johan Eliasch,Vorarlberg,Kennelbach,Finished Goods and Consumer Goods
93,Berndorf Gruppe,1843,"501 - 1,000",7.65,Franz Viehböck,Lower Austria,Berndorf,Manufacture and Processing of Materials
94,Ottakringer Unternehmensgruppe,2009,"501 - 1,000",7.65,Alfred Hudler,Vienna,Wien,"Food, Soft Beverages, FMCG"
95,Fachhochschule Burgenland,1993,"501 - 1,000",7.65,Georg Pehm,Burgenland,Eisenstadt,Education and Research
96,Raiffeisenlandesbank Oberösterreich,1894,"5,001 - 10,000",7.64,Heinrich Schaller,Upper Austria,Linz,Banking and Financial Services
97,i+R Gruppe,1904,"1,001 - 5,000",7.64,Joachim Alge,Vorarlberg,Lauterach,Construction
98,Würth,1962,"501 - 1,000",7.64,Alfred Wurmbrand,Lower Austria,Böheimkirchen,Wholesale
99,NÖM,1898,"501 - 1,000",7.63,Alfred Berger,Lower Austria,Baden,"Food, Soft Beverages, FMCG"
100,Hofer,1968,"10,001 - 50,000",7.62,Horst Leitner,Upper Austria,Sattledt,Retail and Retail Services
101,Privatklinik der Kreuzschwestern,2000,201 - 500,7.61,Robert Untermarzoner,Styria,Graz,"Healthcare, Social Services"
102,Frequentis,1947,"501 - 1,000",7.61,Norbert Haslacher,Vienna,Wien,"IT, Internet, Telecommunication"
103,Fachhochschule des BFI Wien,1996,"501 - 1,000",7.61,Eva Schießl-Foggensteiner,Vienna,Wien,Education and Research
104,Universität Graz,1585,"1,001 - 5,000",7.61,Ralph Zettl,Styria,Graz,Education and Research
105,Palfinger,1932,"1,001 - 5,000",7.61,Andreas Klauser,Salzburg,Bergheim,"Engineering, Manufacturing"
106,Bosch,1886,"1,001 - 5,000",7.60,Helmut Weinwurm,Vienna,Wien,Automotive (Producers and Suppliers)
107,Novartis,1996,"1,001 - 5,000",7.60,Shirley Gil Parrado,Vienna,Wien,Chemicals and Pharmaceuticals
108,Jysk,1988,>200,7.60,Lars Larsen,Vienna,Wien,Retail and Retail Services
109,Jungheinrich,1953,201 - 500,7.59,Andreas Ausweger,Vienna,Wien,"Engineering, Manufacturing"
110,VACE,1981,"501 - 1,000",7.59,Andreas Obermüller,Upper Austria,Linz,"Engineering, Manufacturing"
111,Prefa,1946,201 - 500,7.59,Leopold Pasquali,Lower Austria,Marktl,Construction
112,Cargo-Partner,1983,201 - 500,7.58,Stefan Krauter,Lower Austria,Fischamend,Transportation and Logistics
113,FERCHAU Engineering,1966,201 - 500,7.58,Frank Ferchau,Upper Austria,Linz,Automotive (Producers and Suppliers)
114,AUVA,1889,"5,001 - 10,000",7.58,Mario Watz,Vienna,Wien,"Healthcare, Social Services"
115,AB Elektronik,1967,201 - 500,7.57,Thomas Rinschede,Salzburg,Salzburg,"Electronics, Electrical Engineering, Medical Devices"
116,voestalpine,1938,"10,001 - 50,000",7.57,Herbert Eibensteiner,Upper Austria,Linz,Manufacture and Processing of Materials
117,Austro Control,1993,"1,001 - 5,000",7.57,Valerie Hackl,Vienna,Wien,Transportation and Logistics
118,AVL,1948,"1,001 - 5,000",7.57,Helmut O. List,Styria,Graz,Automotive (Producers and Suppliers)
119,BTV - Vier Länder Bank,1904,"501 - 1,000",7.57,Gerhard Burtscher,Tyrol,Innsbruck,Banking and Financial Services
120,Ordensklinikum Linz - Barmherzige Schwestern & Elisabethinen,1841,"1,001 - 5,000",7.56,Walter Kneidinger,Upper Austria,Linz,"Healthcare, Social Services"
121,Berglandmilch,1995,"1,001 - 5,000",7.56,Josef Braunshofer,Upper Austria,Wels,"Food, Soft Beverages, FMCG"
122,Pöttinger,1871,"1,001 - 5,000",7.56,Dr. Markus Baldinger,Upper Austria,Grieskirchen,"Engineering, Manufacturing"
123,Wiener Stadtwerke,1999,"10,001 - 50,000",7.56,Martin Krajcsir,Vienna,Wien,"Raw Materials, Utilities"
124,Herold,1919,201 - 500,7.55,Alberto Sanz de Lama,Lower Austria,Mödling,"Business Services (HR, Real Estate, Call-Centers)"
125,Fachhochschule Kufstein Tirol,1997,201 - 500,7.55,Thomas Madritsch,Tyrol,Kufstein,Education and Research
126,Sprecher Automation,2002,>200,7.55,Erwin Raffeiner,Upper Austria,Linz,"Electronics, Electrical Engineering, Medical Devices"
127,Raiffeisen Ware Austria (RWA),1898,"1,001 - 5,000",7.55,Reinhard Wolf,Lower Austria,Korneuburg,Wholesale
128,Weyland,1833,201 - 500,7.54,Norbert Thumfart,Upper Austria,St. Florian am Inn,Wholesale
129,ÖAG,1879,201 - 500,7.54,Christine Catasta,Vienna,Wien,Wholesale
130,3M,1961,201 - 500,7.53,Carmen Greider,Vienna,Wien,Finished Goods and Consumer Goods
131,"Österreichischer Automobil-, Motorrad- und Touringclub (ÖAMTC)",1946,"1,001 - 5,000",7.53,Gottfried Wanitschek,Vienna,Wien,Insurance
132,Porr,1869,"5,001 - 10,000",7.53,Thorsten Härtel,Vienna,Wien,Construction
133,ERBER Group,1983,201 - 500,7.53,Jan Vanbrabant,Lower Austria,Getzersdorf,"Food, Soft Beverages, FMCG"
134,Kleider Bauer,1951,"501 - 1,000",7.52,Peter Graf,Lower Austria,Perchtoldsdorf,Retail and Retail Services
135,EVN,1922,"1,001 - 5,000",7.52,Stefan Szyszkowitz,Lower Austria,Maria Enzersdorf,"Raw Materials, Utilities"
136,IKEA,1977,"1,001 - 5,000",7.51,Alpaslan Deliloglu,Lower Austria,Vösendorf,Retail and Retail Services
137,Haus der Barmherzigkeit,1864,"1,001 - 5,000",7.51,Prof. Dr. Christoph Gisinger,Vienna,Wien,"Healthcare, Social Services"
138,Raiffeisenlandesbank Burgenland,1928,201 - 500,7.50,Rudolf Könighofer,Burgenland,Eisenstadt,Banking and Financial Services
139,DieKärntner Sparkasse,1835,"501 - 1,000",7.50,Siegfried Mag. Huber,Carinthia,Klagenfurt,Banking and Financial Services
140,Canon,1975,201 - 500,7.49,Hermann Anderl,Vienna,Wien,"Electronics, Electrical Engineering, Medical Devices"
141,Best Western,1946,>200,7.49,Carmen Duecker,Vienna,Wien,"Travel, Accommodation, Leisure"
142,Pfeifer,1948,"501 - 1,000",7.49,Michael Pfeifer,Tyrol,Imst,Manufacture and Processing of Materials
143,Technische Universität Wien,1815,"5,001 - 10,000",7.49,Jörg P. Ponier,Vienna,Wien,Education and Research
144,Liebherr,1960,"1,001 - 5,000",7.49,Andreas Böhm,Salzburg,Bischofshofen,"Engineering, Manufacturing"
145,Kröswang,1974,201 - 500,7.48,Manfred Kröswang,Upper Austria,Grieskirchen,Wholesale
146,Bezirkskrankenhaus Kufstein,1961,"1,001 - 5,000",7.48,Carl Miller,Tyrol,Kufstein,"Healthcare, Social Services"
147,Raiffeisenlandesbank Kärnten,1895,"1,001 - 5,000",7.48,Peter Gauper,Carinthia,Klagenfurt am Wörthersee,Banking and Financial Services
148,Pappas Gruppe,1948,"1,001 - 5,000",7.47,Peter Pixner,Salzburg,Salzburg,Retail and Retail Services
149,Berner,1969,201 - 500,7.47,Wolfgang Sageder,Upper Austria,Braunau am Inn,Wholesale
150,Zurich,1872,"1,001 - 5,000",7.47,Andrea Stürmer,Vienna,Wien,Insurance
151,Pankl,1985,"1,001 - 5,000",7.46,Wolfgang Plasser,Styria,Kapfenberg,Automotive (Producers and Suppliers)
152,Takeda,1995,"1,001 - 5,000",7.46,Anthea Cherednichenko,Vienna,Wien,Chemicals and Pharmaceuticals
153,Blum,1952,"5,001 - 10,000",7.46,Philipp Blum,Vorarlberg,Höchst,Manufacture and Processing of Materials
154,Habau,1988,>200,7.46,Hubert Wetschnig,Upper Austria,Perg,Construction
155,Axians,1994,201 - 500,7.46,Mag. Edgar Reiter,Upper Austria,Linz,"IT, Internet, Telecommunication"
156,Illwerke vkw,1924,"1,001 - 5,000",7.45,Dr. Ludwig Summer,Vorarlberg,Bregenz,"Raw Materials, Utilities"
157,KELAG,1923,"1,001 - 5,000",7.45,Dr. Christian Schwarz,Vorarlberg,Bregenz,"Raw Materials, Utilities"
158,Banner Batterien,1937,"501 - 1,000",7.45,Andreas Bawart,Upper Austria,Linz,Finished Goods and Consumer Goods
159,Universität für Bodenkultur Wien (BOKU),1872,"1,001 - 5,000",7.45,Dr. Kurt Weinberger,Vienna,Wien,Education and Research
160,Oberbank,1869,"1,001 - 5,000",7.45,"Dr. Franz Gasselsberger, MBA",Upper Austria,Linz,Banking and Financial Services
161,Fischer Sports,1924,201 - 500,7.45,Mag. Franz Föttinger,Upper Austria,Ried im Innkreis,Finished Goods and Consumer Goods
162,Falkensteiner Hotels & Residences,1957,"501 - 1,000",7.44,Otmar Michaeler,Vienna,Wien,"Travel, Accommodation, Leisure"
163,Schachinger Logistik,1939,201 - 500,7.44,Mag. Christian Schachinger,Upper Austria,Hörsching,Transportation and Logistics
164,Getzner Textil,1818,"501 - 1,000",7.43,Roland Comploj,Vorarlberg,Bludenz,Retail and Retail Services
165,Universität für Musik und darstellende Kunst Wien,1817,"1,001 - 5,000",7.43,Mag.a art. Ulrike Sych,Vienna,Wien,Education and Research
166,Fujitsu,1923,>200,7.43,Wilhelm Petersmann,Vienna,Wien,"IT, Internet, Telecommunication"
167,Universität Klagenfurt,1970,"1,001 - 5,000",7.42,Univ.-Prof. Dr. Oliver Vitouch,Carinthia,Klagenfurt am Wörthersee,Education and Research
168,Eternit,1894,201 - 500,7.41,Hans-Jörg Kasper,Upper Austria,Vöcklabruck,Manufacture and Processing of Materials
169,Johannes Kepler Universität Linz (JKU),1966,"1,001 - 5,000",7.40,Univ.-Prof. Dr. Meinhard Lukas,Upper Austria,Linz,Education and Research
170,AHT,1983,"501 - 1,000",7.40,Martin Krutz,Styria,Rottenmann,"Engineering, Manufacturing"
171,Raiffeisenlandesbank Niederösterreich-Wien,2000,"501 - 1,000",7.40,Michael Höllerer,Vienna,Wien,Banking and Financial Services
172,Trumpf Maschinen,1923,"501 - 1,000",7.39,Dr. phil. Nicola Leibinger-Kammüller,Vienna,Wien,"Engineering, Manufacturing"
173,BUWOG,1951,201 - 500,7.38,Daniel Joachim Riedl,Vienna,Wien,"Business Services (HR, Real Estate, Call-Centers)"
174,Doka Group,1958,"1,001 - 5,000",7.38,Harald Zulehner,Lower Austria,Amstetten,Construction
175,Wüstenrot,1925,"1,001 - 5,000",7.38,Dr. Susanne Riess,Salzburg,Salzburg,Banking and Financial Services
176,COSMO CONSULT,1996,>200,7.38,Uwe Bergmann,Upper Austria,Steyr,"Consulting and Audit, Agencies and Legal Services"
177,Knapp,1952,"1,001 - 5,000",7.37,Gerald Hofer,Styria,Hart bei Graz,Transportation and Logistics
178,ALPLA,1955,>200,7.37,Philipp Lehner,Vorarlberg,Hard,Finished Goods and Consumer Goods
179,Siemens,1879,"5,001 - 10,000",7.37,KR Ing. Wolfgang Hesoun,Vienna,Wien,"Electronics, Electrical Engineering, Medical Devices"
180,Verbund,1947,"1,001 - 5,000",7.37,Michael Strugl,Vienna,Wien,"Raw Materials, Utilities"
181,Hartlauer,1971,"1,001 - 5,000",7.36,Robert F. Hartlauer,Upper Austria,Steyr,Retail and Retail Services
182,Universität Wien,1365,"5,001 - 10,000",7.36,Heinz W. Engl,Vienna,Wien,Education and Research
183,EV Group,1980,"501 - 1,000",7.36,Ing. Friedrich Paul Lindner,Upper Austria,St. Florian am Inn,"Engineering, Manufacturing"
184,Wirtschaftsuniversität Wien,1898,"1,001 - 5,000",7.36,Prof. Dr. Dr. h.c. Edeltraud Hanappi-Egger,Vienna,Wien,Education and Research
185,Strabag,1835,"10,001 - 50,000",7.36,Dr. Thomas Birtel,Vienna,Wien,Construction
186,Raiffeisen-Landesbank Tirol,1894,201 - 500,7.35,Reinhard Mayr,Tyrol,Innsbruck,Banking and Financial Services
187,esarom,1946,201 - 500,7.34,Michael Kornberger,Lower Austria,Oberrohrbach,"Food, Soft Beverages, FMCG"
188,L'Oréal,1912,201 - 500,7.33,Nicolas Hieronimus,Vienna,Wien,"Food, Soft Beverages, FMCG"
189,Patheon,1978,"501 - 1,000",7.33,Johann Schauer,Upper Austria,Linz,Chemicals and Pharmaceuticals
190,Hervis Sports,1973,"1,001 - 5,000",7.33,Roland Biladt,Salzburg,Salzburg,Retail and Retail Services
191,Magna Steyr,1957,"10,001 - 50,000",7.33,Frank Klein,Styria,Graz,Automotive (Producers and Suppliers)
192,Fill,1966,"501 - 1,000",7.33,Andreas Fill,Upper Austria,Gurten,"Engineering, Manufacturing"
193,Bank Burgenland,1928,"501 - 1,000",7.32,Christian Jauk,Burgenland,Eisenstadt,Banking and Financial Services
194,OMV,1956,"1,001 - 5,000",7.32,Alfred Stern,Vienna,Wien,"Raw Materials, Utilities"
195,Österr. Bundesforste,1997,"501 - 1,000",7.32,Dr. Rudolf Freidhager,Lower Austria,Purkersdorf,"Raw Materials, Utilities"
196,TK Maxx,1976,>200,7.31,David Averill,Vienna,Wien,Retail and Retail Services
197,Novomatic,1980,"1,001 - 5,000",7.31,Ryszard Presch,Lower Austria,Gumpoldskirchen,"Electronics, Electrical Engineering, Medical Devices"
198,Hasslacher,1901,"501 - 1,000",7.31,Christoph Kulterer,Carinthia,Sachsenburg,"Raw Materials, Utilities"
199,Delfort,2008,201 - 500,7.31,Martin Zahlbruckner,Upper Austria,Traun,Manufacture and Processing of Materials
200,TIWAG,1924,"1,001 - 5,000",7.30,Mag. Dr. Erich Entstrasser,Tyrol,Innsbruck,"Raw Materials, Utilities"
201,Oberösterreichische Versicherung,1974,"501 - 1,000",7.30,Mag. Othmar Nagl,Upper Austria,Linz,Insurance
202,Webhelp,1999,201 - 500,7.30,Thomas Berlemann,Vienna,Wien,"Business Services (HR, Real Estate, Call-Centers)"
203,Steiermärkische Sparkasse,1825,"1,001 - 5,000",7.30,Gerhard Fabisch,Styria,Graz,Banking and Financial Services
204,VOG,1916,201 - 500,7.30,Chrisoph Aschenbrenner,Upper Austria,Linz,Wholesale
205,Wirtschaftskammern Österreichs (WKO),1848,"1,001 - 5,000",7.30,Dr. Harald Mahrer,Vienna,Wien,"Consulting and Audit, Agencies and Legal Services"
206,HUMANIC,1872,"501 - 1,000",7.30,Wolfgang Neussner,Styria,Graz,Retail and Retail Services
207,Energie Burgenland,1898,"501 - 1,000",7.29,Mag. Dr. Stephan Sharma,Burgenland,Eisenstadt,"Raw Materials, Utilities"
208,Hypo Landesbank Vorarlberg,1897,"501 - 1,000",7.29,Michel Haller,Vorarlberg,Bregenz,Banking and Financial Services
209,Flughafen Wien,1938,"1,001 - 5,000",7.27,Dr. Günther Ofner,Vienna,Wien,Transportation and Logistics
210,HDI Versicherung,1875,201 - 500,7.27,Günther Weiß,Vienna,Wien,Insurance
211,Rail Cargo Group,2005,"5,001 - 10,000",7.27,Clemens Först,Vienna,Wien,Transportation and Logistics
212,Anton Paar,1922,"1,001 - 5,000",7.26,Dr. Friedrich Santner,Styria,Graz,"Electronics, Electrical Engineering, Medical Devices"
213,Spar,1954,"10,001 - 50,000",7.26,Fritz Poppmeier,Salzburg,Salzburg,Retail and Retail Services
214,TransGourmet,1963,"1,001 - 5,000",7.26,Mag. Manfred Hayböck,Upper Austria,Traun,Wholesale
215,Rupp,1908,"501 - 1,000",7.26,Josef Rupp,Vorarlberg,Hörbranz,"Food, Soft Beverages, FMCG"
216,Porsche Inter Auto,1907,"1,001 - 5,000",7.26,Harald Feilhauer,Salzburg,Salzburg,Retail and Retail Services
217,ENGIE,1947,"501 - 1,000",7.25,Jean-Marie Hubert,Vienna,Wien,"Raw Materials, Utilities"
218,Schelling,1917,201 - 500,7.25,Wolfgang Rohner,Vorarlberg,Schwarzach,"Engineering, Manufacturing"
219,Österreichische Beamtenversicherung (ÖBV),1895,"501 - 1,000",7.25,Mag. Josef Trawöger,Vienna,Wien,Insurance
220,Saubermacher,1979,"1,001 - 5,000",7.25,Ralf Mittermayr,Styria,Feldkirchen bei Graz,"Raw Materials, Utilities"
221,Santander,2009,201 - 500,7.25,Olaf Peter Poenisch,Vienna,Wien,Banking and Financial Services
222,FH Wiener Neustadt,1994,201 - 500,7.25,Mag. Armin Mahr,Lower Austria,Wiener Neustadt,Education and Research
223,STIWA,1972,"1,001 - 5,000",7.24,Josef Brandmayr,Upper Austria,Attnang-Puchheim,"Engineering, Manufacturing"
224,Treibacher Industrie,1898,"501 - 1,000",7.24,Rene Haberl,Carinthia,Althofen,"Raw Materials, Utilities"
225,AGRU,1948,"501 - 1,000",7.24,Alois Gruber,Upper Austria,Bad Hall,Manufacture and Processing of Materials
226,Tirol Kliniken,1190,"5,001 - 10,000",7.24,Stefan DEFLORIAN,Tyrol,Innsbruck,"Healthcare, Social Services"
