rank,company,founded,employees,score,ceo,state,hq,industry
27,CERN,1954,"1,001 - 5,000",8.16,Fabiola Gianotti,Geneva,Genf,Education and Research
28,Schweizerische Südostbahn,2001,"501 - 1,000",8.15,Thomas Küchler,St. Gallen,St. Gallen,Transportation and Logistics
29,Google,1998,"1,001 - 5,000",8.15,Patrick Warnking,Zürich,Zürich,"Internet, Telecommunications and IT"
30,Burckhardt Compression,1844,"501 - 1,000",8.14,Fabrice Billard,Zürich,Winterthur,Mechanical and Plant Engineering
31,Schroders,1967,201 - 500,8.13,Andreas Markwalder,Zürich,Zürich,International and Investment Banking
32,HEP Vaud Pädagogische Hochschule Waadt,2001,>200,8.12,Guillaume Vanhulst,Vaud,Lausanne,Education and Research
33,Tchibo Schweiz,2001,201 - 500,8.10,Marcel R. Saluz,Zürich,Wallisellen,Retail
34,Schweizerische Nationalbank,1906,"501 - 1,000",8.10,Thomas J. Jordan,Zürich,Zürich,International and Investment Banking
35,Landi Schweiz,1989,201 - 500,8.09,Ernst Hunkeler,Bern,Dotzigen,Retail
36,FHNW Fachhochschule Nordwestschweiz,2006,"1,001 - 5,000",8.09,Pierre Tulowitzki,Aargau,Windisch,Education and Research
37,Kantonsspital Baselland,2012,"1,001 - 5,000",8.08,Norbert Schnitzler,Basle-Country,Liestal,Healthcare and Social
38,Apple Schweiz,1976,"501 - 1,000",8.08,Rolf Weiss,Zürich,Zürich,Retail
39,EHB Eidgenössisches Hochschulinstitut für Berufsbildung,1972,201 - 500,8.07,Adrian Wüthrich,Bern,Zollikofen,Education and Research
40,Roche,1896,"10,001 - 50,000",8.07,Dr. Severin Schwan,Basle-City,Basel,Chemicals and Pharmaceuticals
41,Schweizerisches Rotes Kreuz,1866,201 - 500,8.07,Markus Mader,Bern,Bern,Healthcare and Social
42,Starbucks,2001,"501 - 1,000",8.07,Bernie Malou,Zürich,Volketswil,"Restaurants, Tourism, Sports and Recreational Services"
43,EMPA,1880,"1,001 - 5,000",8.07,Tanja Zimmermann,Zürich,Dübendorf,Education and Research
44,Oswald Nahrungsmittel,1951,201 - 500,8.06,Lea Paessens,Zug,Steinhausen,Manufacture of Food and other Consumer Goods
45,HG Commerciale,1899,"501 - 1,000",8.06,Martin Tobler,Zürich,Zürich,Production and Processing of Raw and Building Materials
46,Skyguide,1922,"1,001 - 5,000",8.05,Alex Bristol,Geneva,Genf,Transportation and Logistics
47,EPFL Eidgenössische Technische Hochschule Lausanne,1969,"5,001 - 10,000",8.05,Martin Vetterli,Vaud,Lausanne,Education and Research
48,Mirabaud & Cie,1819,201 - 500,8.04,Yves Mirabaud,Geneva,Genf,International and Investment Banking
49,Mammut Sports Group,1862,201 - 500,8.03,Greg Nieuwenhuys,Aargau,Seon,Retail
50,ZHAW Zürcher Hochschule für Angewandte Wissenschaften,2007,"1,001 - 5,000",8.03,Silvia Steiner,Zürich,Winterthur,Education and Research
51,Zurich,1872,"5,001 - 10,000",8.02,Juan Beer,Zürich,Zürich,Insurance
52,Swissquote Bank,1996,"501 - 1,000",8.01,Marc Bürki,Vaud,Gland,International and Investment Banking
53,Zuger Kantonsspital,1861,"1,001 - 5,000",8.00,Daniel Staffelbach,Zug,Baar,Healthcare and Social
54,ETH Eidgenössische Technische Hochschule Zürich,1855,"10,001 - 50,000",7.99,Joël Mesot,Zürich,Zürich,Education and Research
55,Victorinox,1884,"1,001 - 5,000",7.98,Carl Elsener junior,Schwyz,Ibach-Schwyz,Watches and Jewelry
56,Franke Gruppe,1911,>200,7.98,Patrik Wohlhauser,Aargau,Aarburg,"Electronics, Electrical Engineering, Medical Devices"
57,Sensirion,1998,"501 - 1,000",7.98,Marc von Waldkirch,Zürich,Stäfa,"Electronics, Electrical Engineering, Medical Devices"
58,PAX Gruppe,1876,201 - 500,7.97,Peter Kappeler,Basle-City,Basel,Insurance
59,GEWA Stiftung für berufliche Integration,1986,"501 - 1,000",7.96,Bernhard Zaugg,Bern,Zollifoken,Healthcare and Social
60,EKZ Elektrizitätswerke des Kantons Zürich,1908,"1,001 - 5,000",7.92,Urs Rengel,Zürich,Zürich,Energy and Communal Services
61,Lombard Odier,2002,"1,001 - 5,000",7.89,Jean-Pascal Porcherot,Geneva,Genf,International and Investment Banking
62,Basler Kantonalbank,1899,"501 - 1,000",7.89,Basil Heeb,Basle-City,Basel,Regional and Savings Banks
63,Novartis,1996,"10,001 - 50,000",7.89,Vasant Narasimhan,Basle-City,Basel,Chemicals and Pharmaceuticals
64,ABB,1988,"1,001 - 5,000",7.89,Björn Rosengren,Zürich,Zürich,Mechanical and Plant Engineering
65,Valiant Bank,1997,"1,001 - 5,000",7.88,Ewald Burgener,Bern,Bern,Regional and Savings Banks
66,Leica Geosystems,1997,"1,001 - 5,000",7.88,Thomas Harring,St. Gallen,Heerbrugg,"Electronics, Electrical Engineering, Medical Devices"
67,Bank CIC,1871,201 - 500,7.88,Thomas Müller,Basle-City,Basel,International and Investment Banking
68,Fust,1966,"1,001 - 5,000",7.87,Thomas Giger,St. Gallen,Oberbüren,Retail
69,Schwyzer Kantonalbank,1890,"501 - 1,000",7.85,Susanne Thellung,Schwyz,Schwyz,Regional and Savings Banks
70,B. Braun Medical,1973,"1,001 - 5,000",7.85,Roman Kübler,Lucerne,Sempach,Chemicals and Pharmaceuticals
71,Bürgenstock Hotel,1871,"501 - 1,000",7.84,Christian Sack,Nidwalden,Obbürgen,"Restaurants, Tourism, Sports and Recreational Services"
72,Badrutt's Palace Hotel,1896,>200,7.82,Richard Leuenberger,Grisons,St. Moritz,"Restaurants, Tourism, Sports and Recreational Services"
73,Groupe E,2005,"1,001 - 5,000",7.81,Jacques Mauron,Fribourg,Freiburg,Energy and Communal Services
74,Suva,1912,"1,001 - 5,000",7.80,Felix Weber,Lucerne,Luzern,Insurance
75,SWICA Gesundheitsorganisation,1993,"1,001 - 5,000",7.80,Carlo Conti,Zürich,Winterthur,Insurance
76,Zuwebe,1967,201 - 500,7.78,René Landolt,Zug,Baar,Healthcare and Social
77,BLS,1906,"1,001 - 5,000",7.78,Daniel Schafer,Bern,Bern,Transportation and Logistics
78,Marti Gruppe,1922,>200,7.77,Hermann Walpen,Bern,Moosseedorf,Construction
79,WWF,1961,201 - 500,7.75,Thomas Vellacott,Zürich,Zürich,Healthcare and Social
80,Universität Neuenburg,1909,"1,001 - 5,000",7.75,Kilian Stoffel,Neuchâtel,Neuenburg,Education and Research
81,BearingPoint Switzerland,2002,51 - 200,7.75,Iris Grewe,Zürich,Zürich,Consulting
82,CSS Versicherung,1899,"1,001 - 5,000",7.74,Philomena Colatrella,Lucerne,Luzern,Insurance
83,Universität Genf,1559,"5,001 - 10,000",7.73,Yves Flückiger,Geneva,Genf,Education and Research
84,VEBO,1964,"1,001 - 5,000",7.71,Marc Eggimann,Solothurn,Oensingen,Healthcare and Social
85,Lindenhofgruppe,1908,"1,001 - 5,000",7.70,Guido Speck,Bern,Bern,Healthcare and Social
86,Engel,1876,201 - 500,7.69,Markus Berger,Bern,Biel,Retail
87,Helsana Gruppe,1996,"1,001 - 5,000",7.69,Ronny Bächtold,Zürich,Dübendorf,Insurance
88,Coop,1890,"10,001 - 50,000",7.68,Joos Sutter,Basle-City,Basel,Retail
89,Ypsomed,1984,"1,001 - 5,000",7.68,Simon Michel,Bern,Burgdorf,"Electronics, Electrical Engineering, Medical Devices"
90,Merck,1929,"1,001 - 5,000",7.66,Florian Schick,Zug,Zug,Chemicals and Pharmaceuticals
91,Visana,1996,"1,001 - 5,000",7.65,Angelo Eggli,Bern,Bern,Insurance
92,Rheinmetall,1938,"1,001 - 5,000",7.65,Armin Papperger,Zürich,Zürich,Automotive and Vehicle Manufacturing and Sales
93,Lindt & Sprüngli,1898,"501 - 1,000",7.65,Ernst Tanner,Zürich,Kilchberg,Manufacture of Food and other Consumer Goods
94,OPO Oeschger,1926,201 - 500,7.64,Patrick Oeschger,Zürich,Kloten,Wholesale
95,Swiss Life,1857,"1,001 - 5,000",7.64,Markus Leibundgut,Zürich,Zürich,Insurance
96,Hotelplan Suisse,1935,"501 - 1,000",7.64,Laura Meyer,Zürich,Glattbrugg,"Restaurants, Tourism, Sports and Recreational Services"
97,Baloise Group,1863,"1,001 - 5,000",7.63,Gert De Winter,Basle-City,Basel,Insurance
98,Pictet & Cie,1805,"1,001 - 5,000",7.63,Renaud de Planta,Geneva,Genf,International and Investment Banking
99,Decathlon,1976,"501 - 1,000",7.63,Christian Ollier,Geneva,Genf,Retail
100,ti&m,2005,201 - 500,7.62,Thomas Wüst,Zürich,Zürich,"Internet, Telecommunications and IT"
101,Losinger Marazzi,1917,"501 - 1,000",7.62,Pascal Bärtschi,Bern,Bern,Construction
102,Jungfraubahn,1912,"501 - 1,000",7.61,Urs Kessler,Bern,Interlaken,Transportation and Logistics
103,Emil Egger,1931,"501 - 1,000",7.61,Michael Egger,St. Gallen,St. Gallen,Transportation and Logistics
104,MSC Cruises,1970,>200,7.61,Gianni Onorato,Zürich,Zürich,"Restaurants, Tourism, Sports and Recreational Services"
105,Schulthess Klinik,1883,"1,001 - 5,000",7.61,Andrea Rytz,Zürich,Zürich,Healthcare and Social
106,Axpo,2001,"1,001 - 5,000",7.59,Christoph Brand,Aargau,Baden,Energy and Communal Services
107,Givaudan Schweiz,1895,>200,7.59,Gilles Andrier,Geneva,Vernier,Chemicals and Pharmaceuticals
108,BKW,1898,"5,001 - 10,000",7.58,Suzanne Thoma,Bern,Bern,Energy and Communal Services
109,Services industriels de Genève,1896,>200,7.57,Christian Brunier,Geneva,Genf,Energy and Communal Services
110,Zürcher Kantonalbank,1869,"5,001 - 10,000",7.57,Martin Scholl,Zürich,Zürich,Regional and Savings Banks
111,JOWA,1931,"1,001 - 5,000",7.57,Hans-Rudolf Christen,Zürich,Volketswil,Manufacture of Food and other Consumer Goods
112,Kantonsspital Baden,1891,"1,001 - 5,000",7.57,Adrian Schmitter,Aargau,Baden,Healthcare and Social
113,Sanitas Krankenversicherung,1958,"501 - 1,000",7.57,Dr. Andreas Schönenberger,Zürich,Zürich,Insurance
114,SCHOTT Schweiz,1884,"501 - 1,000",7.57,Dr. Frank Heinricht,St. Gallen,St. Gallen,Production and Processing of Raw and Building Materials
115,St.Galler Kantonalbank,1868,"1,001 - 5,000",7.56,Roland Ledergerber,St. Gallen,St. Gallen,Regional and Savings Banks
116,Holcim Schweiz,1912,"1,001 - 5,000",7.55,Simon Kronenberg,Zürich,Zürich,Production and Processing of Raw and Building Materials
117,SAP Schweiz,1984,"501 - 1,000",7.55,Michael Locher-Tjoa,Bern,Biel,"Internet, Telecommunications and IT"
118,Swiss Medical Network,2002,"1,001 - 5,000",7.53,Dino Cauzza,Vaud,Genolier,Healthcare and Social
119,AXA Versicherungen,1875,"1,001 - 5,000",7.52,Fabrizio Petrillo,Zürich,Winterthur,Insurance
120,Accenture Schweiz,1989,"501 - 1,000",7.52,Marco Huwiler,Zürich,Zürich,Consulting
121,Barry Callebaut,1996,>200,7.51,Peter Boone,Zürich,Zürich,Manufacture of Food and other Consumer Goods
122,Schweizerische Bundesbahnen SBB,1902,"10,001 - 50,000",7.51,Vincent Ducrot,Bern,Bern,Transportation and Logistics
123,Abacus Research,1985,"501 - 1,000",7.50,Claudio Hintermann,St. Gallen,Wittenbach,"Internet, Telecommunications and IT"
124,Helvetia Versicherungen,1858,"1,001 - 5,000",7.49,Philipp Gmür,Basle-City,Basel,Insurance
125,Hug,1877,201 - 500,7.49,Anna Hug,Lucerne,Malters,Manufacture of Food and other Consumer Goods
126,TPG Transports Public Genevois,1883,"1,001 - 5,000",7.47,Denis Berdoz,Geneva,Genf,Transportation and Logistics
127,Adecco,1996,"501 - 1,000",7.47,Marcel Keller,Zürich,Zürich,Consulting
128,Kliniken Valens,1970,"1,001 - 5,000",7.47,Till Hornung,St. Gallen,Valens,Healthcare and Social
129,Centris,2002,201 - 500,7.47,Patrick Progin,Solothurn,Solothurn,"Internet, Telecommunications and IT"
130,PHZH Pädagogische Hochschule Zürich,2002,"501 - 1,000",7.47,Heinz Rhyn,Zürich,Zürich,Education and Research
131,Compass Group,1941,"1,001 - 5,000",7.46,Thomas Truttmann,Zürich,Kloten,"Restaurants, Tourism, Sports and Recreational Services"
132,Oerlikon,1906,"501 - 1,000",7.46,Roland Fischer,Schwyz,Pfäffikon,Production and Processing of Raw and Building Materials
133,Thurbo,2001,201 - 500,7.46,Claudia Bossert,Thurgovia,Kreuzlingen,Transportation and Logistics
134,Universität Zürich,1833,"5,001 - 10,000",7.45,Michael Schaepman,Zürich,Zürich,Education and Research
135,Vaudoise Versicherungen,1895,"1,001 - 5,000",7.45,Jean-Daniel Laffely,Vaud,Lausanne,Insurance
136,J.P. Morgan,1890,"501 - 1,000",7.45,Matteo Gianini,Geneva,Genf,International and Investment Banking
137,Alterszentren Zug,1959,>200,7.44,Peter Arnold,Zug,Zug,Healthcare and Social
138,Allianz,1890,"1,001 - 5,000",7.44,Ruedi Kubat,Zürich,Wallisellen,Insurance
139,Universität Bern,1834,"5,001 - 10,000",7.42,Prof. Dr. Christian Leumann,Bern,Bern,Education and Research
140,Philip Morris International,1957,"1,001 - 5,000",7.42,Dominique Leroux,Vaud,Lausanne,Manufacture of Food and other Consumer Goods
141,Insel Gruppe,2016,"10,001 - 50,000",7.42,Dr. med. h.c. Uwe E. Jocham,Bern,Bern,Healthcare and Social
142,CAMION TRANSPORT,1925,"1,001 - 5,000",7.42,Josef Jäger,St. Gallen,Will,Transportation and Logistics
143,Bell,1869,"1,001 - 5,000",7.42,Lorenz Wyss,Basle-City,Basel,Manufacture of Food and other Consumer Goods
144,Hamilton Bonaduz,1966,"1,001 - 5,000",7.41,Martin Frey,Grisons,Bonaduz,"Electronics, Electrical Engineering, Medical Devices"
145,Edmond de Rothschild,1923,"501 - 1,000",7.40,François Pauly,Geneva,Genf,International and Investment Banking
146,Traveco Transporte 24,1998,"501 - 1,000",7.40,Otti Häfliger,Zürich,Winterthur,Transportation and Logistics
147,Ricola,1930,201 - 500,7.40,Thomas P. Meier,Basle-Country,Laufen,Manufacture of Food and other Consumer Goods
148,HES-SO Fachhochschule Westschweiz,1998,"10,001 - 50,000",7.39,Luciana Vaccaro,Jura,Delémont,Education and Research
149,Direct Mail Company,1962,"1,001 - 5,000",7.39,Daniel Hügi,Basle-City,Basel,Transportation and Logistics
150,Interdiscount,1970,"1,001 - 5,000",7.38,Pierre Wenger,Bern,Jegenstorf,Retail
151,BDO,1932,"1,001 - 5,000",7.38,Thomas Studhalter,Zürich,Zürich,Consulting
152,Mibelle Group,1961,"501 - 1,000",7.38,Cornelia Schürch,St. Gallen,Buchs,Manufacture of Food and other Consumer Goods
153,Kantonsspital St.Gallen,1873,"5,001 - 10,000",7.37,Stefan Lichtensteiger,St. Gallen,St. Gallen,Healthcare and Social
154,Sika,1910,"1,001 - 5,000",7.37,Thomas Hasler,Zürich,Zürich,Production and Processing of Raw and Building Materials
155,Komax,1975,"501 - 1,000",7.36,Matijas Meyer,Lucerne,Dierikon,Mechanical and Plant Engineering
156,LVMH Swiss Manufactures,1987,"1,001 - 5,000",7.35,Bernard Arnault,Neuchâtel,La Chaux-de-Fonds,Watches and Jewelry
157,TITLIS Bergbahnen,1982,201 - 500,7.35,Norbert Patt,Obwalden,Engelberg,Transportation and Logistics
158,VBZ Verkehrsbetriebe Zürich,1896,"1,001 - 5,000",7.35,Marco Lüthi,Zürich,Zürich,Transportation and Logistics
159,Universität Lausanne,1537,"1,001 - 5,000",7.34,Frédéric Herman,Vaud,Lausanne,Education and Research
160,Universitätsspital Genf,1995,"10,001 - 50,000",7.34,Bertrand Levrat,Geneva,Genf,Healthcare and Social
161,Ferrum,1917,201 - 500,7.34,Ulrich Debrunner,Aargau,Schafisheim,Mechanical and Plant Engineering
162,adesso,1985,201 - 500,7.33,Hansjörg Süess,Zürich,Zürich,"Internet, Telecommunications and IT"
163,Delica,1928,"1,001 - 5,000",7.33,Raphael Gugerli,St. Gallen,Buchs,Manufacture of Food and other Consumer Goods
164,DuPont,2017,>200,7.32,Edward D. Breen,Geneva,Meyrin,Chemicals and Pharmaceuticals
165,DSM,1902,"501 - 1,000",7.32,"Geraldine Matchett, Dimitri de Vreeze",Aargau,Kaiseraugst,Manufacture of Food and other Consumer Goods
166,Denner,1969,"5,001 - 10,000",7.31,Mario Irminger,Zürich,Zürich,Retail
167,Ergon Informatik,1984,201 - 500,7.31,Gabriela Keller,Zürich,Zürich,"Internet, Telecommunications and IT"
168,Alpiq Gruppe,2009,"501 - 1,000",7.30,Antje Kanngiesser,Vaud,Lausanne,Energy and Communal Services
169,Electrolux,1919,201 - 500,7.30,Peter Barandun,Zürich,Zürich,"Electronics, Electrical Engineering, Medical Devices"
170,Loeb,1881,201 - 500,7.30,Ronald Christen,Bern,Bern,Retail
171,adidas,1949,201 - 500,7.29,Kasper Rorsted,Lucerne,Root,Retail
172,ALDI Schweiz,2005,"1,001 - 5,000",7.28,Jérôme Meyer,St. Gallen,Jonschwil,Retail
173,tl - transport publics Lausannois,1894,"1,001 - 5,000",7.27,Patricia Solioz Mathys,Vaud,Lausanne,Transportation and Logistics
174,Import Parfümerie,1976,"501 - 1,000",7.25,Michael Susta,Basle-City,Basel,Retail
175,BLKB Basellandschaftliche Kantonalbank,1864,"501 - 1,000",7.25,John Häfelfinger,Basle-Country,Liestal,Regional and Savings Banks
176,Siemens Schweiz,1894,"5,001 - 10,000",7.24,Matthias Rebellius,Zürich,Zürich,Automotive and Vehicle Manufacturing and Sales
177,Universität Freiburg,1889,"1,001 - 5,000",7.24,Astrid Epiney,Fribourg,Freiburg,Education and Research
178,SFS Group,1928,"1,001 - 5,000",7.23,Jens Breu,St. Gallen,Heerbrugg,Production and Processing of Raw and Building Materials
179,CHUV,1890,"10,001 - 50,000",7.23,Philippe Eckert,Vaud,Lausanne,Healthcare and Social
180,Spital Thun,1873,"1,001 - 5,000",7.23,Bruno Guggisberg,Bern,Thun,Healthcare and Social
181,Syngenta,2000,"1,001 - 5,000",7.22,J. Erik Fyrwald,Basle-City,Basel,Chemicals and Pharmaceuticals
182,Lonza,1897,"1,001 - 5,000",7.22,Pierre-Alain Ruffieux,Basle-City,Basel,Chemicals and Pharmaceuticals
183,Migros,1925,"50,001 - 100,000",7.21,Fabrice Zumbrunnen,Zürich,Zürich,Retail
184,Bischofszell Nahrungsmittel,1909,"1,001 - 5,000",7.21,Peter Hinder,Thurgovia,Bischofszell,Manufacture of Food and other Consumer Goods
185,Digitec Galaxus,2001,"1,001 - 5,000",7.21,Florian Teuteberg,Zürich,Zürich,Retail
186,CSD-Ingenieure,1970,"501 - 1,000",7.20,Jean-Pascal Gendre,Zürich,Zürich,Consulting
187,Orell Füssli Gruppe,1519,>200,7.20,Daniel Link,Zürich,Zürich,Retail
188,Jansen,1923,201 - 500,7.20,"Priska Jansen, Christoph Jansen",St. Gallen,Oberriet,Production and Processing of Raw and Building Materials
189,Frutiger Gruppe,1948,"1,001 - 5,000",7.19,Rudolf Lagger,Bern,Bern,Construction
190,The Swatch Group,1931,"10,001 - 50,000",7.18,Nick Hayek,Bern,Biel,Watches and Jewelry
191,Aare Seeland Mobil,1999,201 - 500,7.18,Fredy Miller,Bern,Langenthal,Transportation and Logistics
192,Confiserie Bachmann,1897,201 - 500,7.16,"Daniel Weber, Jacqueline Di Marco",Lucerne,Luzern,Manufacture of Food and other Consumer Goods
193,Galderma,1981,201 - 500,7.16,Flemming Ørnskov,Vaud,Lausanne,Chemicals and Pharmaceuticals
194,LGT,1920,"501 - 1,000",7.15,Heinrich Henckel,Basle-City,Basel,International and Investment Banking
195,Home Instead,2007,"1,001 - 5,000",7.15,Paul Fritz,Aargau,Rheinfelden,Healthcare and Social
196,Bürgerspital Basel,1265,"1,001 - 5,000",7.15,Beat Ammann,Basle-City,Basel,Healthcare and Social
197,Müller Schweiz,2005,"1,001 - 5,000",7.14,"Erwin Müller, Günther Helm",Aargau,Oberentfelden,Retail
198,Derendinger,1930,201 - 500,7.14,Kurt Schnyder,Zug,Cham,Automotive and Vehicle Manufacturing and Sales
199,Abbott,1888,201 - 500,7.14,Miles D. White,Zug,Baar,Chemicals and Pharmaceuticals
200,TUI,1923,201 - 500,7.13,Philipp von Czapiewski,Zürich,Zürich,"Restaurants, Tourism, Sports and Recreational Services"
201,Gewerkschaft Unia,2005,"1,001 - 5,000",7.12,Vania Alleva,Bern,Bern,Healthcare and Social
202,Micarna,1958,"1,001 - 5,000",7.11,Peter Hinder,Fribourg,Courtepin,Manufacture of Food and other Consumer Goods
203,Johnson & Johnson,1959,"1,001 - 5,000",7.10,Andrea Ostinelli,Basle-City,Basel,Chemicals and Pharmaceuticals
204,Hälg Building Services Group,1922,"1,001 - 5,000",7.10,Roger Baumer,St. Gallen,St. Gallen,Construction
205,Vinci Energies Schweiz,1899,"1,001 - 5,000",7.09,Remy Wittwer,Zürich,Zürich,"Electronics, Electrical Engineering, Medical Devices"
206,Deloitte,1845,"1,001 - 5,000",7.09,Reto Savoia,Zürich,Zürich,Consulting
207,MSD Merck Sharp & Dohme,1891,"1,001 - 5,000",7.08,Ans Heirman,Lucerne,Luzern,Chemicals and Pharmaceuticals
208,Dosenbach-Ochsner,1865,"1,001 - 5,000",7.08,Jürgen Pinggera,Zürich,Dietikon,Retail
209,Streck Transport,1946,201 - 500,7.08,Bernd Schäfer,Aargau,Möhlin,Transportation and Logistics
210,Luzerner Psychiatrie,2006,"1,001 - 5,000",7.08,Peter Schwegler,Lucerne,Luzern,Healthcare and Social
211,PostFinance,1906,"1,001 - 5,000",7.07,Hansruedi Köng,Bern,Bern,International and Investment Banking
212,Spital Schwyz,1857,"501 - 1,000",7.07,Franziska Föllmi,Schwyz,Schwyz,Healthcare and Social
213,Erne,1906,"501 - 1,000",7.07,Wolfgang Schwarzenbacher,Aargau,Laufenburg,Construction
214,Visilab,1988,"1,001 - 5,000",7.07,Daniel Mori,Geneva,Meyrin,Retail
215,Richemont,1988,"5,001 - 10,000",7.07,Jérôme Lambert,Geneva,Bellevue,Watches and Jewelry
216,Die Schweizerische Post,1849,"10,001 - 50,000",7.06,Roberto Cirillo,Bern,Bern,Transportation and Logistics
217,Emch Aufzüge,1880,51 - 200,7.05,Bernhard Emch,Bern,Bern,Mechanical and Plant Engineering
218,Nestlé,1905,"10,001 - 50,000",7.04,Ulf Mark Schneider,Vaud,Vevey,Manufacture of Food and other Consumer Goods
219,Mercedes-Benz Schweiz,1948,201 - 500,7.04,Marc Langenbrinck,Zürich,Schlieren,Automotive and Vehicle Manufacturing and Sales
220,CSL Behring,2004,"1,001 - 5,000",7.04,Paul Perreault,Bern,Bern,Chemicals and Pharmaceuticals
221,Vifor Pharma,2008,"1,001 - 5,000",7.03,Abbas Hussain,Zürich,Glattbrugg,Chemicals and Pharmaceuticals
222,Weidmann Electrical Technology,1877,>200,7.03,Dr. Daniel J. Tschudi; Jurg Brunner,Bern,Rapperswil,"Electronics, Electrical Engineering, Medical Devices"
223,Eben-Hézer-Stfitung,1936,"1,001 - 5,000",7.03,Dominique Praplan,Vaud,Lausanne,Healthcare and Social
224,Traitafina,1998,201 - 500,7.03,Stefan Strebel,Aargau,Lenzburg,Manufacture of Food and other Consumer Goods
225,Swisscom,1997,"10,001 - 50,000",7.02,Christoph Aeschlimann,Bern,Bern,"Internet, Telecommunications and IT"
226,von Bergen,1894,201 - 500,7.01,Marc von Bergen,Neuchâtel,Le Locle,Transportation and Logistics
227,CKW-Gruppe,1913,"1,001 - 5,000",7.01,Martin Schwab,Lucerne,Luzern,Energy and Communal Services
228,Stiftung Wendepunkt,1993,51 - 200,7.00,Werner Kübler,Aargau,Muhen,Healthcare and Social
229,Sympany,1914,"501 - 1,000",7.00,Michael Willer,Basle-City,Basel,Insurance
230,CSEM Centre Suisse d’Electronique et de Microtechnique,1984,"501 - 1,000",6.99,Alexandre Pauchard,Neuchâtel,Neuchâtel,Education and Research
231,PDAG Psychiatrische Dienste Aargau,1872,"1,001 - 5,000",6.98,Thomas Zweifel,Aargau,Brugg,Healthcare and Social
232,Qualipet,1991,"501 - 1,000",6.97,Rolf Boffa,Basle-City,Basel,Retail
233,Spitex,1995,"10,001 - 50,000",6.96,Thomas Heiniger,Bern,Bern,Healthcare and Social
234,SICPA,1927,"501 - 1,000",6.96,Philippe Amon,Vaud,Prilly,Chemicals and Pharmaceuticals
235,Remimag,1981,"501 - 1,000",6.95,Florian Eltschinger; Bastian Eltschinger,Lucerne,Rothenburg,"Restaurants, Tourism, Sports and Recreational Services"
236,HFR freiburger spital,2007,"1,001 - 5,000",6.95,Marc Devaud,Fribourg,Freiburg,Healthcare and Social
