rank,company,founded,employees,score,ceo,state,hq,industry
63,WL Gore & Associates,1958,"10,001 - 50,000",87.60,Bret Snyder,Delaware,Newark,"Engineering, Manufacturing"
64,Rutgers University,1766,">10,000",87.52,Jonathan Holloway,New Jersey,New Brunswick,Education
65,University of Pennsylvania,1740,"10,001 - 50,000",87.45,Wendell Pritchett,Pennsylvania,Philadelphia,Education
66,BMW Group,1975,"100,001 - 500,000",87.24,Sebastian Machenson,New Jersey,Woodcliff Lake,Automotive (Automotive and Suppliers)
67,Old Dominion Freight Line,1934,"10,001 - 50,000",87.08,Greg C. Gantt,North Carolina,Thomasville,Transportation and Logistics
68,Legacy Health,1989,"10,001 - 50,000",87.05,Kathryn Correia,Oregon,Portland,Healthcare & Social
69,Washington University in Saint Louis,1853,"5,001 - 10,000",87.04,Andrew D. Martin,Missouri,St. Louis,Education
70,Southwest Airlines,1967,"50,001 - 100,000",86.99,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
71,Vanderbilt University Medical Center,1874,"10,001 - 50,000",86.79,Jeffrey R. Balser,Tennessee,Nashville,Healthcare & Social
72,Navy Federal Credit Union,1933,"10,001 - 50,000",86.73,Mary McDuffie,Virginia,Vienna,Banking and Financial Services
73,American Express Global Business Travel,1850,"10,001 - 50,000",86.70,Paul Abbott,New Jersey,Jersey City,Business Services & Supplies
74,General Mills,1866,"10,001 - 50,000",86.68,Jeffrey L. Harmening,Minnesota,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
75,Memorial Sloan Kettering Cancer Center,1884,">10,000",86.61,Selwyn M. Vickers,New York,New York,Healthcare & Social
76,University of Washington,1861,"10,001 - 50,000",86.57,Ana Mari Cauce,Washington,Seattle,Education
77,Dell Technologies,1984,"10,001 - 50,000",86.55,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
78,Hallmark Cards,1910,"10,001 - 50,000",86.22,Mike Perry,Missouri,Kansas City,Packaged Goods
79,QuikTrip,1958,"10,001 - 50,000",86.17,Chet Cadieux,Oklahoma,Tulsa,Retail and Wholesale
80,SAP,1972,"100,001 - 500,000",86.15,Dj Paoni,Pennsylvania,Newtown Square,"IT, Internet, Software & Services"
81,University Hospitals,1866,"10,001 - 50,000",86.13,Cliff A. Megerian,Ohio,Cleveland,Healthcare & Social
82,Publix Super Markets,1930,"100,001 - 500,000",86.02,"Randall T. Jones, Sr.",Florida,Lakeland,Retail and Wholesale
83,Topgolf,2000,">10,000",85.83,Artie Starrs,Texas,Dallas,Travel & Leisure
84,Boeing,1916,"100,001 - 500,000",85.82,David L. Calhoun,Illinois,Chicago,Aerospace & Defense
85,ALDI,1976,">10,000",85.59,Jason Hart,Illinois,Batavia,Retail and Wholesale
86,IKEA,1985,"100,001 - 500,000",85.52,Jon Abrahamsson Ring,Pennsylvania,Conshohocken,Retail and Wholesale
87,Hyatt Hotels,1957,"10,001 - 50,000",85.44,Mark S. Hoplamazian,Illinois,Chicago,Travel & Leisure
88,Roche,1896,"100,001 - 500,000",85.44,Christoph Franz,Indiana,Indianapolis,Drugs & Biotechnology
89,UNC Health Care,1998,"5,001 - 10,000",84.86,A. Wesley Burks,North Carolina,Chapel Hill,Healthcare & Social
90,Purdue University,1869,">10,000",84.75,"Mitchell E. Daniels, Jr.",Indiana,West Lafayette,Education
91,BJC HealthCare,1937,"10,001 - 50,000",84.73,Richard J. Liekweg,Missouri,St. Louis,Healthcare & Social
92,"North Carolina State University, Raleigh",1887,"5,001 - 10,000",84.63,Randy Woodson,North Carolina,Raleigh,Education
93,Bosch,1886,"10,001 - 50,000",84.61,Mike Mansuetti,Michigan,Farmington Hills,"Engineering, Manufacturing"
94,Mass General Brigham,1994,"50,001 - 100,000",84.59,Anne Klibanski,Massachusetts,Somerville,Healthcare & Social
95,Johns Hopkins University,1876,"10,001 - 50,000",84.50,Ronald J. Daniels,Maryland,Baltimore,Education
96,Keller Williams Realty,1983,"100,001 - 500,000",84.49,Carl Liebert,Texas,Austin,Business Services & Supplies
97,Johnson & Johnson,1886,"100,001 - 500,000",84.46,Joaquin Duato,New Jersey,New Brunswick,Drugs & Biotechnology
98,Cleveland Clinic,1921,"50,001 - 100,000",84.44,Tomislav Mihaljevic,Ohio,Cleveland,Healthcare & Social
99,Deere & Company,1837,"50,001 - 100,000",84.37,John C. May,Illinois,Moline,Automotive (Automotive and Suppliers)
100,University of Florida,1853,"10,001 - 50,000",84.36,W. Kent Fuchs,Florida,Gainesville,Education
101,University of Alabama at Birmingham,1969,"10,001 - 50,000",84.35,Ray L. Watts,Alabama,Birmingham,Education
102,Scholastic,1920,"5,001 - 10,000",84.29,Peter Warwick,New York,New York,Media & Advertising
103,Procter & Gamble,1837,"10,001 - 50,000",84.23,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
104,Norton Healthcare,1886,"10,001 - 50,000",84.14,Russell F. Cox,Kentucky,Louisville,Healthcare & Social
105,General Dynamics,1952,"50,001 - 100,000",83.99,Phebe N. Novakovic,Virginia,Reston,Aerospace & Defense
106,Raytheon Technologies,1922,"100,001 - 500,000",83.61,Gregory J. Hayes,Massachusetts,Waltham,Aerospace & Defense
107,DTE Energy,1996,"5,001 - 10,000",83.58,Jerry Norcia,Michigan,Detroit,Utilities
108,UCHealth (Colorado),1921,"10,001 - 50,000",83.45,Elizabeth B. Concordia,Colorado,Aurora,Healthcare & Social
109,United States Environmental Protection Agency (EPA),1970,"10,001 - 50,000",83.38,Michael S. Regan,District of Columbia,Washington,Government Services
110,Guardian Life Ins. Co. of America,1860,"5,001 - 10,000",83.33,Andrew J. Mcmahon,New York,New York,Insurance
111,Chevron,1879,"10,001 - 50,000",83.27,Michael K. Wirth,California,San Ramon,"Construction, Oil & Gas Operations, Mining and Chemicals"
112,3M,1902,"10,001 - 50,000",83.27,Michael F. Roman,Minnesota,St. Paul,Packaged Goods
113,IBM,1911,"100,001 - 500,000",83.07,Arvind Krishna,New York,Armonk,"IT, Internet, Software & Services"
114,Humana,1961,"50,001 - 100,000",83.03,Bruce D. Broussard,Kentucky,Louisville,Insurance
115,United States Department of the Interior,1849,"50,001 - 100,000",82.96,Deb Haaland,District of Columbia,Washington,Government Services
116,Genentech,1976,"10,001 - 50,000",82.96,Alexander Hardy,California,South San Francisco,Drugs & Biotechnology
117,State of Maine,1820,"50,001 - 100,000",82.94,Janet T. Mills,Maine,Augusta,Government Services
118,Paychex,1971,"10,001 - 50,000",82.86,John B. Gibson Jr,New York,Rochester,Business Services & Supplies
119,Deaconess Health System,1892,">5,000",82.75,Shawn MacCoy,Indiana,Evansville,Healthcare & Social
120,Cummins,1919,"50,001 - 100,000",82.73,Tom Linebarger,Indiana,Columbus,"Engineering, Manufacturing"
121,University of Texas at Austin,1883,"10,001 - 50,000",82.40,Jay Hartzell,Texas,Austin,Education
122,Choctaw Nation of Oklahoma,1830,">10,000",82.22,Gary Batton,Oklahoma,Durant,Travel & Leisure
123,American Axle & Manufacturing,1994,"5,001 - 10,000",82.17,David C. Dauch,Michigan,Detroit,Automotive (Automotive and Suppliers)
124,West Virginia University,1867,"5,001 - 10,000",82.15,E.Gordon Gee,West Virginia,Morgantown,Education
125,BayCare,1997,"10,001 - 50,000",82.10,Tommy Inzina,Florida,Clearwater,Healthcare & Social
126,Merck,1891,"10,001 - 50,000",81.93,Robert M. Davis,New Jersey,Kenilworth,Drugs & Biotechnology
127,Baptist Health (Kentucky),1924,"10,001 - 50,000",81.93,Gerard Colman,Kentucky,Louisville,Healthcare & Social
128,Lilly,1876,"10,001 - 50,000",81.91,David A. Ricks,Indiana,Indianapolis,Drugs & Biotechnology
129,AbbVie,2013,"10,001 - 50,000",81.78,Richard A. Gonzalez,Illinois,North Chicago,Drugs & Biotechnology
130,United States Federal Reserve System,1913,">10,000",81.70,Jerome H. Powell,District of Columbia,Washington,Government Services
131,Corteva,2019,"10,001 - 50,000",81.67,Chuck Magro,Delaware,Wilmington,"Construction, Oil & Gas Operations, Mining and Chemicals"
132,Intuit,1983,"10,001 - 50,000",81.65,Sasan Goordazi,California,Mountain View,"IT, Internet, Software & Services"
133,Aya Healthcare,2001,">5,000",81.63,Alan Braynin,California,San Diego,Healthcare & Social
134,Moffit Cancer Center,1986,"5,001 - 10,000",81.48,Patrick Hwu,Florida,Tampa,Healthcare & Social
135,University of Georgia,1785,"10,001 - 50,000",81.40,Jere W. Morehead,Georgia,Athens,Education
136,BlueCross BlueShield of Michigan,1939,"5,001 - 10,000",81.30,Daniel J. Loepp,Michigan,Detroit,Insurance
137,Dominion Energy,1983,"10,001 - 50,000",81.27,Robert M. Blue,Virginia,Richmond,Utilities
138,Kettering Health Network,1964,"10,001 - 50,000",81.26,Fred Manchur,Ohio,Dayton,Healthcare & Social
139,Fidelity National Financial,1847,"10,001 - 50,000",81.24,Mike Nolan,Florida,Jacksonville,Banking and Financial Services
140,Consolidated Edison,1823,"10,001 - 50,000",81.20,Timothy P. Cawley,New York,New York,Utilities
141,United States Department of Transportation (DOT),1967,"50,001 - 100,000",81.19,Pete Buttigieg,District of Columbia,Washington,Government Services
142,Auto-Owners Insurance,1916,"5,001 - 10,000",81.13,Jeffrey S. Tagsold,Michigan,Lansing,Insurance
143,Northwestern Mutual,1857,"5,001 - 10,000",81.07,John E. Schlifske,Wisconsin,Milwaukee,Insurance
144,Caterpillar,1925,"100,001 - 500,000",81.03,James Umpleby,Illinois,Deerfield,"Engineering, Manufacturing"
145,WVU Medicine West Virginia University Health System,1996,"10,001 - 50,000",80.98,Albert L. Wright Jr,West Virginia,Morgantown,Healthcare & Social
146,Alaska Airlines,1932,"10,001 - 50,000",80.89,Ben Minicucci,Washington,SeaTac,Transportation and Logistics
147,United States Department of State,1789,"10,001 - 50,000",80.88,Antony J. Blinken,District of Columbia,Washington,Government Services
148,Corning,1851,"50,001 - 100,000",80.84,Wendell P. Weeks,New York,Corning,"Engineering, Manufacturing"
149,Duke Energy,1904,">10,000",80.79,Lynn J. Good,North Carolina,Charlotte,Utilities
150,Bridgestone,1931,">5,000",80.71,Paolo Ferrari,Tennessee,Nashville,Automotive (Automotive and Suppliers)
151,BAE Systems,1999,"10,001 - 50,000",80.70,Charles Woodburn,Virginia,Falls Church,Aerospace & Defense
152,Pfizer,1849,"10,001 - 50,000",80.70,Albert Bourla,New York,New York,Drugs & Biotechnology
153,Hard Rock International,1971,"10,001 - 50,000",80.62,Jim Allen,Florida,Davie,Travel & Leisure
154,Skanska,1887,"10,001 - 50,000",80.56,Anders Danielsson,New York,New York,"Construction, Oil & Gas Operations, Mining and Chemicals"
155,Four Seasons Hotels and Resorts,1960,">10,000",80.34,John Davison,Ontario,Toronto,Travel & Leisure
156,Siemens,1847,"100,001 - 500,000",80.22,Barbara Humpton,District of Columbia,Washington,"Engineering, Manufacturing"
157,Thermo Fisher Scientific,1983,"50,001 - 100,000",80.16,Marc N. Casper,Massachusetts,Waltham,Drugs & Biotechnology
158,The Children's Hospital of Philadelphia,1855,"10,001 - 50,000",80.04,Madeline Bell,Pennsylvania,Philadelphia,Healthcare & Social
159,Health First,1995,">5,000",80.02,Steven Johnson,Florida,Rockledge,Healthcare & Social
160,Boston Scientific,1979,"10,001 - 50,000",79.96,Michael F. Mahoney,Massachusetts,Marlborough,Health Care Equipment & Services
161,Republic Services,1998,"10,001 - 50,000",79.89,Jon Vander Ark,Arizona,Phoenix,Utilities
162,United States Department of Agriculture,1862,">10,000",79.86,Thomas J. Vilsack,District of Columbia,Washington,Government Services
163,CommonSpirit Health,2019,"100,001 - 500,000",79.83,"Wright L. Lassiter, III",Illinois,Chicago,Healthcare & Social
164,McKesson,1833,"10,001 - 50,000",79.81,Brian S. Tyler,Texas,Irving,Health Care Equipment & Services
165,Carvana,2012,"10,001 - 50,000",79.69,"Ernie Garcia, III",Arizona,Tempe,Retail and Wholesale
166,The Hartford,1810,"10,001 - 50,000",79.58,Christopher J. Swift,Connecticut,Hartford,Insurance
167,United States General Services Administration,1949,"10,001 - 50,000",79.35,Robin Carnahan,District of Columbia,Washington,Government Services
168,Yale University,1701,"10,001 - 50,000",79.24,Peter Salovey,Connecticut,New Haven,Education
169,Adidas,1949,"50,001 - 100,000",79.22,Kasper Rørsted,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
170,ACE Hardware,1924,">5,000",79.04,John Venhuizen,Illinois,Oak Brook,Retail and Wholesale
171,Prudential Financial,1875,"10,001 - 50,000",78.88,Charles F. Lowrey,New Jersey,Newark,Banking and Financial Services
172,RSM US,1926,"10,001 - 50,000",78.85,Brian Becker,Illinois,Chicago,Professional Services
173,Kwik Trip/Kwik Star,1965,">10,000",78.82,Don Zietlow,Wisconsin,La Crosse,Retail and Wholesale
174,M&T Bank,1856,"10,001 - 50,000",78.78,René F. Jones,New York,Buffalo,Banking and Financial Services
175,University of Pittsburgh,1787,"10,001 - 50,000",78.71,Patrick Gallagher,Pennsylvania,Pittsburgh,Education
176,GlaxoSmithKline,2000,"50,001 - 100,000",78.68,Dame Emma Walmsley,Pennsylvania,Philadelphia,Drugs & Biotechnology
177,Tractor Supply Company,1938,"10,001 - 50,000",78.66,Hal Lawton,Tennessee,Brentwood,Retail and Wholesale
178,Nike,1964,">10,000",78.53,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
179,H&M,1947,"100,001 - 500,000",78.44,Helena Helmersson,New York,New York,"Clothing, Shoes, Sports Equipment"
180,Robert Half,1948,"10,001 - 50,000",78.42,M. Keith Waddell,California,Menlo Park,Business Services & Supplies
181,State of Utah,1896,"50,001 - 100,000",78.35,Spencer J. Cox,Utah,Salt Lake City,Government Services
182,"San Diego County, CA",1850,"10,001 - 50,000",78.27,Helen N. Robbins-Meyer,California,San Diego,Government Services
183,TD Bank,1855,"50,001 - 100,000",78.24,Bharat Masrani,New Jersey,Cherry Hill,Banking and Financial Services
184,Verizon Communications,1983,"100,001 - 500,000",78.09,Hans Vestberg,New York,New York,"Telecommunications Services, Cable Supplier"
185,Kohler,1873,"10,001 - 50,000",78.08,David Kohler,Wisconsin,Kohler,"Engineering, Manufacturing"
186,University of Oklahoma,1890,"10,001 - 50,000",78.03,"Joseph Harroz, Jr.",Oklahoma,Norman,Education
187,The Hershey Company,1894,"10,001 - 50,000",78.01,Michele Buck,Pennsylvania,Derry,"Food, Soft Beverages, Alcohol & Tobacco"
188,Toyota USA,1937,"100,001 - 500,000",77.98,Tetsuo “Ted” Ogawa,Texas,Plano,Automotive (Automotive and Suppliers)
189,Cardinal Health,1971,"10,001 - 50,000",77.82,Mike Kaufmann,Ohio,Dublin,Health Care Equipment & Services
190,Huntington National Bank,1866,"10,001 - 50,000",77.79,Stephen D. Steinour,Ohio,Columbus,Banking and Financial Services
191,American Family Insurance,1927,">5,000",77.59,Jack Salzwedel,Wisconsin,Madison,Insurance
192,Emerson Electric,1890,"50,001 - 100,000",77.57,Lal Karsanbhai,Missouri,St. Louis,"Engineering, Manufacturing"
193,SAIC,1969,"10,001 - 50,000",77.51,Nazzic Keene,Virginia,Reston,"IT, Internet, Software & Services"
194,Sandia National Laboratories,1948,">10,000",77.46,James S. Dr. Peery,New Mexico,Albuquerque,Aerospace & Defense
195,UnitedHealth Group,1977,"100,001 - 500,000",77.31,Andrew Witty,Minnesota,Minnetonka,Insurance
196,University of Wisconsin-Madison,1848,"10,001 - 50,000",77.30,Angela Adams,Wisconsin,Madison,Education
197,Pitney Bowes,1920,"5,001 - 10,000",77.28,Marc B. Lautenbach,Connecticut,Stamford,Transportation and Logistics
198,PSEG (Public Service Enterprise Group),1903,"10,001 - 50,000",77.27,Ralph Izzo,New Jersey,Newark,Utilities
199,Best Buy,1966,"100,001 - 500,000",77.18,Corie Barry,Minnesota,Richfield,Retail and Wholesale
200,Chanel,1910,">10,000",77.15,Alain Wertheimer,New Jersey,Piscataway Township,Packaged Goods
201,General Motors,1908,"50,001 - 100,000",76.91,Mary T. Barra,Michigan,Detroit,Automotive (Automotive and Suppliers)
202,Nelnet,1996,"5,001 - 10,000",76.84,Jeffrey R. Noordhoek,Nebraska,Lincoln,Banking and Financial Services
203,MGM Resorts,1986,"50,001 - 100,000",76.84,William J. Hornbuckle,Nevada,Las Vegas,Travel & Leisure
204,Textron,1923,"10,001 - 50,000",76.78,Scott C. Donnelly,Rhode Island,Providence,Aerospace & Defense
205,Fidelity National Information Services (FIS),2006,"50,001 - 100,000",76.62,Gary Norcross,Florida,Jacksonville,"IT, Internet, Software & Services"
206,Tesla,2003,"50,001 - 100,000",76.61,Elon Musk,California,Palo Alto,Automotive (Automotive and Suppliers)
207,PNC Financial Services,1845,"50,001 - 100,000",76.58,William S. Demchak,Pennsylvania,Pittsburgh,Banking and Financial Services
208,H&R Block,1955,"1,001 - 5,000",76.51,Jeffrey J. Jones II,Missouri,Kansas City,Professional Services
209,JPMorgan Chase,2000,"100,001 - 500,000",76.41,James Dimon,New York,New York,Banking and Financial Services
210,Royal Dutch Shell,1907,"50,001 - 100,000",76.18,Ben van Beurden,Texas,Houston,"Construction, Oil & Gas Operations, Mining and Chemicals"
211,PricewaterhouseCoopers,1998,"100,001 - 500,000",76.17,Robert E. Moritz,New York,New York,Professional Services
212,Zara,1975,"100,001 - 500,000",76.05,Andrew Callahan,New York,New York,"Clothing, Shoes, Sports Equipment"
213,United States Department of the Treasury,1789,"50,001 - 100,000",76.02,Janet Yellen,District of Columbia,Washington,Government Services
214,Sheetz,1952,">10,000",75.88,Travis Sheetz,Pennsylvania,Altoona,Retail and Wholesale
215,Hewlett Packard Enterprise,2015,"50,001 - 100,000",75.86,Antonio Neri,California,San Jose,"IT, Internet, Software & Services"
216,LVMH Moet Hennessy Louis Vuitton,1987,"50,001 - 100,000",75.80,Bernard Arnault,Île-de-France,Paris,"Clothing, Shoes, Sports Equipment"
217,US Foods,1989,"10,001 - 50,000",75.78,Andrew Iacobucci,Illinois,Rosemont,"Food, Soft Beverages, Alcohol & Tobacco"
218,State of Tennessee,1796,"10,001 - 50,000",75.63,Bill Lee,Tennessee,Nashville,Government Services
219,"University of Tennessee, Knoxville",1794,"10,001 - 50,000",75.63,Joe DiPietro,Tennessee,Knoxville,Education
220,State of Nevada,1859,">10,000",75.58,Laura Freed,Nevada,Carson City,Government Services
221,Hitachi,1910,"100,001 - 500,000",75.51,Toshiaki Higashihara,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
222,Ford Motor,1903,"100,001 - 500,000",75.49,"James D. Farley, Jr.",Michigan,Dearborn,Automotive (Automotive and Suppliers)
223,Kellogg Company,1906,"10,001 - 50,000",75.45,Steven Cahillane,Michigan,Battle Creek,"Food, Soft Beverages, Alcohol & Tobacco"
224,Daimler Truck North America,2008,"50,001 - 100,000",75.43,John O'Leary,Oregon,Portland,Automotive (Automotive and Suppliers)
225,Bank of America,1904,"100,001 - 500,000",75.30,Brian Moynihan,North Carolina,Charlotte,Banking and Financial Services
226,Mars,1911,"100,001 - 500,000",75.26,Grant F. Reid,Virginia,McLean,"Food, Soft Beverages, Alcohol & Tobacco"
227,eBay,1995,"5,001 - 10,000",75.20,Jamie Iannone,California,San Jose,Retail and Wholesale
228,Interpublic Group (IPG),1930,"50,001 - 100,000",75.20,Philippe Krakowsky,New York,New York,Media & Advertising
229,"Fairfax County Public Schools, Falls Church, VA",1870,"10,001 - 50,000",75.01,Scott Brabrand,Virginia,Falls Church,Education
230,Chick-fil-A,1946,"100,001 - 500,000",74.95,Dan T. Cathy,Georgia,Atlanta,Restaurants
231,Oregon Health & Science University,1887,"10,001 - 50,000",74.84,Danny Jacobs,Oregon,Portland,Education
232,Georgia-Pacific,1927,"10,001 - 50,000",74.80,Christian Fischer,Georgia,Atlanta,Packaged Goods
233,Harvard University,1636,"10,001 - 50,000",74.74,Alan M. Garber,Massachusetts,Cambridge,Education
234,United States Department of Labor,1913,"10,001 - 50,000",74.64,Christina Yancey,District of Columbia,Washington,Government Services
235,Accenture,1989,"500,001 - 1,000,000",74.59,Julie Sweet,New York,New York,Professional Services
236,HP,1939,"50,001 - 100,000",74.56,Enrique Lores,California,Palo Alto,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment"
237,Nissan Motor,1933,">10,000",74.53,Makoto Uchida,Tennessee,Smyrna,Automotive (Automotive and Suppliers)
238,JM Smucker,1897,"50,001 - 100,000",74.48,Mark Smucker,Ohio,Orrville,"Food, Soft Beverages, Alcohol & Tobacco"
