rank,company,founded,employees,score,ceo,state,hq,industry
38,Amgen,1980,"10,001 - 50,000",93.62,Robert Bradway,California,Thousand Oaks,Drugs & Biotechnology
39,Progressive,1937,"50,001 - 100,000",93.62,Tricia Griffith,Ohio,Mayfield Village,Insurance
40,Finance of America Companies,2013,"501 - 1,000",93.61,Graham Fleming,Texas,Irving,Banking and Financial Services
41,Nationwide Children's Hospital,1892,"10,001 - 50,000",93.59,Timothy Robinson,Ohio,Columbus,Healthcare & Social Services
42,Premium Retail Services,1985,>10000,93.52,Brian Travers Kevin Travers,Missouri,Chesterfield,Business Services & Supplies
43,Goodwill Industries of Greater New York & Northern New Jersey,1915,>1000,93.35,Katy Gaul-Stigge,New York,Brooklyn,Retail and Wholesale
44,NVIDIA,1993,"10,001 - 50,000",93.34,Jensen Huang,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
45,American Electric Power,1906,"10,001 - 50,000",93.16,Julie Sloat,Ohio,Columbus,Utilities
46,Cincinnati Children's,1883,"10,001 - 50,000",93.13,Steve Davis,Ohio,Cincinnati,Healthcare & Social Services
47,Intuit,1983,"10,001 - 50,000",92.97,Sasan Goordazi,California,Mountain View,IT Software & Services
48,Co-op Solutions,1981,>1000,92.88,Todd Clark,California,Rancho Cucamonga,Banking and Financial Services
49,Memorial Sloan Kettering Cancer Center,1884,"10,001 - 50,000",92.78,Selwyn M. Vickers,New York,New York,Healthcare & Social Services
50,HonorHealth,1962,"10,001 - 50,000",92.77,Todd LaPorte,Arizona,Scottsdale,Healthcare & Social Services
51,Choctaw Nation of Oklahoma,1820,"10,001 - 50,000",92.76,Gary Batton,Oklahoma,Tuskahoma,Government Services
52,Alpha Baking Company,1979,"501 - 1,000",92.72,Lawrence L. Marcucci,Illinois,Chicago,"Food, Soft Beverages, Alcohol & Tobacco"
53,Discover Financial Services,1985,"10,001 - 50,000",92.71,John Owen,Illinois,Riverwoods,Banking and Financial Services
54,Resources for Human Development (rhd),1970,>1000,92.64,Marco Giordano,Pennsylvania,Philadelphia,Healthcare & Social Services
55,Toyota Boshoku,1918,"10,001 - 50,000",92.61,Masayoshi Shirayanagi,Kentucky,Erlanger,Automotive (Automotive and Suppliers)
56,Raymond James Financial,1962,"10,001 - 50,000",92.57,Paul C. Reilly,Florida,St. Petersburg,Banking and Financial Services
57,Trader Joe's,1967,"10,001 - 50,000",92.44,Dan Bane,California,Monrovia,Retail and Wholesale
58,"Salesforce, Inc.",1999,"5,001 - 10,000",92.3,Marc Benioff,California,San Francisco,IT Software & Services
59,United States Environmental Protection Agency (EPA),1970,"10,001 - 50,000",92.29,Michael S. Regan,District of Columbia,Washington,Government Services
60,IBM,1911,"100,001 - 500,000",92.28,Arvind Krishna,New York,Armonk,IT Software & Services
61,George Washington University,1821,"10,001 - 50,000",92.03,Ellen Granberg,District of Columbia,Washington,Education
62,Great American Insurance,1872,"5,001 - 10,000",92.02,Chee Keng Koon,Ohio,Cincinnati,Insurance
63,Epic Games,1991,"1,001 - 5,000",91.97,Tim Sweeney,North Carolina,Cary,Media & Advertising
64,Costco Wholesale,1983,"100,001 - 500,000",91.84,Ron M. Vachris,Washington,Issaquah,Retail and Wholesale
65,Auto-Owners Insurance,1916,"5,001 - 10,000",91.82,Jeffrey S. Tagsold,Michigan,Lansing,Insurance
66,Dana-Farber Cancer Institute,1947,"5,001 - 10,000",91.77,Laurie H. Glimcher,Massachusetts,Boston,Healthcare & Social Services
67,Arkansas Blue Cross and Blue Shield,1929,"1,001 - 5,000",91.75,Curtis Barnett,Arkansas,Little Rock,Insurance
68,Stryker,1941,"10,001 - 50,000",91.74,Kevin A. Lobo,Michigan,Kalamazoo,Health Care Equipment & Services
69,JetBlue Airways,1999,"10,001 - 50,000",91.73,Robin Hayes,New York,Long Island City,Transportation and Logistics
70,New York-Presbyterian Hospital,1998,>10000,91.68,Steven J. Corwin,New York,New York,Healthcare & Social Services
71,Interim HealthCare,1966,"10,001 - 50,000",91.68,Paul Mastrapa,Florida,Sunrise,Healthcare & Social Services
72,LinkedIn,2002,"10,001 - 50,000",91.67,Ryan Roslansky,California,Sunnyvale,IT Software & Services
73,Intel,1968,"100,001 - 500,000",91.53,Patrick Gelsinger,California,Santa Clara,"Semiconductors, Electronics, Electrical Engineering"
74,Texas Health Resources,1997,"10,001 - 50,000",91.52,Barclay E. Berdan,Texas,Arlington,Healthcare & Social Services
75,D.R. Horton,1978,"10,001 - 50,000",91.52,David V. Auld,Texas,Arlington,"Construction, Chemicals, Raw Materials"
76,Workday,2005,"10,001 - 50,000",91.5,Aneel Bhuri,California,Pleasanton,IT Software & Services
77,Experian Information Solutions,1992,"10,001 - 50,000",91.44,Brian Cassin,California,Costa Mesa,Business Services & Supplies
78,Nike,1964,"50,001 - 100,000",91.41,John Donahoe,Oregon,Beaverton,"Clothing, Shoes, Sports Equipment"
79,Procter & Gamble,1837,"10,001 - 50,000",91.19,Jon R. Moeller,Ohio,Cincinnati,Packaged Goods
80,AbbVie,2013,"10,001 - 50,000",91.16,Richard A. Gonzalez,Illinois,North Chicago,Drugs & Biotechnology
81,TD Bank,1855,"100,001 - 500,000",91.1,Bharat Masrani,New Jersey,Cherry Hill,Banking and Financial Services
82,The University of Kansas Health System,1906,"10,001 - 50,000",91.03,Bob Page,Kansas,Kansas City,Healthcare & Social Services
83,Community Healthcare System (Indiana),1962,"5,001 - 10,000",91.03,Randy Neiswonger,Indiana,Indianapolis,Healthcare & Social Services
84,United Rentals,1997,"10,001 - 50,000",90.99,Matthew J. Flannery,Connecticut,Stamford,Business Services & Supplies
85,Citizens Financial Group,1828,"10,001 - 50,000",90.95,Bruce Van Saun,Rhode Island,Providence,Banking and Financial Services
86,Nintendo,1889,"1,001 - 5,000",90.9,Doug Bowser,Washington,Redmond,IT Software & Services
87,Navy Federal Credit Union,1933,"10,001 - 50,000",90.89,Mary McDuffie,Virginia,Vienna,Banking and Financial Services
88,Texas Instruments,1930,"10,001 - 50,000",90.85,Richard K. Templeton,Texas,Dallas,"Semiconductors, Electronics, Electrical Engineering"
89,InfoCision,1982,>1000,90.85,Sean Yalamanchi,Ohio,Akron,Business Services & Supplies
90,Wipro,1945,"100,001 - 500,000",90.85,Thierry Delaporte,Karnataka,Bangalore,IT Software & Services
91,Community Health Network,1976,"10,001 - 50,000",90.84,Bryan Mills,Indiana,Indianapolis,Healthcare & Social Services
92,BlueCross BlueShield of North Carolina,1933,"5,001 - 10,000",90.78,Tunde Sotunde,North Carolina,Durham,Insurance
93,University of Texas Southwestern Medical Center,1943,"10,001 - 50,000",90.76,Daniel K. Podolsky,Texas,Dallas,Healthcare & Social Services
94,EBSCO Information Services,1984,"1,001 - 5,000",90.57,Tim Collins,Massachusetts,Ipswich,Business Services & Supplies
95,Keller Williams Realty,1983,"100,001 - 500,000",90.57,Gary Keller,Texas,Austin,Business Services & Supplies
96,Washington University in Saint Louis,1853,"10,001 - 50,000",90.56,Andrew D. Martin,Missouri,St. Louis,Education
97,Aya Healthcare,2001,"5,001 - 10,000",90.55,Alan Braynin,California,San Diego,Healthcare & Social Services
98,Paychex,1971,"10,001 - 50,000",90.55,"John B. Gibson, Jr.",New York,Rochester,Business Services & Supplies
99,Norton Healthcare,1886,"10,001 - 50,000",90.5,Russell F. Cox,Kentucky,Louisville,Healthcare & Social Services
100,Michigan Medicine,1997,"10,001 - 50,000",90.42,Marschall S. Runge,Michigan,Ann Arbor,Healthcare & Social Services
101,BlueCross BlueShield of Tennessee,1945,>5000,90.39,JD Hickey,Tennessee,Chattanooga,Insurance
102,"The Ohio State University, Columbus",1870,"10,001 - 50,000",90.34,Kristina M. Johnson,Ohio,Columbus,Education
103,Emerson Electric,1890,"50,001 - 100,000",90.32,Lal Karsanbhai,Missouri,St. Louis,"Engineering, Manufacturing"
104,Amedisys Home Health & Hospice,1982,"10,001 - 50,000",90.32,Richard Ashworth,Louisiana,Baton Rouge,Healthcare & Social Services
105,Discount Tire,1960,>10000,90.32,Dean Muglia,Arizona,Scottsdale,Retail and Wholesale
106,Chickasaw Nation,1983,"10,001 - 50,000",90.26,Bill Anoatubby,Oklahoma,Ada,Travel & Leisure
107,America First Credit Union,1939,>1000,90.26,Thayne Shaffer,Utah,Ogden,Banking and Financial Services
108,Oklahoma State University - Stillwater,1890,>1000,90.24,Kayse Shrum,Oklahoma,Stillwater,Education
109,Caterpillar,1925,"100,001 - 500,000",90.23,James Umpleby,Illinois,Deerfield,"Engineering, Manufacturing"
110,Hallmark Cards,1910,"10,001 - 50,000",90.22,Mike Perry,Missouri,Kansas City,Packaged Goods
111,Syneos Health,1998,"10,001 - 50,000",90.22,Colin Shannon,North Carolina,Raleigh,Healthcare & Social Services
112,University of Utah Health Care,1965,"10,001 - 50,000",90.15,Dan Lundergan,Utah,Salt Lake City,Healthcare & Social Services
113,Mondelez International,2012,"10,001 - 50,000",90.15,Dirk Van de Put,Illinois,Deerfield,"Food, Soft Beverages, Alcohol & Tobacco"
114,Bank of America,1904,"100,001 - 500,000",90.12,Brian Moynihan,North Carolina,Charlotte,Banking and Financial Services
115,BMW Group,1975,"100,001 - 500,000",90.09,Sebastian Mackensen,New Jersey,Woodcliff Lake,Automotive (Automotive and Suppliers)
116,Baptist Health (Kentucky),1924,"10,001 - 50,000",90.04,Gerard Colman,Kentucky,Louisville,Healthcare & Social Services
117,"Live Nation Entertainment, Inc.",2005,"10,001 - 50,000",89.97,Michael Rapino,California,Beverly Hills,Travel & Leisure
118,Hyatt,1957,"50,001 - 100,000",89.96,Mark S. Hoplamazian,Illinois,Chicago,Travel & Leisure
119,Oregon Health & Science University,1887,"10,001 - 50,000",89.92,Danny Jacobs,Oregon,Portland,Education
120,Dell Technologies,1984,"10,001 - 50,000",89.89,Michael Dell,Texas,Round Rock,"Semiconductors, Electronics, Electrical Engineering"
121,Capital Group,1930,"5,001 - 10,000",89.88,Timothy D. Armour,California,Los Angeles,Banking and Financial Services
122,CarMax,1993,"10,001 - 50,000",89.84,Bill Nash,Virginia,Richmond,Retail and Wholesale
123,Ivanti,1985,"1,001 - 5,000",89.83,Jeff Abbott,Utah,South Jordan,IT Software & Services
124,Bobby Jones Links,2001,>1000,89.8,Whitney Crouse,Georgia,Atlanta,Travel & Leisure
125,Executive Management Services,1989,"1,001 - 5,000",89.77,David A. Bego,Indiana,Greenfield,Business Services & Supplies
126,Medtronic,1949,"10,001 - 50,000",89.73,Geoffrey S. Martha,Minnesota,Minneapolis,Health Care Equipment & Services
127,Sysco,1969,"10,001 - 50,000",89.65,Kevin P. Hourican,Texas,Houston,"Food, Soft Beverages, Alcohol & Tobacco"
128,Gundersen Health System,1902,>5000,89.64,Frank Perez-Guerra,Wisconsin,La Crosse,Healthcare & Social Services
129,Thermo Fisher Scientific,1983,"100,001 - 500,000",89.63,Marc N. Casper,Massachusetts,Waltham,Drugs & Biotechnology
130,Memorial Hermann Health System,1907,"10,001 - 50,000",89.61,David L. Callender,Texas,Houston,Healthcare & Social Services
131,Airbus,1970,"1,001 - 5,000",89.54,Guillaume Faury,South Holland,Leiden,"Engineering, Manufacturing"
132,Alvaria,1973,>1000,89.51,Jeff Cotten,Massachusetts,Westford,IT Software & Services
133,University of Virginia,1819,"10,001 - 50,000",89.48,James E. Ryan,Virginia,Charlottesville,Education
134,University of Alabama,1820,"10,001 - 50,000",89.48,Stuart R. Bell,Alabama,Tuscaloosa,Education
135,Cisco Systems,1984,"10,001 - 50,000",89.36,Chuck Robbins,California,San Jose,IT Software & Services
136,New Balance,1906,"5,001 - 10,000",89.33,Joe Preston,Massachusetts,Boston,"Clothing, Shoes, Sports Equipment"
137,St. Luke's University Health Network,1872,"10,001 - 50,000",89.22,Richard A. Anderson,Pennsylvania,Bethlehem,Healthcare & Social Services
138,Adidas,1949,"5,001 - 10,000",89.21,Bjørn Gulden,Oregon,Portland,"Clothing, Shoes, Sports Equipment"
139,Morgan Stanley,1931,"50,001 - 100,000",89.02,James Gorman,New York,New York,Banking and Financial Services
140,State University of New York,1948,>10000,88.99,John B. King,New York,Albany,Education
141,SoFi,2011,"1,001 - 5,000",88.98,Anthony Noto,California,San Fransisco,Banking and Financial Services
142,The University of Texas Health Science Center at Houston,1972,"10,001 - 50,000",88.96,Giuseppe Colasurdo,Texas,Huston,Healthcare & Social Services
143,University of North Carolina at Chapel Hill,1789,"10,001 - 50,000",88.92,David L. Boliek,North Carolina,Chapel Hill,Education
144,Wegmans Food Markets,1916,"50,001 - 100,000",88.86,Colleen Wegman,New York,Rochester,Retail and Wholesale
145,State of Michigan,1837,"10,001 - 50,000",88.85,Gretchen Whitmer,Michigan,Lansing,Government Services
146,Panasonic,1918,"100,001 - 500,000",88.83,Kazuhiro Tsuga,New Jersey,Newark,"Semiconductors, Electronics, Electrical Engineering"
147,Baylor College of Medicine,1900,"5,001 - 10,000",88.8,Paul Klotman,Texas,Houston,Education
148,Children's Mercy Kansas City,1897,>5000,88.79,Paul Kempinski,Missouri,Kansas City,Healthcare & Social Services
149,New York Life,1845,"10,001 - 50,000",88.78,Craig DeSanto,New York,New York,Insurance
150,HealthPartners,1957,"10,001 - 50,000",88.78,Andrea M. Walsh,Minnesota,Bloomington,Healthcare & Social Services
151,Schweitzer Engineering Laboratories (SEL),1982,"5,001 - 10,000",88.78,Dave Whitehead,Washington,Pullman,"Engineering, Manufacturing"
152,IKEA,1985,"100,001 - 500,000",88.76,Jon Abrahamsson Ring,Pennsylvania,Conshohocken,Retail and Wholesale
153,University of Iowa Hospitals & Clinics,1873,"10,001 - 50,000",88.75,Kimberly Hunter,Iowa,Iowa City,Healthcare & Social Services
154,American Axle & Manufacturing,1917,"5,001 - 10,000",88.72,David C. Dauch,Michigan,Detroit,Automotive (Automotive and Suppliers)
155,Nemours Children's Health System,1936,>5000,88.57,Lawrence Moss,Florida,Jacksonville,Healthcare & Social Services
156,Absolute Health Services,1994,>1000,88.55,Jerry Schroer,Ohio,North Canton,Healthcare & Social Services
157,Levi Strauss & Co,1853,"5,001 - 10,000",88.54,Chip Bergh,California,San Francisco,"Clothing, Shoes, Sports Equipment"
158,Michelin Group,1889,"100,001 - 500,000",88.51,Florent Menegaux,South Carolina,Greenville,Automotive (Automotive and Suppliers)
159,Purdue University,1869,"1,001 - 5,000",88.51,Mung Chiang,Indiana,West Lafayette,Education
160,Johnson Controls,1885,"10,001 - 50,000",88.46,George Oliver,Wisconsin,Milwaukee,"Engineering, Manufacturing"
161,Marriott International,1927,"100,001 - 500,000",88.44,Anthony Capuano,Maryland,Bethesda,Travel & Leisure
162,Volvo Group,1927,"10,001 - 50,000",88.4,Martin Lundstedt,North Carolina,Greensboro,Automotive (Automotive and Suppliers)
163,Sanofi,1973,"10,001 - 50,000",88.39,Paul Hudson,New Jersey,Bridgewater,Drugs & Biotechnology
164,Honda Motor,1959,"10,001 - 50,000",88.38,Noriya Kaihara,California,Torrance,Automotive (Automotive and Suppliers)
165,Safelite AutoGlass,1947,>10000,88.34,Renee Cacchillo,Ohio,Columbus,Retail and Wholesale
166,Halliburton,1919,"10,001 - 50,000",88.32,Alan M. Bennett,Texas,Houston,"Construction, Chemicals, Raw Materials"
167,Cleveland Clinic,1921,"50,001 - 100,000",88.32,Tomislav Mihaljevic,Ohio,Cleveland,Healthcare & Social Services
168,Harmons,1932,>1000,88.25,Troy Johnson,Utah,West Valley,Retail and Wholesale
169,Datavant,2017,>1000,88.19,Pete McCabe,California,San Francisco,Health Care Equipment & Services
170,HCL Technologies,1976,"100,001 - 500,000",88.18,C Vijayakumar,California,Sunnyvale,IT Software & Services
171,"Pinellas School District, Largo, FL",1912,"10,001 - 50,000",88.13,Kevin K. Hendrick,Florida,Largo,Education
172,Kwik Trip/Kwik Star,1965,"10,001 - 50,000",88.06,Scott Zietlow,Wisconsin,La Crosse,Retail and Wholesale
173,Lennar,1954,"10,001 - 50,000",88.02,Rick Beckwitt Jon Jaffe,Florida,Miami,"Construction, Chemicals, Raw Materials"
174,General Mills,1866,"10,001 - 50,000",87.97,Jeffrey L. Harmening,Minnesota,Minneapolis,"Food, Soft Beverages, Alcohol & Tobacco"
175,Anywhere Real Estate Inc.,2006,"5,001 - 10,000",87.94,Ryan M. Schneider,New Jersey,Madison,Business Services & Supplies
176,Microchip Technology,1989,>10000,87.94,Ganesh Moorthy,Arizona,Chandler,"Semiconductors, Electronics, Electrical Engineering"
177,"California State University, Fullerton",1962,"1,001 - 5,000",87.93,Framoze Virjee,California,Fullerton,Education
178,Rutgers University,1766,"10,001 - 50,000",87.81,Jonathan Holloway,New Jersey,New Brunswick,Education
179,University of Wisconsin-Madison,1848,"10,001 - 50,000",87.77,Jay O. Rothman,Wisconsin,Madison,Education
180,Ralph Lauren,1967,"10,001 - 50,000",87.76,Patrice Louvet,New York,New York,"Clothing, Shoes, Sports Equipment"
181,American Family Insurance,1927,"10,001 - 50,000",87.72,Bill Westrate,Wisconsin,Madison,Insurance
182,State of Minnesota,1858,"50,001 - 100,000",87.64,Tim Walz,Minnesota,Saint Paul,Government Services
183,State of Connecticut,1788,"10,001 - 50,000",87.63,Ned Lamont,Connecticut,Hartford,Government Services
184,Alaska Airlines,1932,"10,001 - 50,000",87.49,Ben Minicucci,Washington,SeaTac,Transportation and Logistics
185,Gwinnett County Public Schools (GCPS),1996,"10,001 - 50,000",87.47,Calvin J. Watts,Georgia,Suwanee,Education
186,United States Department of Transportation (DOT),1967,"50,001 - 100,000",87.47,Pete Buttigieg,District of Columbia,Washington,Government Services
187,Cushman & Wakefield,1917,"10,001 - 50,000",87.46,John Forrester,Illinois,Chicago,Business Services & Supplies
188,Volkswagen,1955,"500,001 - 1,000,000",87.39,Pablo Di Si,Virginia,Herndon,Automotive (Automotive and Suppliers)
189,U.S. Cellular,1983,"1,001 - 5,000",87.34,Laurent Therivel,Illinois,Chicago,"Telecommunications Services, Cable Supplier"
190,Acument Global Technologies,1995,"1,001 - 5,000",87.19,Daniel Di Sebastian,Michigan,Sterling Heights,"Engineering, Manufacturing"
191,Big 5 Sporting Goods,1955,"5,001 - 10,000",87.18,Steven G. Miller,California,El Segundo,Retail and Wholesale
192,University of Houston,1927,"10,001 - 50,000",87.16,Renu Khator,Texas,Houston,Education
193,Victoria’s Secret & Co.,1977,"10,001 - 50,000",87.15,Martin Waters,Ohio,Reynoldsburg,"Clothing, Shoes, Sports Equipment"
194,Sony,1946,"100,001 - 500,000",87.13,Kenichiro Yoshida,Tokyo,Tokyo,"Semiconductors, Electronics, Electrical Engineering"
195,"Rocket Mortgage, LLC",1985,"10,001 - 50,000",87.12,Jay Farner,Michigan,Detroit,Banking and Financial Services
196,Clorox,1913,"5,001 - 10,000",87.1,Linda Rendle,California,Oakland,Packaged Goods
197,Architect of the Capitol,1793,"1,001 - 5,000",87.09,Joseph R. DiPietro,District of Columbia,Washington,Government Services
198,eXp Realty,2009,>10000,87.03,Glenn Sanford,Washington,Bellingham,Business Services & Supplies
199,Abbott Laboratories,1888,"10,001 - 50,000",86.98,Robert B. Ford,Illinois,Chicago,Health Care Equipment & Services
200,Health Care Service Corporation,1936,"10,001 - 50,000",86.97,Maurice Smith,Illinois,Chicago,Insurance
201,State of Maryland,1634,"50,001 - 100,000",86.95,Wes Moore,Maryland,Baltimore,Government Services
202,Bosch,1886,"10,001 - 50,000",86.88,Mike Mansuetti,Michigan,Farmington Hills,"Engineering, Manufacturing"
203,Commerce Bank,1865,"1,001 - 5,000",86.87,John W. Kemper,Missouri,Kansas City,Banking and Financial Services
204,United Services Automobile Association (USAA),1922,"10,001 - 50,000",86.83,Wayne Peacock,Texas,San Antonio,Insurance
205,Stanley Black & Decker,1843,"10,001 - 50,000",86.82,"Donald Allan, Jr.",Connecticut,New Britain,"Semiconductors, Electronics, Electrical Engineering"
206,EnerSys,2000,"10,001 - 50,000",86.82,David M. Shaffer,Pennsylvania,Reading,"Engineering, Manufacturing"
207,Citigroup,1812,"100,001 - 500,000",86.81,Jane Fraser,New York,New York,Banking and Financial Services
208,JPMorgan Chase,2000,"100,001 - 500,000",86.81,James Dimon,New York,New York,Banking and Financial Services
209,Yale University,1701,"10,001 - 50,000",86.76,Peter Salovey,Connecticut,New Haven,Education
210,Chugach Government Solutions,1971,"1,001 - 5,000",86.76,Scott Davis,Alaska,Anchorage,"Construction, Chemicals, Raw Materials"
211,Sephora,1970,"10,001 - 50,000",86.66,Jean-André Rougeot,California,San Francisco,Retail and Wholesale
212,Southwest Airlines,1967,"50,001 - 100,000",86.64,Robert E. Jordan,Texas,Dallas,Transportation and Logistics
213,Burns & McDonnell Engineering,1898,"10,001 - 50,000",86.61,Leslie Duke,Missouri,Kansas City,"Construction, Chemicals, Raw Materials"
214,Shake Shack,2004,"10,001 - 50,000",86.61,Rob Lynch,New York,New York,Restaurants
215,Transworld Systems,1970,>10000,86.56,Joseph Laughlin,Pennsylvania,Fort Washington,Banking and Financial Services
216,M&T Bank,1856,"10,001 - 50,000",86.55,René F. Jones,New York,Buffalo,Banking and Financial Services
217,Adobe,1982,"10,001 - 50,000",86.55,Shantanu Narayen,California,San Jose,IT Software & Services
218,CNA Financial,1853,>5000,86.55,Dino E. Robusto,Illinois,Chicago,Insurance
219,Publix Super Markets,1930,"100,001 - 500,000",86.53,"Randall T. Jones, Sr.",Florida,Lakeland,Retail and Wholesale
220,CDW,1984,"10,001 - 50,000",86.52,Christine A. Leahy,Illinois,Vernon Hills,IT Software & Services
221,Alfa Insurance,1946,"1,001 - 5,000",86.5,Jimmy Parnell,Alabama,Montgomery,Insurance
222,C.H. Robinson,1905,"10,001 - 50,000",86.4,Scott Anderson,Minnesota,Eden Prairie,Business Services & Supplies
223,L3Harris,2019,"10,001 - 50,000",86.39,Christopher E. Kubasik,Florida,Melbourne,Aerospace & Defense
224,Sumitomo Mitsui Banking Corporation,2001,"1,001 - 5,000",86.38,Makoto Takashima,Tokyo,Tokyo,Banking and Financial Services
225,Schneider Electric,1836,"10,001 - 50,000",86.37,Jean-Pascal Tricoire,Massachusetts,Andover,"Semiconductors, Electronics, Electrical Engineering"
226,Royal Caribbean Group,1997,"1,001 - 5,000",86.33,Jason Liberty,Florida,Miami,Travel & Leisure
227,Mutual of Omaha,1909,"5,001 - 10,000",86.33,James T. Blackledge,Nebraska,Omaha,Insurance
228,Belk,1888,>10000,86.31,Don Hendricks,North Carolina,Charlotte,Retail and Wholesale
229,Arvest Bank,1961,"5,001 - 10,000",86.27,Kevin Sabin,Arkansas,Lowell,Banking and Financial Services
230,Intuitive Surgical,1995,"10,001 - 50,000",86.26,Gary S. Guthart,California,Sunnyvale,Health Care Equipment & Services
231,University of Pennsylvania,1740,"10,001 - 50,000",86.21,Liz Magill,Pennsylvania,Philadelphia,Education
232,MetLife,1868,"10,001 - 50,000",86.19,Michel A. Khalaf,New York,New York,Insurance
233,Indeed,2004,"10,001 - 50,000",86.17,Chris Hyams,Texas,Austin,IT Software & Services
234,Ford Motor,1903,"50,001 - 100,000",86.16,"James D. Farley, Jr.",Michigan,Dearborn,Automotive (Automotive and Suppliers)
235,Grand Canyon University,1949,>1000,86.13,Brian Mueller,Arizona,Phoenix,Education
236,Kirklands,1966,"1,001 - 5,000",86.12,Amy E. Sullivan,Tennessee,Brentwood,Retail and Wholesale
237,University of Florida,1853,"10,001 - 50,000",86.1,Ben Sasse,Florida,Gainesville,Education
